,mut_E17.5_f4,mut_E17.5_f5
g08095,4039,4790
g08096,41,37
g08097,0,0
g08098,681,824
g08099,1331,1805
g08100,0,0
g08101,469,615
g08102,65,98
g08103,624,745
g08104,292,451
g08105,154,252
g08106,280,375
g08107,6,6
g08108,0,0
g08109,0,0
g08110,0,1
g08111,390,483
g08112,2,5
g08113,0,0
g08114,0,0
g08115,54,105
g08116,814,941
g08117,2,3
g08118,66,65
g08119,48,148
g08120,6,22
g08121,3,5
g08122,1242,1430
g08123,1,1
g08124,418,594
g08125,4,3
g08126,0,1
g08127,495,541
g08128,387,475
g08129,14,15
g08130,141,183
g08131,204,203
g08132,8,16
g08133,11,15
g08134,0,0
g08135,12,8
g08136,0,0
g08137,0,0
g08138,0,0
g08139,3,6
g08140,4421,5221
g08141,21,21
g08142,0,2
g08143,1470,1502
g08144,92,114
g08145,1878,2048
g08146,16,26
g08147,0,0
g08148,1,0
g08149,153,230
g08150,989,1255
g08151,366,365
g08152,4,0
g08153,0,0
g08154,0,0
g08155,92,126
g08156,0,0
g08157,0,1
g08158,391,411
g08159,684,1423
g08160,732,775
g08161,0,0
g08162,890,1018
g08163,74,90
g08164,27,32
g08165,218,254
g08166,5186,6132
g08167,5,2
g08168,298,461
g08169,281,384
g08170,658,611
g08171,683,746
g08172,75,72
g08173,0,1
g08174,468,442
g08175,86,82
g08176,1151,1656
g08177,586,860
g08178,297,443
g08179,129,160
g08180,293,345
g08181,1002,1291
g08182,1456,1741
g08183,112,133
g08184,149,127
g08185,57,26
g08186,2,1
g08187,1524,1757
g08188,17,20
g08189,1685,1778
g08190,4,1
g08191,81,115
g08192,593,726
g08193,109,152
g08194,6,12
g08195,1065,2120
g08196,925,964
g08197,0,0
g08198,967,1270
g08199,713,914
g08200,241,261
g08201,201,184
g08202,16,13
g08203,0,3
g08204,271,318
g08205,126,140
g08206,6,2
g08207,0,2
g08208,329,354
g08209,96,68
g08210,11,15
g08211,1,0
g08212,0,0
g08213,540,555
g08214,0,0
g08215,0,1
g08216,0,1
g08217,0,0
g08218,0,0
g08219,3,1
g08220,5,3
g08221,560,751
g08222,39,76
g08223,797,851
g08224,196,223
g08225,3,5
g08226,1063,1244
g08227,1,3
g08228,0,2
g08229,8,1
g08230,2,0
g08231,5,10
g08232,1301,1452
g08233,10,6
g08234,97,112
g08235,823,929
g08236,1325,1748
g08237,55,73
g08238,415,405
g08239,0,0
g08240,156,220
g08241,1,2
g08242,0,1
g08243,117,173
g08244,0,0
g08245,0,0
g08246,6,10
g08247,15,24
g08248,3,2
g08249,0,0
g08250,575,616
g08251,218,78
g08252,1,0
g08253,262,323
g08254,2235,2063
g08255,108,177
g08256,1281,1513
g08257,3,6
g08258,0,3
g08259,79,82
g08260,327,292
g08261,0,1
g08262,21,19
g08263,624,550
g08264,0,0
g08265,0,0
g08266,0,0
g08267,14,17
g08268,2,4
g08269,11,15
g08270,145,165
g08271,2,2
g08272,47,356
g08273,13,21
g08274,73,164
g08275,6,16
g08276,87,108
g08277,332,390
g08278,5051,6718
g08279,24,28
g08280,0,4
g08281,5,1
g08282,1,3
g08283,0,0
g08284,0,0
g08285,225,231
g08286,909,1644
g08287,2,0
g08288,309,514
g08289,202,288
g08290,3,11
g08291,2,2
g08292,1,1
g08293,1,1
g08294,0,0
g08295,0,0
g08296,0,0
g08297,53,75
g08298,369,482
g08299,301,306
g08300,1,5
g08301,17,12
g08302,134,185
g08303,63,64
g08304,80,74
g08305,36,45
g08306,47,43
g08307,180,228
g08308,136,115
g08309,55,137
g08310,1582,1942
g08311,116,129
g08312,303,464
g08313,264,332
g08314,210,204
g08315,119,154
g08316,61,82
g08317,42,23
g08318,1049,1206
g08319,33,35
g08320,1547,1598
g08321,1882,2225
g08322,636,599
g08323,2083,1987
g08324,4,3
g08325,0,0
g08326,10490,8853
g08327,1,0
g08328,108,154
g08329,880,1058
g08330,0,1
g08331,0,4
g08332,0,1
g08333,46,51
g08334,303,542
g08335,411,544
g08336,606,701
g08337,1365,2912
g08338,348,381
g08339,625,749
g08340,130,134
g08341,4,3
g08342,391,442
g08343,559,709
g08344,71,72
g08345,448,476
g08346,253,636
g08347,7,2
g08348,1,5
g08349,373,410
g08350,134,164
g08351,220,209
g08352,807,820
g08353,4,10
g08354,739,962
g08355,226,234
g08356,644,837
g08357,93,129
g08358,14,26
g08359,3,2
g08360,371,369
g08361,434,737
g08362,105,115
g08363,170,202
g08364,329,418
g08365,44,60
g08366,128,229
g08367,351,333
g08368,448,532
g08369,121,136
g08370,173,225
g08371,10570,12593
g08372,97,81
g08373,173,231
g08374,17,43
g08375,1,14
g08376,3749,4030
g08377,0,0
g08378,0,3
g08379,0,0
g08380,0,0
g08381,0,0
g08382,0,0
g08383,0,0
g08384,0,0
g08385,2,4
g08386,0,0
g08387,0,0
g08388,0,0
g08389,0,0
g08390,2,0
g08391,5569,5700
g08392,661,819
g08393,107,134
g08394,1822,2345
g08395,952,1181
g08396,1,1
g08397,45,43
g08398,138,188
g08399,7,3
g08400,10,24
g08401,287,312
g08402,778,821
g08403,86,111
g08404,0,0
g08405,118,239
g08406,351,458
g08407,354,399
g08408,15,9
g08409,12,4
g08410,355,443
g08411,4,4
g08412,294,510
g08413,133,183
g08414,7,6
g08415,90,124
g08416,139,135
g08417,288,390
g08418,6,11
g08419,526,604
g08420,79,118
g08421,7,7
g08422,473,465
g08423,196,201
g08424,14282,17609
g08425,181,219
g08426,1207,1379
g08427,77,63
g08428,2,1
g08429,5289,6611
g08430,1989,2403
g08431,11,11
g08432,271,357
g08433,2459,3446
g08434,1245,1137
g08435,200,175
g08436,513,669
g08437,248,237
g08438,2,8
g08439,5,6
g08440,299,344
g08441,18,19
g08442,129,165
g08443,215,332
g08444,240,246
g08445,937,1064
g08446,6,2
g08447,1367,1544
g08448,217,198
g08449,7,7
g08450,752,1004
g08451,6396,6719
g08452,55,56
g08453,45,42
g08454,149,207
g08455,477,687
g08456,449,495
g08457,968,1091
g08458,1344,1360
g08459,42,40
g08460,278,326
g08461,559,562
g08462,336,348
g08463,1688,1613
g08464,0,0
g08465,6,16
g08466,73,123
g08467,128,102
g08468,452,454
g08469,613,714
g08470,6,4
g08471,5,4
g08472,116,97
g08473,482,576
g08474,131,133
g08475,510,647
g08476,1896,2500
g08477,641,824
g08478,104,149
g08479,29,12
g08480,32,24
g08481,35,35
g08482,317,310
g08483,114,116
g08484,2977,3111
g08485,16,12
g08486,675,817
g08487,288,329
g08488,571,509
g08489,1,0
g08490,42,34
g08491,4,3
g08492,750,925
g08493,1519,2075
g08494,166,264
g08495,15,5
g08496,545,693
g08497,0,1
g08498,1394,1434
g08499,234,292
g08500,39,41
g08501,1825,2284
g08502,1070,889
g08503,2,1
g08504,912,947
g08505,615,807
g08506,385,514
g08507,3353,11189
g08508,219,282
g08509,46,56
g08510,325,382
g08511,0,0
g08512,526,607
g08513,425,595
g08514,88,105
g08515,0,0
g08516,0,2
g08517,267,242
g08518,1619,1608
g08519,0,0
g08520,3,1
g08521,4,2
g08522,135,222
g08523,1,0
g08524,34,39
g08525,1,3
g08526,549,670
g08527,227,276
g08528,558,876
g08529,963,1590
g08530,549,901
g08531,106,127
g08532,0,0
g08533,0,0
g08534,0,0
g08535,0,1
g08536,0,0
g08537,0,0
g08538,0,0
g08539,0,0
g08540,1,0
g08541,1,2
g08542,5578,6139
g08543,380,321
g08544,39,42
g08545,0,0
g08546,6,2
g08547,105,150
g08548,306,460
g08549,431,579
g08550,1330,1564
g08551,4,4
g08552,1982,2279
g08553,10,3
g08554,207,238
g08555,618,731
g08556,50,28
g08557,982,1116
g08558,108,138
g08559,31,28
g08560,269,330
g08561,289,581
g08562,613,706
g08563,199,131
g08564,124,137
g08565,18,13
g08566,5,5
g08567,1,1
g08568,189,240
g08569,597,998
g08570,173,164
g08571,49,69
g08572,309,277
g08573,208,194
g08574,244,272
g08575,1,0
g08576,10,12
g08577,20,17
g08578,788,987
g08579,1024,1175
g08580,6,1
g08581,0,0
g08582,121,172
g08583,6,7
g08584,0,1
g08585,1,0
g08586,0,0
g08587,2688,3014
g08588,307,427
g08589,1374,1761
g08590,1,0
g08591,0,0
g08592,834,941
g08593,36,30
g08594,0,1
g08595,0,0
g08596,99,784
g08597,136,132
g08598,23,28
g08599,137,203
g08600,219,286
g08601,178,267
g08602,1733,1315
g08603,662,607
g08604,681,709
g08605,423,480
g08606,64,47
g08607,0,0
g08608,0,0
g08609,1400,1356
g08610,63,66
g08611,170,241
g08612,257,338
g08613,554,611
g08614,3,1
g08615,4,0
g08616,0,0
g08617,0,0
g08618,3,3
g08619,2,0
g08620,10,17
g08621,694,904
g08622,415,535
g08623,659,813
g08624,256,320
g08625,137,160
g08626,98,111
g08627,3424,3642
g08628,147,187
g08629,806,801
g08630,1887,1899
g08631,19,18
g08632,1,3
g08633,631,791
g08634,1622,1852
g08635,292,367
g08636,242,311
g08637,4,3
g08638,0,0
g08639,0,0
g08640,758,2363
g08641,571,2095
g08642,204,324
g08643,8,5
g08644,320,393
g08645,3,2
g08646,438,435
g08647,6,6
g08648,128,154
g08649,0,1
g08650,0,0
g08651,688,961
g08652,0,0
g08653,249,288
g08654,2,1
g08655,1839,2153
g08656,0,0
g08657,148,240
g08658,1,1
g08659,217,246
g08660,395,513
g08661,2,0
g08662,0,1
g08663,58,69
g08664,58,56
g08665,3,0
g08666,543,614
g08667,271,336
g08668,251,306
g08669,363,387
g08670,692,759
g08671,0,1
g08672,0,0
g08673,2,1
g08674,610,538
g08675,148,158
g08676,156,209
g08677,1198,1611
g08678,130,100
g08679,0,1
g08680,13,25
g08681,1,0
g08682,58,63
g08683,1661,1940
g08684,20,10
g08685,2,1
g08686,3,2
g08687,4,4
g08688,218,245
g08689,2223,2465
g08690,2095,2332
g08691,405,396
g08692,3141,3350
g08693,2814,3421
g08694,82,80
g08695,44,37
g08696,242,327
g08697,1682,1667
g08698,279,301
g08699,33,33
g08700,563,681
g08701,674,657
g08702,196,133
g08703,230,297
g08704,57,26
g08705,665,791
g08706,1818,1761
g08707,394,435
g08708,1,1
g08709,0,0
g08710,0,0
g08711,0,0
g08712,0,0
g08713,40,41
g08714,0,0
g08715,0,1
g08716,0,2
g08717,0,0
g08718,0,0
g08719,0,0
g08720,0,0
g08721,0,0
g08722,201,237
g08723,6,3
g08724,105,91
g08725,7,3
g08726,520,579
g08727,58,69
g08728,2,9
g08729,1077,1227
g08730,535,564
g08731,1120,1364
g08732,51,54
g08733,15,17
g08734,220,236
g08735,1252,1441
g08736,444,420
g08737,0,4
g08738,2,3
g08739,330,405
g08740,566,729
g08741,2543,2047
g08742,30,45
g08743,39,32
g08744,342,414
g08745,1442,1881
g08746,516,788
g08747,518,789
g08748,1545,2032
g08749,6,7
g08750,366,344
g08751,287,222
g08752,15,12
g08753,196,212
g08754,0,0
g08755,3,3
g08756,294,374
g08757,13,11
g08758,239,238
g08759,45,43
g08760,3,9
g08761,457,460
g08762,612,687
g08763,2352,3450
g08764,246,217
g08765,87,92
g08766,1,0
g08767,0,3
g08768,0,3
g08769,0,0
g08770,1077,1450
g08771,60,65
g08772,342,356
g08773,337,9685
g08774,419,600
g08775,577,620
g08776,1870,2255
g08777,0,0
g08778,0,0
g08779,751,957
g08780,29,47
g08781,1280,1430
g08782,206,255
g08783,0,0
g08784,0,0
g08785,179,249
g08786,8,11
g08787,0,1
g08788,0,0
g08789,0,0
g08790,605,859
g08791,13,25
g08792,313,1081
g08793,314,329
g08794,282,301
g08795,183,225
g08796,10,5
g08797,1064,1287
g08798,245,235
g08799,33,33
g08800,625,726
g08801,5,8
g08802,32,63
g08803,48,55
g08804,62,93
g08805,1,0
g08806,440,422
g08807,880,891
g08808,58,67
g08809,21,30
g08810,432,439
g08811,226,243
g08812,269,333
g08813,1,6
g08814,656,948
g08815,0,0
g08816,215,1156
g08817,8,2
g08818,0,0
g08819,1,0
g08820,1,0
g08821,11,6
g08822,0,0
g08823,5,31
g08824,4,5
g08825,0,1
g08826,27,10
g08827,0,0
g08828,0,0
g08829,0,1
g08830,1,0
g08831,16,58
g08832,47,448
g08833,18092,15530
g08834,214,26
g08835,3,2
g08836,1,0
g08837,142,47
g08838,8,7
g08839,151676,160454
g08840,1164,5178
g08841,1,3
g08842,94,483
g08843,1126,641
g08844,2248,1949
g08845,26,69
g08846,26,48
g08847,9,19
g08848,6104,6984
g08849,512,550
g08850,446,506
g08851,250,509
g08852,15,19
g08853,331,536
g08854,993,1097
g08855,58,61
g08856,1405,1275
g08857,612,712
g08858,504,574
g08859,848,1023
g08860,336,430
g08861,342,465
g08862,23,53
g08863,2756,3482
g08864,9,17
g08865,247,380
g08866,1605,1735
g08867,801,805
g08868,112,157
g08869,38,24
g08870,360,429
g08871,28,26
g08872,13,7
g08873,0,0
g08874,1082,1161
g08875,60,30
g08876,0,0
g08877,0,0
g08878,0,0
g08879,19,38
g08880,0,0
g08881,99,140
g08882,320,348
g08883,277,293
g08884,222,258
g08885,2,1
g08886,157,199
g08887,12,6
g08888,281,341
g08889,4497,5683
g08890,217,266
g08891,54,82
g08892,982,1569
g08893,0,0
g08894,509,778
g08895,3,3
g08896,365,416
g08897,620,671
g08898,0,0
g08899,0,0
g08900,308,427
g08901,27,41
g08902,80,101
g08903,62,133
g08904,0,1
g08905,0,0
g08906,0,0
g08907,0,0
g08908,4,0
g08909,410,447
g08910,0,0
g08911,106,140
g08912,231,270
g08913,517,665
g08914,24,35
g08915,234,230
g08916,21,23
g08917,362,386
g08918,41,47
g08919,1064,1423
g08920,2560,2529
g08921,0,0
g08922,0,0
g08923,273,304
g08924,4512,4372
g08925,279,319
g08926,440,488
g08927,15,17
g08928,360,407
g08929,925,1014
g08930,592,998
g08931,206,262
g08932,609,917
g08933,1271,1655
g08934,15,19
g08935,41,28
g08936,265,294
g08937,966,1207
g08938,223,228
g08939,335,362
g08940,335,413
g08941,17,23
g08942,1,3
g08943,2,4
g08944,111,207
g08945,1845,2232
g08946,1560,1542
g08947,9529,9980
g08948,53,56
g08949,204,280
g08950,64,41
g08951,288,354
g08952,287,341
g08953,377,342
g08954,0,0
g08955,0,0
g08956,127,195
g08957,258,297
g08958,192,272
g08959,294,358
g08960,483,622
g08961,654,851
g08962,0,0
g08963,2668,3272
g08964,1045,1045
g08965,2,3
g08966,110,127
g08967,13,16
g08968,2614,3288
g08969,29,27
g08970,286,384
g08971,217,316
g08972,35,37
g08973,363,403
g08974,554,687
g08975,8,11
g08976,92,108
g08977,0,2
g08978,0,0
g08979,0,0
g08980,7,3
g08981,4,2
g08982,99,85
g08983,1153,1429
g08984,47,48
g08985,10,5
g08986,661,797
g08987,439,459
g08988,1026,1243
g08989,825,1042
g08990,187,228
g08991,1949,2430
g08992,0,0
g08993,4,4
g08994,345,336
g08995,245,433
g08996,5,4
g08997,16,22
g08998,0,0
g08999,0,0
g09000,249,301
g09001,1167,1245
g09002,0,0
g09003,0,2
g09004,1,1
g09005,354,454
g09006,451,539
g09007,60,63
g09008,1,0
g09009,0,0
g09010,20,19
g09011,1149,1425
g09012,417,571
g09013,2147,2739
g09014,159,209
g09015,0,1
g09016,3,2
g09017,1337,1467
g09018,0,0
g09019,832,891
g09020,1287,1144
g09021,330,450
g09022,1159,1314
g09023,0,0
g09024,213,322
g09025,14,17
g09026,5,6
g09027,1,0
g09028,131,143
g09029,1277,1576
g09030,767,1026
g09031,126,159
g09032,267,286
g09033,309,415
g09034,12,21
g09035,1,0
g09036,143,175
g09037,1270,1680
g09038,195,281
g09039,0,0
g09040,0,0
g09041,1,0
g09042,0,1
g09043,4,3
g09044,0,2
g09045,637,819
g09046,678,827
g09047,2781,3140
g09048,111,134
g09049,800,897
g09050,12,38
g09051,0,0
g09052,0,0
g09053,142,196
g09054,40,23
g09055,101,104
g09056,846,1288
g09057,10,10
g09058,236,228
g09059,20,35
g09060,1141,1423
g09061,12,12
g09062,635,823
g09063,705,795
g09064,25,15
g09065,981,1209
g09066,258,290
g09067,0,4
g09068,18,20
g09069,38,58
g09070,558,790
g09071,24,37
g09072,532,472
g09073,0,1
g09074,705,817
g09075,1084,1172
g09076,3,1
g09077,25,26
g09078,1378,1370
g09079,1,1
g09080,5,5
g09081,296,362
g09082,0,0
g09083,460,761
g09084,0,0
g09085,0,0
g09086,262,310
g09087,218,255
g09088,96,86
g09089,6,6
g09090,496,505
g09091,0,0
g09092,0,0
g09093,0,0
g09094,0,0
g09095,0,0
g09096,0,0
g09097,9,17
g09098,0,0
g09099,0,0
g09100,93,111
g09101,100,68
g09102,0,1
g09103,268,262
g09104,958,917
g09105,353,585
g09106,337,384
g09107,397,489
g09108,145,163
g09109,226,295
g09110,432,497
g09111,2,3
g09112,0,1
g09113,0,0
g09114,0,0
g09115,0,0
g09116,0,0
g09117,0,0
g09118,0,0
g09119,0,0
g09120,0,0
g09121,0,0
g09122,0,0
g09123,0,0
g09124,0,0
g09125,0,0
g09126,0,0
g09127,0,0
g09128,0,0
g09129,0,0
g09130,0,1
g09131,46,98
g09132,18,23
g09133,62,101
g09134,945,1120
g09135,1353,1450
g09136,19,27
g09137,305,321
g09138,1,2
g09139,1384,1524
g09140,929,1146
g09141,9,13
g09142,310,299
g09143,192,279
g09144,18,22
g09145,722,824
g09146,20,9
g09147,1,0
g09148,258,377
g09149,208,245
g09150,30,21
g09151,2233,2984
g09152,8670,9932
g09153,4,3
g09154,386,316
g09155,178,146
g09156,162,192
g09157,21,19
g09158,132,150
g09159,81,98
g09160,166,225
g09161,16,32
g09162,1179,1217
g09163,15,12
g09164,504,568
g09165,70,70
g09166,435,399
g09167,76,144
g09168,100,122
g09169,47,46
g09170,180,230
g09171,209,242
g09172,502,512
g09173,2,2
g09174,744,1009
g09175,706,851
g09176,0,1
g09177,32,32
g09178,254,305
g09179,19,22
g09180,0,0
g09181,0,0
g09182,176,215
g09183,548,684
g09184,0,2
g09185,3,4
g09186,0,0
g09187,0,0
g09188,0,0
g09189,2191,2663
g09190,16,15
g09191,41,43
g09192,135,188
g09193,31,2099
g09194,4,2
g09195,7,8
g09196,299,383
g09197,11,9
g09198,0,0
g09199,103,98
g09200,23,39
g09201,3,0
g09202,0,0
g09203,28,47
g09204,235,343
g09205,73,61
g09206,4131,4413
g09207,83,89
g09208,3,3
g09209,3,3
g09210,476,593
g09211,3243,3388
g09212,97,87
g09213,135,158
g09214,1580,1773
g09215,0,0
g09216,0,0
g09217,599,790
g09218,100,127
g09219,0,3
g09220,1,2
g09221,0,1
g09222,1578,1863
g09223,0,0
g09224,5,5
g09225,0,0
g09226,0,0
g09227,316,339
g09228,23,17
g09229,14,4
g09230,950,1143
g09231,1229,1908
g09232,1,2
g09233,3,5
g09234,2,2
g09235,577,482
g09236,1,2
g09237,7,58
g09238,348,309
g09239,7,5
g09240,1657,1842
g09241,179,220
g09242,439,516
g09243,412,440
g09244,232,283
g09245,2033,2403
g09246,579,722
g09247,204,258
g09248,339,430
g09249,0,0
g09250,415,405
g09251,7,6
g09252,1801,2037
g09253,10,31
g09254,12,19
g09255,545,794
g09256,436,460
g09257,511,546
g09258,1083,1359
g09259,215,236
g09260,130,167
g09261,432,552
g09262,3,1
g09263,456,515
g09264,118,140
g09265,0,0
g09266,0,2
g09267,640,780
g09268,1524,1708
g09269,0,2
g09270,2,0
g09271,30,2
g09272,30,37
g09273,1044,1259
g09274,3,11
g09275,0,1
g09276,836,3495
g09277,821,812
g09278,36,28
g09279,8,7
g09280,1,4
g09281,0,0
g09282,1009,1092
g09283,1161,1253
g09284,935,1148
g09285,182,206
g09286,670,828
g09287,71,106
g09288,1,0
g09289,799,1022
g09290,932,1116
g09291,5,6
g09292,1085,1298
g09293,12,14
g09294,875,1030
g09295,1,4
g09296,1806,2089
g09297,581,640
g09298,580,565
g09299,0,0
g09300,0,0
g09301,250,291
g09302,1285,1301
g09303,0,3
g09304,160,161
g09305,81,103
g09306,201,240
g09307,260,265
g09308,286,332
g09309,198,251
g09310,0,0
g09311,190,183
g09312,1,2
g09313,385,383
g09314,109,107
g09315,190,206
g09316,0,0
g09317,127,137
g09318,140,130
g09319,748,978
g09320,74,88
g09321,1033,1556
g09322,154,201
g09323,1036,1304
g09324,2,11
g09325,2,6
g09326,0,1
g09327,1,5
g09328,2,4
g09329,729,843
g09330,1,1
g09331,48,48
g09332,2338,2573
g09333,337,394
g09334,6693,6639
g09335,10,6
g09336,53,59
g09337,2,4
g09338,174,269
g09339,13,18
g09340,125,152
g09341,83,78
g09342,2406,2830
g09343,150,218
g09344,31,30
g09345,318,455
g09346,3,6
g09347,231,337
g09348,122,148
g09349,1,2
g09350,55,104
g09351,12516,15762
g09352,2019,2270
g09353,7,6
g09354,0,0
g09355,43,59
g09356,1969,2198
g09357,2,3
g09358,0,1
g09359,180,290
g09360,116,146
g09361,5,11
g09362,498,633
g09363,6,4
g09364,248,297
g09365,380,469
g09366,726,820
g09367,650,741
g09368,143,153
g09369,48,114
g09370,0,0
g09371,33,46
g09372,3,6
g09373,82,82
g09374,413,597
g09375,0,1
g09376,56,61
g09377,10,16
g09378,233,280
g09379,57,62
g09380,32,34
g09381,2,0
g09382,0,2
g09383,0,1
g09384,255,261
g09385,102,99
g09386,14,20
g09387,698,778
g09388,0,0
g09389,1600,1957
g09390,1129,1178
g09391,1250,1451
g09392,13,4
g09393,291,315
g09394,5,8
g09395,1126,1045
g09396,2,5
g09397,242,284
g09398,129,186
g09399,62,77
g09400,43,45
g09401,3,2
g09402,80,87
g09403,2431,3106
g09404,41,65
g09405,203,291
g09406,477,571
g09407,23,17
g09408,4,0
g09409,160,187
g09410,0,0
g09411,0,0
g09412,0,0
g09413,81,78
g09414,40,43
g09415,2,7
g09416,14,11
g09417,172,179
g09418,1709,1843
g09419,3,2
g09420,413,554
g09421,1,5
g09422,700,839
g09423,0,0
g09424,0,0
g09425,1,0
g09426,0,0
g09427,9,15
g09428,2,0
g09429,0,1
g09430,0,2
g09431,0,3
g09432,534,592
g09433,585,721
g09434,1,2
g09435,0,0
g09436,0,0
g09437,110,157
g09438,0,0
g09439,431,414
g09440,0,1
g09441,0,0
g09442,0,0
g09443,0,0
g09444,1056,1220
g09445,0,0
g09446,2,1
g09447,1,0
g09448,131,135
g09449,885,909
g09450,60,46
g09451,1448,1331
g09452,0,0
g09453,0,1
g09454,0,0
g09455,178,236
g09456,19,28
g09457,266,318
g09458,0,2
g09459,26,26
g09460,160,139
g09461,543,545
g09462,160,200
g09463,243,281
g09464,525,629
g09465,20,29
g09466,492,611
g09467,937,1330
g09468,4,6
g09469,1349,1820
g09470,0,0
g09471,0,3
g09472,1414,1858
g09473,224,299
g09474,152,178
g09475,689,884
g09476,1,0
g09477,71,118
g09478,3,7
g09479,726,872
g09480,615,592
g09481,891,1305
g09482,104,166
g09483,0,1
g09484,0,0
g09485,372,414
g09486,1,0
g09487,414,588
g09488,0,1
g09489,2,0
g09490,1,0
g09491,0,0
g09492,0,0
g09493,0,0
g09494,0,0
g09495,0,0
g09496,0,0
g09497,0,0
g09498,0,0
g09499,0,0
g09500,0,0
g09501,0,0
g09502,0,0
g09503,0,0
g09504,0,0
g09505,0,0
g09506,0,0
g09507,0,0
g09508,0,0
g09509,0,0
g09510,0,0
g09511,0,0
g09512,0,0
g09513,0,0
g09514,0,1
g09515,0,2
g09516,0,0
g09517,428,568
g09518,1560,1753
g09519,73,82
g09520,0,2
g09521,1,3
g09522,75,85
g09523,408,385
g09524,72,85
g09525,924,979
g09526,561,590
g09527,0,0
g09528,204,306
g09529,277,312
g09530,49,75
g09531,1219,1409
g09532,12,23
g09533,0,1
g09534,532,702
g09535,811,1018
g09536,25,31
g09537,2,2
g09538,0,0
g09539,219,485
g09540,0,0
g09541,0,0
g09542,0,0
g09543,2093,2016
g09544,2409,2412
g09545,9,11
g09546,0,0
g09547,5,4
g09548,705,836
g09549,155,204
g09550,0,1
g09551,764,888
g09552,0,1
g09553,0,2
g09554,1340,1491
g09555,163,218
g09556,6,2
g09557,3,3
g09558,1,0
g09559,0,0
g09560,2,5
g09561,944,1005
g09562,10,9
g09563,629,565
g09564,27,23
g09565,0,0
g09566,86,87
g09567,0,5
g09568,0,0
g09569,0,1
g09570,60,99
g09571,0,0
g09572,0,0
g09573,0,0
g09574,0,0
g09575,358,525
g09576,294,385
g09577,564,821
g09578,1156,1504
g09579,4619,4576
g09580,47,52
g09581,47,45
g09582,2652,2675
g09583,1,0
g09584,862,1074
g09585,109,134
g09586,817,1003
g09587,64,87
g09588,638,826
g09589,1905,2487
g09590,14,28
g09591,42,48
g09592,1063,1156
g09593,2,2
g09594,18,19
g09595,1,1
g09596,0,0
g09597,42,48
g09598,0,0
g09599,16,9
g09600,0,0
g09601,0,0
g09602,0,1
g09603,1,0
g09604,6,27
g09605,14,58
g09606,0,3
g09607,0,1
g09608,10,40
g09609,14,34
g09610,1,1
g09611,0,0
g09612,0,0
g09613,0,0
g09614,0,0
g09615,0,0
g09616,0,0
g09617,0,0
g09618,0,0
g09619,0,0
g09620,0,0
g09621,0,0
g09622,0,0
g09623,0,0
g09624,0,0
g09625,0,0
g09626,0,0
g09627,0,0
g09628,1,0
g09629,0,0
g09630,0,0
g09631,3070,3293
g09632,45,43
g09633,814,1149
g09634,583,617
g09635,418,449
g09636,0,0
g09637,199,199
g09638,10,15
g09639,17,442
g09640,346,402
g09641,13,18
g09642,143,177
g09643,239,304
g09644,19,23
g09645,876,1008
g09646,1,1
g09647,0,0
g09648,0,0
g09649,2,0
g09650,438,539
g09651,271,364
g09652,15,17
g09653,1067,1224
g09654,677,771
g09655,330,449
g09656,162,204
g09657,46,82
g09658,903,1145
g09659,7058,7958
g09660,175,217
g09661,60,59
g09662,171,230
g09663,1145,1166
g09664,1519,2528
g09665,659,786
g09666,113,159
g09667,0,0
g09668,156,170
g09669,6,4
g09670,0,0
g09671,1,0
g09672,503,621
g09673,2,0
g09674,2,4
g09675,580,601
g09676,1,1
g09677,0,0
g09678,0,0
g09679,70,73
g09680,232,363
g09681,235,374
g09682,743,735
g09683,950,1082
g09684,271,318
g09685,0,1
g09686,4,10
g09687,136,134
g09688,28,35
g09689,332,351
g09690,4968,5775
g09691,431,544
g09692,1175,1277
g09693,1,6
g09694,143,151
g09695,234,376
g09696,2709,2570
g09697,5,4
g09698,2,1
g09699,215,285
g09700,2443,2555
g09701,6,2
g09702,1449,1855
g09703,224,293
g09704,27,37
g09705,430,397
g09706,8,6
g09707,0,1
g09708,1,4
g09709,2,5
g09710,46,13
g09711,23,21
g09712,88,90
g09713,19,19
g09714,31,61
g09715,4,8
g09716,5,3
g09717,628,710
g09718,426,383
g09719,1468,1677
g09720,468,526
g09721,106,93
g09722,25,36
g09723,59,74
g09724,1259,1309
g09725,27,31
g09726,738,804
g09727,115,130
g09728,8,7
g09729,4,1
g09730,0,0
g09731,0,0
g09732,0,0
g09733,1,0
g09734,0,1
g09735,1773,1834
g09736,435,612
g09737,14,12
g09738,0,0
g09739,95,73
g09740,38,58
g09741,670,717
g09742,274,266
g09743,218,267
g09744,466,636
g09745,992,970
g09746,70,82
g09747,27,41
g09748,22,7
g09749,137,68
g09750,5,1
g09751,1,2
g09752,8,4
g09753,38,35
g09754,52,41
g09755,1626,1714
g09756,4,7
g09757,0,0
g09758,0,0
g09759,31,60
g09760,90,97
g09761,24,42
g09762,0,0
g09763,128,148
g09764,0,1
g09765,0,5
g09766,10,11
g09767,970,1027
g09768,0,5
g09769,2,13
g09770,9,28
g09771,55,85
g09772,0,1
g09773,29,35
g09774,251,264
g09775,0,0
g09776,0,0
g09777,53,80
g09778,71,73
g09779,17,15
g09780,5,5
g09781,0,5
g09782,4,3
g09783,155,191
g09784,6,14
g09785,1,2
g09786,0,0
g09787,0,0
g09788,1,0
g09789,3277,4148
