,wt_E17.5_f5,wt_E17.5_f4
g21464,2,1
g21465,0,0
g21466,0,0
g21467,15,23
g21468,0,0
g21469,0,0
g21470,0,0
g21471,1,0
g21472,0,0
g21473,0,0
g21474,1,0
g21475,0,0
g21476,1,0
g21477,2,1
g21478,570,551
g21479,4,3
g21480,0,2
g21481,5,10
g21482,198,175
g21483,64,50
g21484,0,0
g21485,10,9
g21486,41,53
g21487,0,3
g21488,354,368
g21489,786,772
g21490,13,31
g21491,515,540
g21492,27,24
g21493,706,639
g21494,629,590
g21495,51,30
g21496,14,21
g21497,62,92
g21498,1,0
g21499,0,0
g21500,30,31
g21501,218,197
g21502,877,941
g21503,233,226
g21504,1297,1210
g21505,38,40
g21506,419,447
g21507,677,729
g21508,10,10
g21509,222,207
g21510,1192,1209
g21511,750,686
g21512,267,231
g21513,968,902
g21514,2,5
g21515,242,204
g21516,789,677
g21517,92,71
g21518,270,230
g21519,693,690
g21520,825,796
g21521,277,303
g21522,290,298
g21523,209,181
g21524,401,353
g21525,4437,4299
g21526,994,1265
g21527,0,1
g21528,3067,3075
g21529,1,5
g21530,2750,2919
g21531,5970,6668
g21532,6,8
g21533,11,3
g21534,7,10
g21535,422,544
g21536,15,7
g21537,35,30
g21538,432,438
g21539,337,357
g21540,8,6
g21541,0,0
g21542,0,1
g21543,18,11
g21544,620,634
g21545,1218,1215
g21546,65,50
g21547,1,0
g21548,0,1
g21549,347,402
g21550,896,900
g21551,426,406
g21552,8,1
g21553,19,20
g21554,2562,2384
g21555,32,33
g21556,55,56
g21557,2,2
g21558,5,1
g21559,860,762
g21560,787,727
g21561,1363,1231
g21562,2017,1971
g21563,247,250
g21564,83,89
g21565,2629,2669
g21566,7,5
g21567,211,212
g21568,106,137
g21569,61,56
g21570,6,4
g21571,317,296
g21572,5,1
g21573,118,110
g21574,6,19
g21575,393,425
g21576,149,145
g21577,259,289
g21578,568,403
g21579,9,7
g21580,2,5
g21581,62,51
g21582,124,124
g21583,614,634
g21584,556,565
g21585,24,11
g21586,7,4
g21587,607,457
g21588,1,0
g21589,39,41
g21590,497,519
g21591,2,1
g21592,241,243
g21593,11,23
g21594,49,53
g21595,1729,1816
g21596,5,4
g21597,197,257
g21598,1011,959
g21599,32,37
g21600,7,11
g21601,605,675
g21602,88,78
g21603,25,25
g21604,1,0
g21605,6,4
g21606,92,106
g21607,34,72
g21608,82,95
g21609,22,15
g21610,281,246
g21611,0,0
g21612,0,0
g21613,2,2
g21614,0,0
g21615,570,470
g21616,699,608
g21617,0,0
g21618,6610,6558
g21619,0,3
g21620,387,283
g21621,195,157
g21622,1,0
g21623,0,0
g21624,805,789
g21625,46,74
g21626,9,5
g21627,1,1
g21628,0,1
g21629,0,0
g21630,0,0
g21631,0,0
g21632,0,0
g21633,3,0
g21634,0,0
g21635,0,0
g21636,0,0
g21637,1,4
g21638,2,1
g21639,396,549
g21640,66,136
g21641,91,121
g21642,0,0
g21643,318,285
g21644,1076,1349
g21645,327,248
g21646,32,18
g21647,907,833
g21648,2,3
g21649,87,98
g21650,441,443
g21651,0,4
g21652,61,73
g21653,0,1
g21654,0,0
g21655,0,0
g21656,4,5
g21657,1,7
g21658,95,87
g21659,33,50
g21660,82,79
g21661,1,0
g21662,11,12
g21663,54,48
g21664,3,4
g21665,464,464
g21666,18,27
g21667,2669,2408
g21668,393,349
g21669,90,60
g21670,136,108
g21671,2707,2776
g21672,22,40
g21673,7,5
g21674,0,0
g21675,0,0
g21676,0,0
g21677,71,91
g21678,362,410
g21679,2058,2223
g21680,381,334
g21681,564,562
g21682,0,4
g21683,0,0
g21684,0,4
g21685,0,0
g21686,0,0
g21687,27,29
g21688,0,2
g21689,130,127
g21690,130,128
g21691,4,1
g21692,1,0
g21693,0,0
g21694,0,0
g21695,0,0
g21696,35,33
g21697,0,0
g21698,0,0
g21699,0,0
g21700,0,0
g21701,2,0
g21702,27,36
g21703,0,2
g21704,31,25
g21705,2,2
g21706,0,1
g21707,1192,1539
g21708,113,105
g21709,37,33
g21710,136,139
g21711,3,12
g21712,34,46
g21713,819,957
g21714,19,15
g21715,146,124
g21716,0,0
g21717,724,602
g21718,163,143
g21719,383,350
g21720,133,146
g21721,21,38
g21722,64,56
g21723,216,204
g21724,2304,2339
g21725,0,0
g21726,202,255
g21727,298,266
g21728,1,0
g21729,0,1
g21730,2378,2317
g21731,350,334
g21732,454,452
g21733,265,252
g21734,742,820
g21735,416,452
g21736,38,79
g21737,266,294
g21738,205,195
g21739,1172,1069
g21740,988,1043
g21741,250,213
g21742,1605,1605
g21743,1109,969
g21744,346,312
g21745,191,216
g21746,13,19
g21747,1172,1433
g21748,15,16
g21749,0,0
g21750,39,43
g21751,1,0
g21752,0,0
g21753,636,613
g21754,0,0
g21755,209,223
g21756,28,46
g21757,0,0
g21758,227,189
g21759,0,0
g21760,0,0
g21761,6,1
g21762,15,12
g21763,70,55
g21764,557,498
g21765,2332,2311
g21766,718,694
g21767,0,0
g21768,0,0
g21769,353,306
g21770,1,0
g21771,0,0
g21772,144,134
g21773,1044,1053
g21774,17,15
g21775,63,77
g21776,2,9
g21777,2752,2934
g21778,28,36
g21779,379,315
g21780,56,54
g21781,116,125
g21782,7,7
g21783,0,0
g21784,175,182
g21785,205,180
g21786,186,171
g21787,0,0
g21788,334,306
g21789,69,69
g21790,0,0
g21791,38,60
g21792,26,18
g21793,1367,1525
g21794,729,720
g21795,1,1
g21796,315,322
g21797,996,961
g21798,7,2
g21799,2,2
g21800,0,0
g21801,0,5
g21802,352,288
g21803,295,335
g21804,53,58
g21805,18,17
g21806,16,16
g21807,4,2
g21808,1,1
g21809,16,7
g21810,636,713
g21811,417,463
g21812,10,15
g21813,341,340
g21814,1072,1051
g21815,6,5
g21816,3923,3939
g21817,0,0
g21818,556,467
g21819,133,117
g21820,70,73
g21821,6,5
g21822,213,212
g21823,263,231
g21824,1461,1353
g21825,151,137
g21826,679,634
g21827,68,85
g21828,1292,1429
g21829,310,281
g21830,686,797
g21831,411,304
g21832,412,423
g21833,25,33
g21834,5547,5250
g21835,46,65
g21836,212,219
g21837,46,50
g21838,702,657
g21839,738,669
g21840,555,752
g21841,5,3
g21842,0,1
g21843,163,211
g21844,25,28
g21845,11,13
g21846,0,8
g21847,2,0
g21848,107,94
g21849,9,4
g21850,389,405
g21851,162,136
g21852,248,318
g21853,60,57
g21854,111,137
g21855,595,705
g21856,869,1023
g21857,655,792
g21858,366,339
g21859,2,0
g21860,46,33
g21861,90,139
g21862,8,14
g21863,429,403
g21864,13,23
g21865,0,0
g21866,285,350
g21867,1,0
g21868,0,0
g21869,0,1
g21870,103,109
g21871,774,658
g21872,234,241
g21873,1,1
g21874,51,49
g21875,0,1
g21876,1,0
g21877,316,383
g21878,598,560
g21879,103,68
g21880,540,523
g21881,93,101
g21882,35,22
g21883,91,89
g21884,1434,1492
g21885,214,179
g21886,0,0
g21887,0,0
g21888,0,0
g21889,0,0
g21890,0,0
g21891,0,0
g21892,0,0
g21893,0,0
g21894,1,0
g21895,0,0
g21896,0,0
g21897,0,0
g21898,0,0
g21899,0,0
g21900,0,0
g21901,0,0
g21902,0,0
g21903,0,0
g21904,1,0
g21905,0,0
g21906,0,0
g21907,0,0
g21908,0,0
g21909,0,1
g21910,0,0
g21911,0,0
g21912,1,0
g21913,0,0
g21914,0,0
g21915,0,0
g21916,0,3
g21917,0,0
g21918,0,0
g21919,0,0
g21920,54,59
g21921,183,223
g21922,4,17
g21923,1116,921
g21924,635,553
g21925,461,431
g21926,462,403
g21927,0,0
g21928,1097,1112
g21929,16,18
g21930,4,1
g21931,218,227
g21932,384,414
g21933,5,3
g21934,11,10
g21935,2933,2948
g21936,1048,1021
g21937,3,0
g21938,315,290
g21939,7,7
g21940,1282,1446
g21941,205,164
g21942,91,87
g21943,0,1
g21944,266,250
g21945,222,227
g21946,57,45
g21947,1620,1651
g21948,133,102
g21949,149,168
g21950,122,103
g21951,475,388
g21952,3,0
g21953,62,79
g21954,0,0
g21955,14,9
g21956,903,910
g21957,3,1
g21958,21,15
g21959,11,8
g21960,156,154
g21961,423,430
g21962,64,95
g21963,58,58
g21964,241,165
g21965,511,559
g21966,89,90
g21967,18,23
g21968,743,672
g21969,153,179
g21970,889,983
g21971,732,682
g21972,20,18
g21973,20,22
g21974,265,242
g21975,1,0
g21976,390,350
g21977,229,262
g21978,10,3
g21979,16,18
g21980,1,4
g21981,490,464
g21982,393,395
g21983,2,4
g21984,199,202
g21985,0,0
g21986,691,564
g21987,918,893
g21988,3,6
g21989,276,261
g21990,368,412
g21991,2846,2706
g21992,9,12
g21993,65,70
g21994,21982,21409
g21995,3986,4048
g21996,198,222
g21997,26,38
g21998,8948,10012
g21999,9,10
g22000,1,0
g22001,852,797
g22002,0,0
g22003,150,145
g22004,390,383
g22005,0,0
g22006,0,0
g22007,0,0
g22008,149,130
g22009,687,569
g22010,15,8
g22011,695,691
g22012,0,2
g22013,550,529
g22014,77,86
g22015,158,144
g22016,179,191
g22017,6,3
g22018,109,135
g22019,674,564
g22020,547,436
g22021,21,23
g22022,1351,963
g22023,5,6
g22024,92,75
g22025,14,8
g22026,235,254
g22027,1351,1392
g22028,76,51
g22029,636,571
g22030,70,64
g22031,1237,1372
g22032,4,2
g22033,66,69
g22034,47,31
g22035,542,547
g22036,112,136
g22037,594,456
g22038,2165,2346
g22039,768,700
g22040,1,1
g22041,7,1
g22042,2,0
g22043,0,0
g22044,433,400
g22045,13,19
g22046,1029,1056
g22047,56,63
g22048,1,5
g22049,151,109
g22050,32,23
g22051,546,536
g22052,34,48
g22053,3464,3387
g22054,75,91
g22055,335,311
g22056,266,248
g22057,21,34
g22058,185,287
g22059,6,11
g22060,1004,967
g22061,409,337
g22062,453,339
g22063,858,948
g22064,2144,2023
g22065,7,6
g22066,1,1
g22067,2,2
g22068,0,0
g22069,0,0
g22070,1,0
g22071,69,78
g22072,0,1
g22073,1,0
g22074,0,1
g22075,0,0
g22076,0,0
g22077,0,0
g22078,1,0
g22079,88,80
g22080,0,0
g22081,59,52
g22082,2,0
g22083,4,2
g22084,14,30
g22085,1,3
g22086,1,0
g22087,0,0
g22088,0,0
g22089,0,0
g22090,0,0
g22091,0,0
g22092,0,0
g22093,0,0
g22094,1,0
g22095,0,0
g22096,0,0
g22097,0,0
g22098,1,0
g22099,0,0
g22100,0,0
g22101,0,0
g22102,0,0
g22103,0,0
g22104,2,0
g22105,0,0
g22106,0,0
g22107,0,0
g22108,0,0
g22109,0,0
g22110,0,0
g22111,0,0
g22112,0,0
g22113,0,0
g22114,0,0
g22115,1,0
g22116,0,0
g22117,1,0
g22118,0,0
g22119,0,0
g22120,0,0
g22121,0,0
g22122,0,0
g22123,0,0
g22124,0,0
g22125,0,0
g22126,0,0
g22127,0,0
g22128,0,0
g22129,0,0
g22130,0,0
g22131,0,0
g22132,0,0
g22133,0,0
g22134,0,0
g22135,0,0
g22136,1,0
g22137,0,0
g22138,0,0
g22139,0,0
g22140,0,0
g22141,0,0
g22142,0,0
g22143,0,0
g22144,785,754
g22145,5593,5056
g22146,5543,4977
g22147,0,0
g22148,2,0
g22149,23,75
g22150,0,0
g22151,1,0
g22152,0,0
g22153,0,0
g22154,0,0
g22155,0,0
g22156,0,0
g22157,0,0
g22158,0,0
g22159,0,0
g22160,0,0
g22161,0,0
g22162,0,0
g22163,0,0
g22164,0,0
g22165,0,1
g22166,0,0
g22167,1,0
g22168,0,1
g22169,0,0
g22170,0,0
g22171,0,0
g22172,0,0
g22173,16,11
g22174,28,23
g22175,10,7
g22176,44,56
g22177,0,0
g22178,0,2
g22179,73,54
g22180,2,0
g22181,8,7
g22182,73,56
g22183,25,13
g22184,0,0
g22185,0,0
g22186,0,1
g22187,0,0
g22188,0,0
g22189,0,0
g22190,0,0
g22191,0,0
g22192,0,0
g22193,0,0
g22194,0,0
g22195,0,0
g22196,1,0
g22197,2,0
g22198,0,0
g22199,0,0
g22200,0,1
g22201,0,0
g22202,0,0
g22203,0,0
g22204,0,0
g22205,0,0
g22206,0,1
g22207,1,0
g22208,0,0
g22209,0,0
g22210,0,0
g22211,0,0
g22212,0,0
g22213,0,0
g22214,0,0
g22215,0,0
g22216,0,0
g22217,0,0
g22218,0,0
g22219,0,0
g22220,0,0
g22221,1,0
g22222,1,0
g22223,0,0
g22224,0,0
g22225,514,589
g22226,31,43
g22227,0,0
g22228,0,2
g22229,1,0
g22230,1142,1134
g22231,1682,1405
g22232,568,464
g22233,277,289
g22234,3,1
g22235,424,430
g22236,752,709
g22237,399,364
g22238,564,470
g22239,1474,1453
g22240,402,339
g22241,1295,1159
g22242,1230,1427
g22243,475,474
g22244,0,2
g22245,0,0
g22246,3,7
g22247,0,0
g22248,0,0
g22249,2,2
g22250,0,0
g22251,0,0
g22252,0,0
g22253,58,57
g22254,71,40
g22255,0,0
g22256,0,0
g22257,0,0
g22258,0,0
g22259,0,0
g22260,0,1
g22261,0,0
g22262,0,0
g22263,0,0
g22264,0,0
g22265,0,0
g22266,0,0
g22267,0,0
g22268,0,1
g22269,0,1
g22270,0,0
g22271,0,0
g22272,0,0
g22273,1,0
g22274,0,0
g22275,1,0
g22276,0,0
g22277,0,0
g22278,0,0
g22279,0,0
g22280,1,0
g22281,1,0
g22282,27,20
g22283,205,239
g22284,526,533
g22285,3,4
g22286,24,19
g22287,0,0
g22288,0,0
g22289,0,0
g22290,0,0
g22291,0,0
g22292,0,0
g22293,0,0
g22294,0,0
g22295,0,0
g22296,0,0
g22297,0,0
g22298,0,0
g22299,0,0
g22300,0,0
g22301,0,0
g22302,0,0
g22303,0,0
g22304,0,0
g22305,0,0
g22306,0,0
g22307,0,0
g22308,0,0
g22309,0,0
g22310,1,0
g22311,0,0
g22312,0,0
g22313,1,0
g22314,1,0
g22315,0,0
g22316,0,0
g22317,0,0
g22318,0,0
g22319,0,0
g22320,0,1
g22321,1,0
g22322,0,0
g22323,0,0
g22324,0,0
g22325,0,0
g22326,0,0
g22327,0,0
g22328,0,0
g22329,0,0
g22330,0,0
g22331,0,0
g22332,1097,1039
g22333,1539,1545
g22334,345,348
g22335,47,68
g22336,519,508
g22337,5,8
g22338,4,3
g22339,14,15
g22340,294,265
g22341,17,10
g22342,610,646
g22343,115,113
g22344,3,2
g22345,1,1
g22346,535,471
g22347,91,110
g22348,110,107
g22349,2090,2129
g22350,185,203
g22351,1,1
g22352,2080,1958
g22353,21,23
g22354,16,24
g22355,417,370
g22356,628,540
g22357,616,564
g22358,1688,1648
g22359,93,122
g22360,2,0
g22361,867,735
g22362,58,45
g22363,747,710
g22364,98,92
g22365,6,4
g22366,1105,1076
g22367,8476,7026
g22368,12,20
g22369,415,369
g22370,3007,3183
g22371,292,451
g22372,416,430
g22373,49,48
g22374,1170,969
g22375,30,42
g22376,1188,1320
g22377,485,482
g22378,1,0
g22379,209,169
g22380,296,284
g22381,0,0
g22382,908,903
g22383,566,536
g22384,309,354
g22385,1496,1525
g22386,1085,932
g22387,6,8
g22388,285,262
g22389,27,17
g22390,354,486
g22391,9,10
g22392,49,53
g22393,0,1
g22394,3,3
g22395,877,780
g22396,1,1
g22397,678,657
g22398,339,336
g22399,12,8
g22400,5,5
g22401,19,15
g22402,1493,1597
g22403,447,411
g22404,132,153
g22405,937,1085
g22406,2059,1800
g22407,3607,3636
g22408,0,1
g22409,5,9
g22410,1051,1300
g22411,192,151
g22412,205,185
g22413,31,20
g22414,571,532
g22415,358,312
g22416,782,749
g22417,1055,1054
g22418,44,54
g22419,344,432
g22420,0,0
g22421,3,0
g22422,0,0
g22423,0,2
g22424,1,0
g22425,1,1
g22426,0,0
g22427,0,0
g22428,0,0
g22429,701,685
g22430,7,8
g22431,0,0
g22432,47,34
g22433,246,218
g22434,125,121
g22435,478,493
g22436,43,49
g22437,9,4
g22438,110,126
g22439,9,13
g22440,1,0
g22441,74,93
g22442,1,1
g22443,1,0
g22444,0,0
g22445,2,2
g22446,0,0
g22447,1590,1544
g22448,30,27
g22449,21,15
g22450,357,327
g22451,4,0
g22452,2,1
g22453,2347,2367
g22454,483,487
g22455,768,626
g22456,8,3
g22457,0,2
g22458,639,584
g22459,100,82
g22460,19,18
g22461,3,0
g22462,0,2
g22463,802,750
g22464,71,56
g22465,138,109
g22466,324,334
g22467,159,183
g22468,930,1022
g22469,181,169
g22470,1159,1150
g22471,26,12
g22472,149,127
g22473,611,575
g22474,411,332
g22475,1,2
g22476,42,35
g22477,679,580
g22478,0,0
g22479,265,340
g22480,1785,1698
g22481,1528,1630
g22482,121,111
g22483,0,1
g22484,283,252
g22485,247,253
g22486,2,1
g22487,45,49
g22488,1,1
g22489,1,0
g22490,0,0
g22491,1,2
g22492,0,0
g22493,92,81
g22494,219,228
g22495,499,602
g22496,31,21
g22497,1747,1814
g22498,550,508
g22499,52,33
g22500,1359,1241
g22501,694,665
g22502,26,27
g22503,402,375
g22504,64,68
g22505,7,10
g22506,307,317
g22507,5056,5394
g22508,416,466
g22509,55,35
g22510,89,76
g22511,1119,975
g22512,2509,2339
g22513,161,172
g22514,52,55
g22515,3,1
g22516,314,355
g22517,164,198
g22518,216,158
g22519,137,156
g22520,211,217
g22521,363,341
g22522,411,441
g22523,730,721
g22524,279,219
g22525,316,378
g22526,27,34
g22527,877,827
g22528,16638,17146
g22529,46,50
g22530,8,10
g22531,0,0
g22532,156,142
g22533,338,299
g22534,552,495
g22535,1557,1554
g22536,186,206
g22537,74,73
g22538,1,0
g22539,9,19
g22540,4,4
g22541,643,644
g22542,325,307
g22543,567,584
g22544,261,280
g22545,351,369
g22546,1685,1760
g22547,446,410
g22548,0,1
g22549,67,76
g22550,11,21
g22551,17,32
g22552,40,37
g22553,755,677
g22554,815,746
g22555,15210,16922
g22556,24,27
g22557,12,21
g22558,254,250
g22559,396,445
g22560,311,256
g22561,451,400
g22562,0,0
g22563,19,18
g22564,224,273
g22565,94,85
g22566,87,89
g22567,88,108
g22568,119,114
g22569,63,55
g22570,133,121
g22571,135,141
g22572,383,308
g22573,358,370
g22574,103,96
g22575,1730,1513
g22576,2,3
g22577,269,224
g22578,192,150
g22579,1130,1058
g22580,7,6
g22581,601,565
g22582,308,310
g22583,86,77
g22584,67,85
g22585,7,9
g22586,1005,1031
g22587,189,220
g22588,505,478
g22589,244,263
g22590,42,34
g22591,361,297
g22592,207,246
g22593,809,839
g22594,109,114
g22595,422,404
g22596,964,860
g22597,223,215
g22598,757,666
g22599,73,63
g22600,54,87
g22601,338,348
g22602,66,38
g22603,859,862
g22604,1588,1709
g22605,136,134
g22606,6,5
g22607,0,0
g22608,3,1
g22609,0,1
g22610,1047,972
g22611,143,161
g22612,263,264
g22613,607,468
g22614,115,120
g22615,383,368
g22616,15,13
g22617,118,120
g22618,742,755
g22619,408,468
g22620,468,450
g22621,1207,1151
g22622,849,870
g22623,2,1
g22624,860,737
g22625,0,1
g22626,3816,3610
g22627,718,684
g22628,633,612
g22629,1528,1596
g22630,11,7
g22631,7,2
g22632,5,18
g22633,8,2
g22634,837,906
g22635,1629,1676
g22636,1,0
g22637,0,0
g22638,0,0
g22639,0,0
g22640,3,2
g22641,1,0
g22642,2,3
g22643,4,4
g22644,162,184
g22645,154,145
g22646,210,199
g22647,865,896
g22648,2,0
g22649,0,0
g22650,1178,1131
g22651,0,2
g22652,156,162
g22653,527,497
g22654,13,14
g22655,21,26
g22656,1540,1602
g22657,0,2
g22658,114,110
g22659,388,374
g22660,160,159
g22661,512,475
g22662,77,80
g22663,755,808
g22664,767,752
g22665,1,0
g22666,1,0
g22667,599,598
g22668,8,4
g22669,134,131
g22670,500,376
g22671,467,493
g22672,1,0
g22673,2,6
g22674,637,744
g22675,76,97
g22676,36,40
g22677,2256,2130
g22678,192,168
g22679,1,0
g22680,2,0
g22681,1,0
g22682,1,0
g22683,0,0
g22684,368,327
g22685,0,2
g22686,37,16
g22687,7854,6851
g22688,0,0
g22689,1,0
g22690,1,0
g22691,3,0
g22692,10,8
g22693,49,64
g22694,337,439
g22695,40,32
g22696,63,62
g22697,365,373
g22698,2,3
g22699,150,137
g22700,308,317
g22701,272,253
g22702,2,1
g22703,65,73
g22704,27,27
g22705,24,22
g22706,203,146
g22707,291,347
g22708,19,36
g22709,1,0
g22710,6,6
g22711,4,6
g22712,0,0
g22713,23,33
g22714,3,2
g22715,8,16
g22716,105,90
g22717,747,734
g22718,172,143
g22719,1,0
g22720,5,4
g22721,3,5
g22722,54,63
g22723,712,686
g22724,61,58
g22725,48,51
g22726,16,23
g22727,0,0
g22728,0,1
g22729,0,0
g22730,9,8
g22731,2,0
g22732,2,15
g22733,0,0
g22734,0,0
g22735,0,1
g22736,0,0
g22737,0,0
g22738,0,0
g22739,0,0
g22740,0,0
g22741,1,0
g22742,0,0
g22743,0,0
g22744,1,0
g22745,0,0
g22746,0,0
g22747,0,0
g22748,1,0
g22749,0,0
g22750,1,2
g22751,8,6
g22752,1482,1205
g22753,425,339
g22754,0,0
g22755,0,0
g22756,292,299
g22757,743,858
g22758,90,95
g22759,833,850
g22760,170,197
g22761,1,1
g22762,1,5
g22763,425,406
g22764,25,21
g22765,1711,1582
g22766,281,193
g22767,931,701
g22768,8,3
g22769,93,78
g22770,1487,1536
g22771,40,34
g22772,841,671
g22773,154,154
g22774,2326,2221
g22775,1341,1231
g22776,101,91
g22777,52,35
g22778,440,463
g22779,3,3
g22780,799,830
g22781,49,53
g22782,3,1
g22783,0,4
g22784,2,0
g22785,411,392
g22786,120,107
g22787,1173,1001
g22788,288,227
g22789,893,826
g22790,414,408
g22791,0,0
g22792,1,2
g22793,165,142
g22794,104,83
g22795,934,942
g22796,6,5
g22797,161,121
g22798,64,108
g22799,910,972
g22800,58,54
g22801,184,177
g22802,399,476
g22803,2304,2491
g22804,265,293
g22805,20,14
g22806,8,7
g22807,4,3
g22808,2,3
g22809,9,11
g22810,1221,1076
g22811,15,27
g22812,0,0
g22813,642,578
g22814,148,177
g22815,0,1
g22816,0,1
g22817,0,0
g22818,1,0
g22819,0,0
g22820,1,0
g22821,0,0
g22822,0,0
g22823,0,1
g22824,0,0
g22825,0,0
g22826,59,37
g22827,7622,7042
g22828,14,19
g22829,9388,11853
g22830,350,348
g22831,140,169
g22832,13535,15817
g22833,10,15
g22834,3,3
g22835,124413,150174
g22836,12284,15322
g22837,19931,26559
g22838,2,4
g22839,738,793
g22840,0,0
g22841,0,0
g22842,6,6
g22843,14,14
g22844,35,37
g22845,336,301
g22846,4969,4894
g22847,394,394
g22848,74,97
g22849,83,86
g22850,8855,7407
g22851,1,7
g22852,7638,8953
g22853,45,37
g22854,12,7
g22855,1717,1757
g22856,883,798
g22857,72,59
g22858,48,38
g22859,73,67
g22860,1246,1251
g22861,0,0
g22862,18,19
g22863,90,96
g22864,659,474
g22865,0,0
g22866,14,10
g22867,1620,1657
g22868,1085,1046
g22869,11,26
g22870,127,148
g22871,499,514
g22872,0,0
g22873,1,0
g22874,0,0
g22875,1,1
g22876,67,115
g22877,152,160
g22878,2581,2698
g22879,4,1
g22880,226,221
g22881,319,259
g22882,3,3
g22883,0,0
g22884,0,0
g22885,872,963
g22886,0,4
g22887,506,508
g22888,28,18
g22889,0,0
g22890,352,367
g22891,307,318
g22892,350,357
g22893,1,2
g22894,682,644
g22895,708,720
g22896,207,249
g22897,10,19
g22898,496,467
g22899,4,1
g22900,4,7
g22901,6,3
g22902,445,487
g22903,5,6
g22904,0,0
g22905,5,8
g22906,0,0
g22907,0,0
g22908,1,2
g22909,0,0
g22910,3,0
g22911,1,0
g22912,79,89
g22913,199,205
g22914,313,334
g22915,12,16
g22916,154,134
g22917,826,838
g22918,38,46
g22919,207,197
g22920,128,109
g22921,619,579
g22922,1125,950
g22923,33,27
g22924,221,218
g22925,139,136
g22926,76,62
g22927,349,285
g22928,2,1
g22929,0,0
g22930,0,0
g22931,0,1
g22932,1159,1117
g22933,12,10
g22934,1097,1145
g22935,0,0
g22936,52,43
g22937,52,45
g22938,629,653
g22939,6,4
g22940,69,72
g22941,0,0
g22942,1,0
g22943,2,2
g22944,298,322
g22945,23,17
g22946,14642,16684
g22947,6431,7666
g22948,8,15
g22949,1,2
g22950,5,12
g22951,670,626
g22952,294,274
g22953,267,299
g22954,1308,1412
g22955,0,2
g22956,0,0
g22957,0,0
g22958,949,999
g22959,3,4
g22960,0,0
g22961,2,1
g22962,0,0
g22963,1,1
g22964,0,0
g22965,636,663
g22966,1,0
g22967,2260,2341
g22968,111,107
g22969,60,63
g22970,280,341
g22971,1,1
g22972,3,4
g22973,20,16
g22974,298,306
g22975,1581,1572
g22976,4222,4331
g22977,44,44
g22978,1,1
g22979,2,6
g22980,235,239
g22981,338,392
g22982,407,351
g22983,640,609
g22984,0,1
g22985,1,1
g22986,12,9
g22987,1517,1903
g22988,2,0
g22989,1225,1191
g22990,0,1
g22991,1296,1271
g22992,275,261
g22993,1,0
g22994,595,494
g22995,58,55
g22996,203,220
g22997,79,84
g22998,84,72
g22999,4,6
g23000,1116,1067
g23001,682,653
g23002,761,834
g23003,156,161
g23004,2,0
g23005,2677,3492
g23006,35,31
g23007,0,0
g23008,349,333
g23009,271,271
g23010,2301,2192
g23011,58,41
g23012,1,0
g23013,0,0
g23014,0,0
g23015,0,0
g23016,1,0
g23017,0,0
g23018,1,0
g23019,0,0
g23020,1,2
g23021,7,13
g23022,0,0
g23023,0,3
g23024,0,0
g23025,0,0
g23026,0,0
g23027,0,0
g23028,0,0
g23029,0,0
g23030,0,0
g23031,5,2
g23032,40,17
g23033,0,0
g23034,76,74
g23035,8,20
g23036,18,17
g23037,1,1
g23038,0,0
g23039,0,0
g23040,0,0
g23041,1,0
g23042,1,0
g23043,0,0
g23044,0,0
g23045,0,0
g23046,0,0
g23047,0,0
g23048,0,0
g23049,0,0
g23050,0,0
g23051,0,0
g23052,0,0
g23053,0,0
g23054,0,0
g23055,0,0
g23056,0,0
g23057,0,0
g23058,0,0
g23059,0,0
g23060,0,0
g23061,0,0
g23062,0,0
g23063,0,0
g23064,0,0
g23065,0,0
g23066,0,0
g23067,0,0
g23068,0,0
g23069,0,0
g23070,0,0
g23071,0,0
g23072,0,0
g23073,118,121
g23074,0,0
g23075,0,0
g23076,0,0
g23077,0,0
g23078,0,0
g23079,0,0
g23080,0,0
g23081,0,0
g23082,0,0
g23083,0,2
g23084,6,7
g23085,515,496
g23086,0,0
g23087,52,52
g23088,640,536
g23089,447,379
g23090,357,330
g23091,1,0
g23092,260,240
g23093,5,1
g23094,180,199
g23095,186,164
g23096,698,715
g23097,76,95
g23098,177,176
g23099,38,29
g23100,540,479
g23101,166,128
g23102,490,526
g23103,230,403
g23104,127,143
g23105,1194,1341
g23106,604,608
g23107,1,0
g23108,1,0
g23109,0,0
g23110,965,1012
g23111,318,281
g23112,365,387
g23113,174,212
g23114,1,4
g23115,0,0
g23116,365,331
g23117,4,5
g23118,1,0
g23119,0,0
g23120,12,9
g23121,3,4
g23122,0,1
g23123,604,696
g23124,439,416
g23125,1,5
g23126,298,253
g23127,1103,1101
g23128,173,149
g23129,2850,2784
g23130,70,83
g23131,1156,982
g23132,496,407
g23133,396,388
g23134,29,29
g23135,397,344
g23136,110,141
g23137,25,40
g23138,116,98
g23139,795,768
g23140,4,7
g23141,416,476
g23142,191,187
g23143,1011,1018
g23144,2343,2371
g23145,163,141
g23146,97,97
g23147,0,1
g23148,179,163
g23149,1057,1221
g23150,475,505
g23151,1667,1831
g23152,97,89
g23153,998,1146
g23154,86,90
g23155,1,0
g23156,5,6
g23157,870,872
g23158,2,1
g23159,0,2
g23160,0,0
g23161,0,0
g23162,0,0
g23163,0,0
g23164,0,0
g23165,13,23
g23166,0,0
g23167,99,113
g23168,2,0
g23169,367,330
g23170,4,4
g23171,355,375
g23172,369,394
g23173,194,211
