,mut_E15.5_f4,mut_E15.5_f5
g16983,583,343
g16984,981,703
g16985,401,389
g16986,561,450
g16987,604,543
g16988,4,14
g16989,305,160
g16990,61,59
g16991,167,134
g16992,801,868
g16993,1,1
g16994,91,96
g16995,197,175
g16996,2808,1944
g16997,300,299
g16998,0,0
g16999,205,165
g17000,1577,1361
g17001,516,425
g17002,209,259
g17003,405,406
g17004,2,1
g17005,717,507
g17006,37,38
g17007,26,24
g17008,1145,1143
g17009,378,404
g17010,0,1
g17011,1,3
g17012,56,30
g17013,129,122
g17014,80,78
g17015,82,77
g17016,443,375
g17017,68,71
g17018,65,35
g17019,183,123
g17020,591,451
g17021,0,1
g17022,313,273
g17023,115,92
g17024,48,67
g17025,597,604
g17026,460,493
g17027,238,267
g17028,571,489
g17029,806,810
g17030,34,17
g17031,571,499
g17032,1131,1101
g17033,503,446
g17034,139,134
g17035,82,80
g17036,1717,1593
g17037,1062,1091
g17038,4,1
g17039,30,40
g17040,301,294
g17041,11,10
g17042,189,134
g17043,1,3
g17044,1551,1238
g17045,6,7
g17046,104,85
g17047,452,290
g17048,703,628
g17049,758,823
g17050,981,870
g17051,61,51
g17052,666,520
g17053,299,312
g17054,144,153
g17055,481,477
g17056,305,286
g17057,1436,1298
g17058,23,34
g17059,803,817
g17060,489,423
g17061,284,266
g17062,71,73
g17063,717,661
g17064,1386,1383
g17065,165,148
g17066,0,0
g17067,3,3
g17068,1618,1547
g17069,1262,1103
g17070,0,0
g17071,2,2
g17072,804,848
g17073,220,224
g17074,295,277
g17075,337,323
g17076,179,153
g17077,56,69
g17078,371,337
g17079,3,7
g17080,660,543
g17081,4753,4476
g17082,0,0
g17083,3,1
g17084,1,3
g17085,4135,4201
g17086,2,10
g17087,1325,1326
g17088,53,41
g17089,5,11
g17090,21,28
g17091,1216,966
g17092,4,9
g17093,1135,1134
g17094,2203,2161
g17095,7,6
g17096,10,5
g17097,2675,2633
g17098,844,742
g17099,34,23
g17100,1,0
g17101,356,317
g17102,33,32
g17103,0,1
g17104,0,3
g17105,1,1
g17106,3366,2068
g17107,9,7
g17108,13,8
g17109,0,0
g17110,0,0
g17111,148,109
g17112,0,0
g17113,110,75
g17114,2,1
g17115,352,329
g17116,601,677
g17117,0,2
g17118,1052,1181
g17119,121,117
g17120,272,240
g17121,225,207
g17122,1242,1067
g17123,3314,3421
g17124,439,429
g17125,1168,969
g17126,0,0
g17127,105,85
g17128,0,0
g17129,13,6
g17130,2,4
g17131,0,0
g17132,749,575
g17133,2640,2066
g17134,0,0
g17135,0,2
g17136,40,27
g17137,0,8
g17138,2,9
g17139,0,0
g17140,144,77
g17141,14,9
g17142,9,2
g17143,1101,1088
g17144,1055,828
g17145,1796,2029
g17146,335,318
g17147,191,156
g17148,786,647
g17149,8,15
g17150,1806,1595
g17151,548,493
g17152,12,21
g17153,1,0
g17154,245,219
g17155,5,6
g17156,478,343
g17157,18,6
g17158,5,13
g17159,0,0
g17160,3,0
g17161,163,145
g17162,0,1
g17163,559,519
g17164,506,521
g17165,42,43
g17166,141,158
g17167,3,5
g17168,2,2
g17169,8,3
g17170,47,34
g17171,424,374
g17172,1492,1230
g17173,753,645
g17174,1,0
g17175,259,260
g17176,290,259
g17177,5,10
g17178,0,0
g17179,0,0
g17180,805,706
g17181,290,229
g17182,94,49
g17183,2,1
g17184,5,3
g17185,212,144
g17186,10,10
g17187,422,323
g17188,0,1
g17189,1037,893
g17190,0,0
g17191,0,0
g17192,0,0
g17193,0,0
g17194,0,0
g17195,0,0
g17196,0,0
g17197,0,0
g17198,0,0
g17199,0,0
g17200,0,0
g17201,0,0
g17202,0,0
g17203,0,0
g17204,0,0
g17205,0,1
g17206,0,0
g17207,0,0
g17208,0,0
g17209,0,0
g17210,0,1
g17211,0,0
g17212,0,0
g17213,0,0
g17214,0,1
g17215,0,0
g17216,0,0
g17217,0,1
g17218,0,0
g17219,0,0
g17220,0,0
g17221,0,0
g17222,40,25
g17223,1,1
g17224,0,0
g17225,0,1
g17226,0,0
g17227,0,0
g17228,0,0
g17229,0,0
g17230,0,0
g17231,0,1
g17232,4,5
g17233,543,458
g17234,3186,2892
g17235,97,80
g17236,1,4
g17237,7,11
g17238,0,0
g17239,5,2
g17240,0,0
g17241,1,1
g17242,0,0
g17243,20,30
g17244,2,1
g17245,0,0
g17246,0,1
g17247,0,0
g17248,0,0
g17249,0,0
g17250,0,0
g17251,15,16
g17252,1,1
g17253,0,0
g17254,0,0
g17255,7,6
g17256,0,0
g17257,0,0
g17258,0,0
g17259,2,2
g17260,0,0
g17261,0,0
g17262,1,0
g17263,0,0
g17264,0,1
g17265,16,18
g17266,0,0
g17267,0,0
g17268,15,27
g17269,4,3
g17270,8,16
g17271,2,4
g17272,28,21
g17273,0,0
g17274,66,58
g17275,13,5
g17276,283,264
g17277,98,88
g17278,311,281
g17279,136,122
g17280,912,904
g17281,1518,1354
g17282,1111,804
g17283,152,105
g17284,2,2
g17285,2,6
g17286,190,183
g17287,588,546
g17288,6,4
g17289,232,199
g17290,13,10
g17291,116,145
g17292,130,114
g17293,48,35
g17294,3,4
g17295,3,3
g17296,195,204
g17297,1160,1161
g17298,23,31
g17299,1283,1376
g17300,615,701
g17301,329,409
g17302,2790,2964
g17303,1,4
g17304,645,512
g17305,612,463
g17306,488,408
g17307,7,4
g17308,53,68
g17309,515,497
g17310,3781,3298
g17311,1578,1449
g17312,2,2
g17313,77,54
g17314,45,28
g17315,335,280
g17316,455,478
g17317,1479,1440
g17318,141,124
g17319,620,574
g17320,50,57
g17321,166,90
g17322,655,611
g17323,0,0
g17324,204,176
g17325,25,22
g17326,1,0
g17327,4,5
g17328,898,788
g17329,882,908
g17330,34,46
g17331,1,1
g17332,0,0
g17333,791,585
g17334,1285,1194
g17335,10,8
g17336,1,1
g17337,205,196
g17338,362,358
g17339,885,917
g17340,202,184
g17341,0,1
g17342,901,827
g17343,146,136
g17344,278,206
g17345,288,280
g17346,173,134
g17347,16,12
g17348,664,613
g17349,421,387
g17350,29,15
g17351,39,25
g17352,0,0
g17353,247,232
g17354,1796,1817
g17355,2,3
g17356,1030,867
g17357,4,10
g17358,3693,3435
g17359,144,104
g17360,159,170
g17361,39,31
g17362,0,0
g17363,10,17
g17364,1,0
g17365,182,161
g17366,113,120
g17367,218,234
g17368,1042,905
g17369,482,428
g17370,15,11
g17371,115,120
g17372,256,249
g17373,1202,1001
g17374,2008,1692
g17375,152,131
g17376,84,75
g17377,0,1
g17378,28,38
g17379,7,9
g17380,0,0
g17381,3,1
g17382,10,13
g17383,249,195
g17384,63,43
g17385,8,11
g17386,453,533
g17387,421,399
g17388,213,174
g17389,1327,1185
g17390,49,56
g17391,1853,1708
g17392,78,80
g17393,279,240
g17394,66,38
g17395,0,0
g17396,2,2
g17397,16,22
g17398,6,1
g17399,2105,2029
g17400,1138,1089
g17401,755,613
g17402,123,117
g17403,601,591
g17404,258,246
g17405,549,490
g17406,187,186
g17407,597,544
g17408,16,17
g17409,827,839
g17410,13,14
g17411,176,159
g17412,25,22
g17413,0,2
g17414,472,436
g17415,1429,1294
g17416,598,501
g17417,532,542
g17418,612,564
g17419,252,176
g17420,1038,957
g17421,65,71
g17422,423,352
g17423,755,643
g17424,289,264
g17425,618,486
g17426,331,318
g17427,259,262
g17428,209,224
g17429,1354,1254
g17430,11,21
g17431,10,18
g17432,54,58
g17433,50,62
g17434,0,1
g17435,0,0
g17436,0,1
g17437,364,406
g17438,28,18
g17439,2818,2585
g17440,6,11
g17441,122,106
g17442,524,323
g17443,991,636
g17444,518,446
g17445,1759,1774
g17446,216,220
g17447,0,0
g17448,0,0
g17449,0,0
g17450,0,0
g17451,0,0
g17452,0,0
g17453,0,0
g17454,0,0
g17455,0,0
g17456,0,0
g17457,0,0
g17458,0,0
g17459,0,0
g17460,0,0
g17461,0,0
g17462,0,0
g17463,0,0
g17464,0,0
g17465,0,0
g17466,0,0
g17467,0,0
g17468,0,0
g17469,0,0
g17470,0,0
g17471,0,0
g17472,0,0
g17473,0,0
g17474,0,0
g17475,0,0
g17476,0,0
g17477,0,0
g17478,0,0
g17479,386,378
g17480,368,383
g17481,28,39
g17482,122,118
g17483,178,185
g17484,753,613
g17485,0,1
g17486,1115,1065
g17487,568,573
g17488,6,2
g17489,12,11
g17490,2918,2966
g17491,1712,1776
g17492,10,7
g17493,736,606
g17494,499,484
g17495,4,0
g17496,315,331
g17497,100,95
g17498,15,6
g17499,12,17
g17500,127,131
g17501,7,6
g17502,19,16
g17503,7,10
g17504,41,62
g17505,648,579
g17506,567,434
g17507,11,8
g17508,691,603
g17509,137,174
g17510,40,51
g17511,28,30
g17512,43,41
g17513,19,9
g17514,359,356
g17515,39,29
g17516,1158,1022
g17517,150,146
g17518,103,94
g17519,0,0
g17520,29,24
g17521,0,0
g17522,0,0
g17523,0,0
g17524,0,0
g17525,0,0
g17526,0,0
g17527,0,0
g17528,0,0
g17529,0,0
g17530,0,0
g17531,971,1089
g17532,91,51
g17533,611,616
g17534,0,0
g17535,0,0
g17536,123,130
g17537,133,88
g17538,0,0
g17539,1,0
g17540,0,0
g17541,1,0
g17542,0,0
g17543,0,0
g17544,0,0
g17545,0,0
g17546,0,0
g17547,0,0
g17548,0,0
g17549,0,0
g17550,2,0
g17551,1,0
g17552,767,806
g17553,44,54
g17554,0,0
g17555,0,0
g17556,1235,1307
g17557,0,0
g17558,957,951
g17559,3,0
g17560,727,609
g17561,14,8
g17562,3,3
g17563,99,88
g17564,342,315
g17565,91,71
g17566,242,178
g17567,132,131
g17568,479,454
g17569,1,0
g17570,66,75
g17571,0,0
g17572,142,155
g17573,118,120
g17574,77,85
g17575,1647,1661
g17576,1,0
g17577,398,340
g17578,39,36
g17579,585,613
g17580,549,580
g17581,857,988
g17582,218,272
g17583,1,0
g17584,589,652
g17585,315,320
g17586,8,9
g17587,48,45
g17588,2,4
g17589,7,4
g17590,0,0
g17591,420,374
g17592,1099,962
g17593,1038,1001
g17594,27,20
g17595,0,0
g17596,481,478
g17597,638,567
g17598,1,0
g17599,318,319
g17600,71,84
g17601,2,1
g17602,2,1
g17603,811,770
g17604,3,8
g17605,705,659
g17606,98,113
g17607,130,144
g17608,169,145
g17609,189,138
g17610,462,380
g17611,40,25
g17612,278,297
g17613,678,656
g17614,924,817
g17615,99,68
g17616,1217,1070
g17617,1,3
g17618,10,4
g17619,1,0
g17620,1225,1251
g17621,654,655
g17622,7,12
g17623,408,431
g17624,0,0
g17625,697,594
g17626,261,294
g17627,8,8
g17628,685,684
g17629,216,189
g17630,7,11
g17631,4,3
g17632,23,30
g17633,0,0
g17634,272,311
g17635,2488,2359
g17636,27,27
g17637,1,0
g17638,27,25
g17639,199,194
g17640,5,9
g17641,0,0
g17642,0,0
g17643,0,0
g17644,0,0
g17645,0,0
g17646,0,0
g17647,0,0
g17648,0,0
g17649,0,0
g17650,0,0
g17651,0,0
g17652,0,0
g17653,0,0
g17654,0,0
g17655,73,83
g17656,1,0
g17657,1026,983
g17658,72,66
g17659,1,2
g17660,0,0
g17661,545,663
g17662,1,1
g17663,0,0
g17664,1469,1389
g17665,57,46
g17666,4,7
g17667,21,26
g17668,325,318
g17669,14,8
g17670,479,457
g17671,0,1
g17672,1442,1300
g17673,4,3
g17674,103,101
g17675,2,2
g17676,2,1
g17677,649,619
g17678,2,2
g17679,0,0
g17680,15,19
g17681,2630,2435
g17682,151,134
g17683,1,2
g17684,4,1
g17685,1473,1216
g17686,6,5
g17687,1,4
g17688,0,0
g17689,0,0
g17690,2,2
g17691,11,12
g17692,346,296
g17693,571,555
g17694,139,142
g17695,70,99
g17696,9,19
g17697,1112,1016
g17698,238,231
g17699,500,516
g17700,680,717
g17701,1442,1243
g17702,135,132
g17703,62,54
g17704,131,107
g17705,712,636
g17706,2,1
g17707,195,159
g17708,483,449
g17709,1036,1043
g17710,2,3
g17711,4,0
g17712,0,1
g17713,64,65
g17714,1,0
g17715,343,328
g17716,1170,1104
g17717,139,91
g17718,435,411
g17719,1036,1047
g17720,224,192
g17721,1196,1109
g17722,1448,1323
g17723,77,83
g17724,636,583
g17725,584,604
g17726,2,2
g17727,616,562
g17728,1,3
g17729,290,307
g17730,276,261
g17731,385,382
g17732,5,13
g17733,27,27
g17734,322,293
g17735,26,30
g17736,16,23
g17737,314,320
g17738,15,13
g17739,2234,1677
g17740,13,21
g17741,2595,2080
g17742,63,53
g17743,206,194
g17744,791,656
g17745,384,303
g17746,1541,1400
g17747,731,740
g17748,729,725
g17749,636,645
g17750,178,74
g17751,108,99
g17752,2092,1906
g17753,1290,1267
g17754,383,367
g17755,0,1
g17756,430,453
g17757,2,6
g17758,876,845
g17759,349,283
g17760,1184,1075
g17761,795,571
g17762,386,340
g17763,2013,2067
g17764,569,528
g17765,140,116
g17766,321,283
g17767,42,35
g17768,1,2
g17769,251,268
g17770,612,589
g17771,20,22
g17772,0,0
g17773,2,2
g17774,1927,1870
g17775,180,174
g17776,1213,1152
g17777,307,235
g17778,197,151
g17779,3351,2991
g17780,769,823
g17781,471,470
g17782,34,43
g17783,1926,1894
g17784,14,23
g17785,1055,1079
g17786,4,3
g17787,11,9
g17788,105,73
g17789,580,568
g17790,2,0
g17791,0,0
g17792,1,0
g17793,36,17
g17794,422,403
g17795,237,195
g17796,32,30
g17797,242,194
g17798,205,222
g17799,44,30
g17800,213,179
g17801,105,79
g17802,1010,930
g17803,1322,1241
g17804,1600,750
g17805,3,2
g17806,673,562
g17807,172,156
g17808,2,3
g17809,336,328
g17810,927,894
g17811,184,163
g17812,1427,1267
g17813,335,270
g17814,24,42
g17815,0,0
g17816,157,144
g17817,0,1
g17818,1,0
g17819,1,2
g17820,75,101
g17821,608,606
g17822,439,470
g17823,20,15
g17824,1,0
g17825,8,7
g17826,6,5
g17827,1,0
g17828,265,259
g17829,514,538
g17830,153,130
g17831,366,440
g17832,174,151
g17833,0,4
g17834,0,1
g17835,0,0
g17836,37,21
g17837,4021,3693
g17838,0,1
g17839,596,599
g17840,4,5
g17841,0,0
g17842,140,96
g17843,327,306
g17844,0,0
g17845,1795,1842
g17846,0,0
g17847,41,40
g17848,804,619
g17849,102,90
g17850,275,272
g17851,833,809
g17852,36,13
g17853,76,67
g17854,2,0
g17855,2039,1673
g17856,210,228
g17857,677,650
g17858,13,10
g17859,252,226
g17860,22,19
g17861,1,2
g17862,210,211
g17863,96,115
g17864,0,0
g17865,581,597
g17866,399,390
g17867,53,54
g17868,926,897
g17869,605,594
g17870,319,328
g17871,1,1
g17872,689,668
g17873,0,2
g17874,97,72
g17875,33,30
g17876,36,29
g17877,1,1
g17878,1655,1538
g17879,0,0
g17880,54,49
g17881,2517,2438
g17882,74,53
g17883,59,53
g17884,28,41
g17885,34,19
g17886,51,47
g17887,0,0
g17888,2,7
g17889,181,167
g17890,259,249
g17891,145,137
g17892,1031,1032
g17893,0,0
g17894,190,101
g17895,116,98
g17896,169,177
g17897,308,306
g17898,13,13
g17899,235,206
g17900,795,660
g17901,0,0
g17902,0,0
g17903,8,6
g17904,1189,991
g17905,0,0
g17906,0,0
g17907,0,0
g17908,0,1
g17909,841,656
g17910,1,0
g17911,1,6
g17912,12,16
g17913,347,337
g17914,0,0
g17915,356,297
g17916,533,526
g17917,80,88
g17918,0,1
g17919,0,0
g17920,1,6
g17921,45,41
g17922,1178,1041
g17923,28,16
g17924,19,14
g17925,1001,1051
g17926,0,0
g17927,7,8
g17928,517,510
g17929,160,144
g17930,1621,1623
g17931,4,4
g17932,56,41
g17933,348,318
g17934,543,510
g17935,433,362
g17936,960,851
g17937,2321,2237
g17938,841,861
g17939,0,1
g17940,34,40
g17941,0,0
g17942,0,0
g17943,77,78
g17944,0,0
g17945,7,7
g17946,796,798
g17947,59,73
g17948,1179,1074
g17949,9,8
g17950,0,1
g17951,1001,832
g17952,904,856
g17953,197,193
g17954,0,0
g17955,8,0
g17956,462,412
g17957,0,0
g17958,0,0
g17959,0,0
g17960,2,2
g17961,9,8
g17962,460,473
g17963,223,222
g17964,2,5
g17965,12,9
g17966,0,0
g17967,18,22
g17968,3,2
g17969,574,525
g17970,276,268
g17971,22,25
g17972,482,512
g17973,3,0
g17974,2,0
g17975,1,1
g17976,6,1
g17977,572,496
g17978,9,9
g17979,306,276
g17980,1347,1335
g17981,3,4
g17982,4,1
g17983,1830,1774
g17984,0,0
g17985,1636,1438
g17986,45,49
g17987,250,175
g17988,258,292
g17989,5,6
g17990,274,288
g17991,3,2
g17992,724,626
g17993,105,78
g17994,112,105
g17995,4,5
g17996,170,167
g17997,305,234
g17998,1248,1118
g17999,76,104
g18000,0,1
g18001,187,190
g18002,0,0
g18003,1,2
g18004,3720,3750
g18005,1106,927
g18006,5,11
g18007,1373,1441
g18008,212,208
g18009,1021,961
g18010,837,857
g18011,8,2
g18012,1,0
g18013,0,0
g18014,0,0
g18015,621,596
g18016,395,374
g18017,13,19
g18018,83,70
g18019,255,223
g18020,475,530
g18021,3,1
g18022,1582,1671
g18023,1696,1667
g18024,2,7
g18025,0,0
g18026,583,316
g18027,56,52
g18028,1,0
g18029,1104,986
g18030,0,0
g18031,132,90
g18032,1640,1484
g18033,695,521
g18034,0,0
g18035,559,575
g18036,0,0
g18037,0,0
g18038,34,41
g18039,26,35
g18040,453,483
g18041,0,0
g18042,12,14
g18043,853,824
g18044,0,0
g18045,0,0
g18046,0,0
g18047,0,0
g18048,1,2
g18049,43,46
g18050,5,0
g18051,0,2
g18052,1266,1074
g18053,4,0
g18054,0,0
g18055,0,0
g18056,2,0
g18057,0,0
g18058,0,0
g18059,0,0
g18060,0,0
g18061,0,0
g18062,0,0
g18063,0,0
g18064,0,0
g18065,0,0
g18066,0,0
g18067,0,1
g18068,0,0
g18069,0,1
g18070,0,0
g18071,0,0
g18072,0,0
g18073,0,1
g18074,0,0
g18075,0,0
g18076,0,0
g18077,2,1
g18078,0,0
g18079,0,0
g18080,0,1
g18081,0,0
g18082,0,0
g18083,1,0
g18084,0,0
g18085,1,1
g18086,1,0
g18087,3,0
g18088,500,465
g18089,254,241
g18090,902,809
g18091,327,315
g18092,0,0
g18093,281,263
g18094,258,258
g18095,3,0
g18096,0,1
g18097,0,0
g18098,50,69
g18099,4,7
g18100,115,118
g18101,3220,2879
g18102,19,21
g18103,380,17
g18104,192,6
g18105,0,2
g18106,1,2
g18107,83,90
g18108,0,1
g18109,28,11
g18110,222,205
g18111,0,0
g18112,0,1
g18113,4,3
g18114,0,0
g18115,164,177
g18116,18,7
g18117,32,27
g18118,134,96
g18119,24,20
g18120,0,1
g18121,50,69
g18122,400,492
g18123,0,0
g18124,375,338
g18125,122,111
g18126,0,1
g18127,57,40
g18128,1695,1656
g18129,560,570
g18130,0,0
g18131,1,3
g18132,94,124
g18133,895,871
g18134,8,4
g18135,60,53
g18136,8,7
g18137,3,0
g18138,394,412
g18139,851,739
g18140,0,0
g18141,229,273
g18142,13,9
g18143,322,242
g18144,0,0
g18145,36,17
g18146,5304,5754
g18147,908,865
g18148,0,2
g18149,434,413
g18150,0,0
g18151,0,0
g18152,0,0
g18153,0,0
g18154,0,0
g18155,0,0
g18156,0,0
g18157,0,0
g18158,0,0
g18159,0,0
g18160,0,0
g18161,0,0
g18162,0,0
g18163,0,0
g18164,0,0
g18165,0,0
g18166,0,0
g18167,0,0
g18168,0,0
g18169,0,0
g18170,0,0
g18171,0,0
g18172,0,0
g18173,0,0
g18174,0,0
g18175,0,0
g18176,0,0
g18177,0,0
g18178,0,0
g18179,0,0
g18180,0,0
g18181,0,0
g18182,0,0
g18183,0,0
g18184,0,0
g18185,0,0
g18186,0,0
g18187,1,0
g18188,631,580
g18189,298,276
g18190,3360,3107
g18191,174,171
g18192,697,522
g18193,97,74
g18194,0,0
g18195,0,1
g18196,0,0
g18197,807,753
g18198,11,20
g18199,0,3
g18200,1,2
g18201,13,18
g18202,1,0
g18203,283,266
g18204,40,30
g18205,0,0
g18206,218,200
g18207,4,5
g18208,0,4
g18209,816,705
g18210,2090,1966
g18211,387,392
g18212,145,138
g18213,16,11
g18214,0,0
g18215,0,0
g18216,3545,3382
g18217,172,155
g18218,585,563
g18219,0,0
g18220,1177,1073
g18221,21,13
g18222,370,331
g18223,196,88
g18224,158,139
g18225,116,93
g18226,164,166
g18227,5,4
g18228,13,21
g18229,0,1
g18230,792,648
g18231,2426,2548
g18232,796,609
g18233,9,8
g18234,0,0
g18235,4785,4359
g18236,207,106
g18237,3,3
g18238,292,285
g18239,338,306
g18240,114,116
g18241,0,0
g18242,92,101
g18243,33,27
g18244,384,372
g18245,2,1
g18246,2080,1828
g18247,1,2
g18248,3,4
g18249,30,11
g18250,0,0
g18251,9,3
g18252,1290,1292
g18253,377,379
g18254,261,238
g18255,81,80
g18256,0,0
g18257,48,55
g18258,36,22
g18259,1,3
g18260,78,73
g18261,11,4
g18262,0,0
g18263,1,0
g18264,4,6
g18265,0,0
g18266,264,247
g18267,111,119
g18268,105,124
g18269,1,1
g18270,4,9
g18271,3,0
g18272,269,267
g18273,1,0
g18274,0,1
g18275,0,0
g18276,2240,2169
g18277,179,167
g18278,10,10
g18279,581,668
g18280,1950,1912
g18281,45,50
g18282,16,19
g18283,0,0
g18284,32,25
g18285,143,140
g18286,39,82
g18287,139,182
g18288,252,242
g18289,8,3
g18290,0,0
g18291,59,56
g18292,1,4
g18293,944,925
g18294,39,25
g18295,205,211
g18296,289,274
g18297,811,836
g18298,863,714
g18299,223,210
g18300,582,530
g18301,379,303
g18302,1,3
g18303,6,2
g18304,611,617
g18305,82,76
g18306,1086,924
g18307,211,205
g18308,0,5
g18309,80,62
g18310,1643,1359
g18311,426,375
g18312,607,490
g18313,204,187
g18314,33,42
g18315,394,434
g18316,0,1
g18317,0,0
g18318,0,0
g18319,0,0
g18320,0,0
g18321,1,0
g18322,0,0
g18323,1,0
g18324,1,0
g18325,1,0
g18326,0,0
g18327,0,0
g18328,0,0
g18329,102,88
g18330,3,2
g18331,20,25
g18332,4,4
g18333,204,216
g18334,294,293
g18335,66,79
g18336,7,4
g18337,677,602
g18338,49,45
g18339,80,75
g18340,889,896
g18341,842,777
g18342,474,472
g18343,18,16
g18344,1169,1322
g18345,22,21
g18346,1,0
g18347,277,299
g18348,0,0
g18349,2,3
g18350,373,389
g18351,190,169
g18352,1780,1759
g18353,433,375
g18354,465,403
g18355,111,90
g18356,182,175
g18357,702,732
g18358,2,3
g18359,326,306
g18360,372,375
g18361,6,2
g18362,1,1
g18363,0,0
g18364,300,362
g18365,7,3
g18366,2,4
g18367,366,330
g18368,503,405
g18369,151,144
g18370,287,244
g18371,7,15
g18372,21,24
g18373,16,19
g18374,0,0
g18375,0,0
g18376,529,473
g18377,12,21
g18378,502,560
g18379,0,0
g18380,2,3
g18381,880,765
g18382,8,5
g18383,61,51
g18384,0,0
g18385,108,99
g18386,145,126
g18387,0,0
g18388,84,52
g18389,812,660
g18390,226,227
g18391,748,524
g18392,86,91
g18393,55,64
g18394,296,291
g18395,2366,2159
g18396,37,27
g18397,153,159
g18398,0,0
g18399,2,3
g18400,249,228
g18401,42,45
g18402,333,327
g18403,61,48
g18404,0,1
g18405,426,430
g18406,1686,1559
g18407,1211,1041
g18408,440,381
g18409,847,728
g18410,7,11
g18411,79,79
g18412,7121,5108
g18413,216,197
g18414,967,930
g18415,10,22
g18416,1347,1294
g18417,36,30
g18418,121,122
g18419,76,87
g18420,0,1
g18421,15,10
g18422,3,1
g18423,309,316
g18424,3,5
g18425,1299,1134
g18426,85,109
g18427,329,266
g18428,443,377
g18429,8330,7591
g18430,34,27
g18431,198,195
g18432,1412,1221
g18433,338,315
g18434,2569,2250
g18435,372,363
g18436,279,254
g18437,189,141
g18438,1797,1894
g18439,51,48
g18440,0,0
g18441,110,79
g18442,1122,1034
g18443,14329,14532
g18444,1873,1648
g18445,14,15
g18446,619,552
g18447,133,99
g18448,361,327
g18449,413,406
g18450,0,0
g18451,5,8
g18452,1,0
g18453,3,4
g18454,0,0
g18455,460,406
g18456,2,1
g18457,7,11
g18458,1039,924
g18459,367,281
g18460,302,268
g18461,286,249
g18462,635,475
g18463,481,446
g18464,6,4
g18465,15,13
g18466,7,7
g18467,735,677
g18468,28,56
g18469,214,128
g18470,1742,1577
g18471,1,4
g18472,189,162
g18473,210,203
g18474,0,0
g18475,1336,1088
g18476,1,0
g18477,0,0
g18478,0,0
g18479,5,6
g18480,0,2
g18481,101,110
g18482,0,0
g18483,0,0
g18484,4,1
g18485,441,401
g18486,78,82
g18487,1,0
g18488,0,5
g18489,4,4
g18490,375,390
g18491,267,213
g18492,556,443
g18493,12,12
g18494,7,10
g18495,92,90
g18496,934,781
g18497,4,0
g18498,5,3
g18499,21,24
g18500,8,5
g18501,9,8
g18502,5,1
g18503,0,1
g18504,6,9
g18505,6,6
g18506,30,14
g18507,0,1
g18508,1,3
g18509,3,5
g18510,0,1
g18511,4,1
g18512,1837,1855
g18513,1211,1195
g18514,1210,1121
g18515,590,521
g18516,838,861
g18517,1457,1414
g18518,19,23
g18519,6,4
g18520,45,40
g18521,552,496
g18522,1837,1705
g18523,351,303
g18524,10,17
g18525,74,55
g18526,1195,927
g18527,669,677
g18528,503,508
g18529,233,225
g18530,30,25
g18531,34,40
g18532,8,1
g18533,306,280
g18534,139,156
g18535,161,145
g18536,416,331
g18537,34,34
g18538,383,389
g18539,202,230
g18540,290,253
g18541,121,114
g18542,1448,1240
g18543,598,547
g18544,3320,2826
g18545,227,246
g18546,66,98
g18547,180,181
g18548,446,480
g18549,4220,4309
g18550,386,372
g18551,489,433
g18552,23,19
g18553,0,0
g18554,234,228
g18555,3,1
g18556,0,0
g18557,178,197
g18558,48,46
g18559,144,126
g18560,171,153
g18561,0,1
g18562,355,313
g18563,15,15
g18564,533,496
g18565,374,377
g18566,0,0
g18567,1,1
g18568,28,24
g18569,540,482
g18570,748,633
g18571,1133,1073
g18572,616,586
g18573,1,0
g18574,1422,1210
g18575,1182,1173
g18576,13,7
g18577,185,180
g18578,13,3
g18579,450,447
g18580,52,56
g18581,914,659
g18582,289,270
g18583,30,35
g18584,100,127
g18585,482,474
g18586,497,471
g18587,11,9
g18588,12,11
g18589,352,384
g18590,131,96
g18591,45,52
g18592,1844,1750
g18593,1236,1001
g18594,111,109
g18595,159,178
g18596,236,216
g18597,195,143
g18598,222,220
g18599,560,559
g18600,605,651
g18601,102,83
g18602,594,609
g18603,16,27
g18604,68,34
g18605,834,684
g18606,98,110
g18607,582,603
g18608,667,588
g18609,1099,1121
g18610,1095,1126
g18611,242,235
g18612,597,557
g18613,839,821
g18614,20,13
g18615,0,0
g18616,0,0
g18617,0,0
g18618,3167,3121
g18619,40,62
g18620,387,366
g18621,14,16
g18622,58,50
g18623,220,186
g18624,1882,1705
g18625,1,2
g18626,7,8
g18627,360,403
g18628,1903,2094
g18629,201,229
g18630,1143,1168
g18631,61,40
g18632,0,2
g18633,91,110
g18634,0,1
g18635,567,596
g18636,369,388
g18637,940,935
g18638,26,35
g18639,219,208
g18640,3776,3433
g18641,25,30
g18642,1047,990
g18643,469,407
