,het_E17.5_f5,het_E17.5_f4
g09556,1,1
g09557,3,1
g09558,0,0
g09559,0,0
g09560,4,2
g09561,888,826
g09562,14,15
g09563,502,483
g09564,25,17
g09565,0,0
g09566,73,71
g09567,0,0
g09568,0,0
g09569,0,0
g09570,60,49
g09571,0,0
g09572,0,0
g09573,0,0
g09574,0,2
g09575,396,313
g09576,317,246
g09577,627,531
g09578,1240,1129
g09579,3895,3978
g09580,51,36
g09581,54,32
g09582,2351,2252
g09583,0,2
g09584,809,739
g09585,109,89
g09586,806,705
g09587,61,58
g09588,786,701
g09589,2188,1653
g09590,19,16
g09591,40,25
g09592,975,994
g09593,1,1
g09594,27,13
g09595,0,0
g09596,1,2
g09597,47,32
g09598,0,0
g09599,14,14
g09600,0,0
g09601,0,0
g09602,0,0
g09603,0,0
g09604,37,3
g09605,62,8
g09606,2,0
g09607,1,1
g09608,50,4
g09609,50,7
g09610,0,0
g09611,0,0
g09612,0,0
g09613,0,0
g09614,0,0
g09615,0,0
g09616,0,0
g09617,0,0
g09618,0,0
g09619,0,0
g09620,0,0
g09621,0,0
g09622,0,0
g09623,0,0
g09624,0,0
g09625,0,0
g09626,0,0
g09627,0,0
g09628,0,0
g09629,0,0
g09630,0,0
g09631,2698,2865
g09632,29,32
g09633,794,699
g09634,480,449
g09635,399,353
g09636,0,0
g09637,186,142
g09638,4,4
g09639,8,17
g09640,344,305
g09641,8,9
g09642,119,108
g09643,261,219
g09644,22,13
g09645,867,798
g09646,4,5
g09647,1,2
g09648,0,0
g09649,2,2
g09650,416,300
g09651,305,265
g09652,15,13
g09653,1086,937
g09654,723,637
g09655,480,385
g09656,182,127
g09657,30,34
g09658,988,781
g09659,6625,6037
g09660,186,159
g09661,56,48
g09662,197,169
g09663,979,911
g09664,1580,1179
g09665,656,526
g09666,147,99
g09667,2,0
g09668,181,110
g09669,9,5
g09670,2,0
g09671,1,0
g09672,485,452
g09673,1,1
g09674,1,5
g09675,557,417
g09676,0,0
g09677,0,0
g09678,0,1
g09679,63,64
g09680,248,255
g09681,340,272
g09682,621,604
g09683,1012,859
g09684,326,242
g09685,0,1
g09686,5,0
g09687,115,111
g09688,26,30
g09689,312,303
g09690,5318,4537
g09691,473,376
g09692,1008,944
g09693,3,0
g09694,127,119
g09695,299,253
g09696,2144,2280
g09697,2,2
g09698,2,0
g09699,239,195
g09700,2240,2002
g09701,7,3
g09702,1542,1386
g09703,254,215
g09704,21,23
g09705,446,361
g09706,13,7
g09707,1,0
g09708,1,1
g09709,1,1
g09710,27,8
g09711,28,22
g09712,93,60
g09713,28,19
g09714,74,51
g09715,14,9
g09716,2,5
g09717,613,687
g09718,371,339
g09719,1509,1374
g09720,442,424
g09721,81,88
g09722,30,23
g09723,64,72
g09724,1202,1002
g09725,39,28
g09726,702,650
g09727,109,82
g09728,6,3
g09729,1,5
g09730,0,0
g09731,0,0
g09732,0,0
g09733,0,0
g09734,1,0
g09735,1426,1424
g09736,424,464
g09737,14,5
g09738,1,0
g09739,106,57
g09740,67,64
g09741,644,641
g09742,208,211
g09743,193,153
g09744,536,504
g09745,925,857
g09746,76,82
g09747,32,33
g09748,11,15
g09749,76,76
g09750,1,1
g09751,0,0
g09752,2,6
g09753,34,40
g09754,30,34
g09755,1718,1791
g09756,1,4
g09757,0,0
g09758,0,0
g09759,34,30
g09760,68,61
g09761,38,31
g09762,0,0
g09763,115,119
g09764,1,0
g09765,0,1
g09766,7,10
g09767,643,537
g09768,1,3
g09769,7,6
g09770,11,9
g09771,50,33
g09772,0,0
g09773,42,35
g09774,304,250
g09775,1,0
g09776,1,0
g09777,58,45
g09778,53,63
g09779,17,19
g09780,7,4
g09781,5,1
g09782,3,2
g09783,133,123
g09784,9,10
g09785,1,2
g09786,0,0
g09787,0,1
g09788,0,0
g09789,3365,2882
g09790,17,20
g09791,3,5
g09792,18,8
g09793,0,1
g09794,59,46
g09795,1,0
g09796,497,540
g09797,716,755
g09798,29,32
g09799,1,0
g09800,33,17
g09801,1,2
g09802,0,0
g09803,1,2
g09804,589,554
g09805,8352,7658
g09806,64,71
g09807,229,192
g09808,37,33
g09809,20,12
g09810,16,21
g09811,399,329
g09812,2983,2650
g09813,1,1
g09814,495,433
g09815,267,198
g09816,1,2
g09817,631,607
g09818,850,744
g09819,0,0
g09820,0,1
g09821,0,0
g09822,0,2
g09823,0,0
g09824,0,0
g09825,0,0
g09826,0,0
g09827,0,0
g09828,7,17
g09829,0,0
g09830,2,0
g09831,8,10
g09832,1808,1768
g09833,0,0
g09834,0,0
g09835,0,0
g09836,0,0
g09837,22,23
g09838,1515,1388
g09839,24,9
g09840,4375,4064
g09841,1,6
g09842,420,456
g09843,697,627
g09844,98,87
g09845,0,0
g09846,4,3
g09847,0,0
g09848,0,0
g09849,2,7
g09850,0,0
g09851,2,0
g09852,93,73
g09853,1,0
g09854,1,0
g09855,386,377
g09856,602,563
g09857,1394,1210
g09858,365,297
g09859,187,196
g09860,39,38
g09861,0,0
g09862,1364,1186
g09863,1134,1111
g09864,0,0
g09865,128,137
g09866,13,16
g09867,15,24
g09868,123,129
g09869,18,10
g09870,398,332
g09871,28,26
g09872,1368,1228
g09873,0,0
g09874,1,5
g09875,4,5
g09876,0,2
g09877,166,168
g09878,83,82
g09879,4,8
g09880,3,5
g09881,0,1
g09882,0,0
g09883,0,0
g09884,0,0
g09885,0,0
g09886,0,0
g09887,0,0
g09888,0,0
g09889,0,1
g09890,1,1
g09891,0,0
g09892,0,0
g09893,1,0
g09894,0,0
g09895,0,0
g09896,0,0
g09897,0,0
g09898,0,0
g09899,1,0
g09900,0,0
g09901,0,0
g09902,0,0
g09903,0,0
g09904,0,0
g09905,0,0
g09906,0,0
g09907,0,0
g09908,0,0
g09909,0,0
g09910,0,0
g09911,0,0
g09912,0,0
g09913,0,0
g09914,0,0
g09915,0,0
g09916,3039,2351
g09917,0,0
g09918,309,272
g09919,2,0
g09920,0,0
g09921,0,0
g09922,0,0
g09923,0,0
g09924,0,0
g09925,0,0
g09926,1,0
g09927,48,63
g09928,45,43
g09929,156,164
g09930,103,102
g09931,122,127
g09932,343,315
g09933,72,68
g09934,40,34
g09935,256,283
g09936,188,178
g09937,83,77
g09938,31,32
g09939,175,161
g09940,180,168
g09941,16,9
g09942,33,20
g09943,0,0
g09944,21,16
g09945,84,81
g09946,122,109
g09947,136,111
g09948,101,82
g09949,100,83
g09950,0,0
g09951,0,0
g09952,21,26
g09953,271,247
g09954,0,0
g09955,0,0
g09956,168,149
g09957,0,0
g09958,0,0
g09959,1,0
g09960,1,0
g09961,23,11
g09962,162,153
g09963,164,179
g09964,2,2
g09965,9,7
g09966,204,223
g09967,301,259
g09968,871,502
g09969,197,160
g09970,2,3
g09971,4,3
g09972,2,5
g09973,356,309
g09974,404,381
g09975,496,525
g09976,221,199
g09977,262,274
g09978,82,93
g09979,15,12
g09980,4586,3991
g09981,65,51
g09982,628,483
g09983,1,0
g09984,7,4
g09985,0,0
g09986,0,0
g09987,0,0
g09988,0,0
g09989,0,0
g09990,0,0
g09991,1,0
g09992,0,0
g09993,17,16
g09994,48,53
g09995,1405,1401
g09996,1959,1759
g09997,165,200
g09998,293,182
g09999,470,473
g10000,179,151
g10001,201,159
g10002,733,521
g10003,8,10
g10004,3,1
g10005,675,572
g10006,121,98
g10007,513,401
g10008,184,151
g10009,1031,1042
g10010,435,447
g10011,195,168
g10012,451,409
g10013,163,148
g10014,49,45
g10015,1318,1118
g10016,79,62
g10017,13,14
g10018,2782,2785
g10019,1251,1065
g10020,56,72
g10021,328,370
g10022,1,0
g10023,644,692
g10024,4,2
g10025,237,195
g10026,26,36
g10027,559,527
g10028,3,0
g10029,21,5
g10030,56,40
g10031,2234,2191
g10032,3,14
g10033,1068,878
g10034,18,14
g10035,397,336
g10036,113,120
g10037,0,1
g10038,113,93
g10039,265,240
g10040,17,4
g10041,232,172
g10042,727,820
g10043,243,215
g10044,214,160
g10045,116,116
g10046,977,917
g10047,1013,758
g10048,572,541
g10049,358,369
g10050,155,186
g10051,309,351
g10052,2,1
g10053,601,529
g10054,2,1
g10055,374,308
g10056,131,156
g10057,198,198
g10058,135,155
g10059,30,34
g10060,309,291
g10061,15,4
g10062,21,17
g10063,0,1
g10064,0,0
g10065,49,43
g10066,3373,3536
g10067,141,86
g10068,357,288
g10069,0,0
g10070,0,0
g10071,103,82
g10072,41,18
g10073,221,173
g10074,5,3
g10075,200,156
g10076,131,81
g10077,40,18
g10078,7,2
g10079,173,67
g10080,363,334
g10081,193,189
g10082,21,14
g10083,377,353
g10084,336,271
g10085,46,35
g10086,472,482
g10087,1361,1312
g10088,1740,1753
g10089,129,138
g10090,561,551
g10091,399,400
g10092,64,77
g10093,174,145
g10094,20,27
g10095,224,278
g10096,3,0
g10097,78,60
g10098,641,461
g10099,0,0
g10100,0,0
g10101,206,209
g10102,626,643
g10103,3,5
g10104,385,398
g10105,281,285
g10106,407,369
g10107,305,244
g10108,440,411
g10109,572,596
g10110,13,5
g10111,18,28
g10112,44,69
g10113,942,838
g10114,1,7
g10115,1112,1139
g10116,364,294
g10117,681,579
g10118,61,50
g10119,0,0
g10120,2043,1586
g10121,818,788
g10122,353,410
g10123,187,181
g10124,0,0
g10125,54,45
g10126,189,192
g10127,343,223
g10128,158,151
g10129,0,0
g10130,287,288
g10131,30,36
g10132,555,416
g10133,1033,1372
g10134,442,432
g10135,27,39
g10136,557,593
g10137,2,2
g10138,14,18
g10139,0,0
g10140,223,186
g10141,78,87
g10142,1337,1314
g10143,534,505
g10144,9,9
g10145,2,1
g10146,1298,1352
g10147,250,192
g10148,512,481
g10149,243,186
g10150,645,651
g10151,10,6
g10152,62,89
g10153,52,49
g10154,274,242
g10155,243,202
g10156,356,336
g10157,2,1
g10158,315,330
g10159,128,94
g10160,756,816
g10161,16,21
g10162,588,839
g10163,4,21
g10164,33,37
g10165,0,0
g10166,0,0
g10167,0,0
g10168,2,3
g10169,3788,3588
g10170,16,12
g10171,1542,1713
g10172,1411,1518
g10173,310,289
g10174,993,976
g10175,11,10
g10176,1,0
g10177,2,1
g10178,828,737
g10179,826,739
g10180,1412,1165
g10181,40,27
g10182,633,605
g10183,457,497
g10184,310,254
g10185,609,444
g10186,570,517
g10187,1,1
g10188,551,573
g10189,2052,1774
g10190,120,101
g10191,549,649
g10192,0,0
g10193,278,269
g10194,22,25
g10195,486,402
g10196,1,4
g10197,985,826
g10198,559,504
g10199,124,127
g10200,667,650
g10201,407,376
g10202,25,21
g10203,508,421
g10204,4,1
g10205,127,126
g10206,0,1
g10207,0,0
g10208,0,0
g10209,374,265
g10210,0,0
g10211,0,0
g10212,1,0
g10213,1,0
g10214,3,1
g10215,3,3
g10216,18,23
g10217,84,61
g10218,302,278
g10219,689,664
g10220,600,436
g10221,156,140
g10222,104,118
g10223,11,1
g10224,64,34
g10225,1299,1387
g10226,22,37
g10227,397,377
g10228,1,0
g10229,127,141
g10230,1543,1899
g10231,52,49
g10232,604,459
g10233,712,595
g10234,1467,1329
g10235,422,411
g10236,294,254
g10237,48,37
g10238,12,6
g10239,3,0
g10240,804,730
g10241,90,98
g10242,60,57
g10243,0,0
g10244,0,1
g10245,1,1
g10246,2109,1817
g10247,16,19
g10248,371,310
g10249,137,83
g10250,0,0
g10251,86,95
g10252,1,4
g10253,69,85
g10254,122,128
g10255,161,144
g10256,1,0
g10257,212,166
g10258,3,3
g10259,0,1
g10260,0,0
g10261,0,2
g10262,1,2
g10263,124,122
g10264,0,0
g10265,152,121
g10266,148,147
g10267,199,172
g10268,0,0
g10269,1141,1141
g10270,191,143
g10271,261,197
g10272,24,20
g10273,2238,1726
g10274,486,460
g10275,124,105
g10276,327,308
g10277,47,63
g10278,315,340
g10279,270,271
g10280,29,28
g10281,714,592
g10282,112,104
g10283,157,156
g10284,0,3
g10285,28,17
g10286,330,328
g10287,403,426
g10288,76,76
g10289,344,316
g10290,707,752
g10291,378,285
g10292,376,346
g10293,51,49
g10294,739,767
g10295,371,362
g10296,6,4
g10297,23,17
g10298,300,323
g10299,173,197
g10300,70,98
g10301,0,2
g10302,234,213
g10303,2086,1931
g10304,480,574
g10305,53,57
g10306,0,0
g10307,2,0
g10308,6,1
g10309,0,0
g10310,1929,1653
g10311,24,26
g10312,3,1
g10313,11,6
g10314,27,24
g10315,185,206
g10316,56,50
g10317,84,97
g10318,24,32
g10319,1,2
g10320,71,75
g10321,62,59
g10322,55,45
g10323,1,0
g10324,1,0
g10325,0,0
g10326,0,0
g10327,2,1
g10328,3,0
g10329,0,0
g10330,0,0
g10331,134,129
g10332,65,39
g10333,665,639
g10334,34,29
g10335,131,145
g10336,749,742
g10337,98,93
g10338,264,248
g10339,2,1
g10340,69,67
g10341,477,511
g10342,1453,1742
g10343,5,4
g10344,0,1
g10345,10,15
g10346,84,69
g10347,227,235
g10348,908,886
g10349,368,267
g10350,62,58
g10351,97,128
g10352,111,113
g10353,1791,1723
g10354,0,2
g10355,204,211
g10356,414,344
g10357,8,3
g10358,530,543
g10359,162,201
g10360,59,34
g10361,262,174
g10362,965,1009
g10363,42,45
g10364,29,40
g10365,25,29
g10366,1816,1548
g10367,1030,965
g10368,22,19
g10369,10,7
g10370,4928,3014
g10371,6,3
g10372,402,305
g10373,6,2
g10374,555,485
g10375,0,0
g10376,14,10
g10377,1843,1218
g10378,84,82
g10379,256,269
g10380,5,11
g10381,1301,1282
g10382,1761,1733
g10383,37,25
g10384,85,63
g10385,13,7
g10386,32,25
g10387,3,1
g10388,136,127
g10389,38,16
g10390,2653,2165
g10391,994,1006
g10392,549,553
g10393,229,228
g10394,0,0
g10395,0,0
g10396,64,56
g10397,0,0
g10398,0,1
g10399,0,2
g10400,21,16
g10401,0,0
g10402,0,0
g10403,670,535
g10404,225,192
g10405,7,5
g10406,4373,4108
g10407,4,3
g10408,0,0
g10409,4,1
g10410,0,0
g10411,303,315
g10412,225,212
g10413,769,845
g10414,6,8
g10415,15734,10866
g10416,204,190
g10417,592,464
g10418,20975,14310
g10419,564,458
g10420,68,53
g10421,471,363
g10422,534,455
g10423,649,589
g10424,70,42
g10425,127,83
g10426,238,154
g10427,159,105
g10428,807,626
g10429,8,14
g10430,3,1
g10431,0,1
g10432,1386,1144
g10433,1,7
g10434,92,85
g10435,421,388
g10436,21,18
g10437,77,90
g10438,174,235
g10439,217,229
g10440,3,1
g10441,4,1
g10442,1,1
g10443,0,0
g10444,8,24
g10445,6,2
g10446,0,0
g10447,0,0
g10448,0,0
g10449,0,2
g10450,0,0
g10451,1,2
g10452,0,0
g10453,183,127
g10454,271,243
g10455,6,6
g10456,0,0
g10457,0,0
g10458,0,0
g10459,0,0
g10460,0,0
g10461,3,3
g10462,0,0
g10463,0,0
g10464,0,0
g10465,1,0
g10466,438,351
g10467,11,10
g10468,7,12
g10469,0,3
g10470,0,0
g10471,0,0
g10472,276,242
g10473,369,308
g10474,310,217
g10475,35,38
g10476,0,2
g10477,4,9
g10478,161,149
g10479,4,2
g10480,329,320
g10481,1,0
g10482,1,0
g10483,1,0
g10484,0,0
g10485,0,0
g10486,0,0
g10487,0,0
g10488,0,0
g10489,0,0
g10490,0,0
g10491,15,17
g10492,0,0
g10493,0,0
g10494,0,0
g10495,0,0
g10496,0,1
g10497,0,0
g10498,0,0
g10499,1,1
g10500,1,0
g10501,1,0
g10502,0,0
g10503,0,0
g10504,0,1
g10505,0,0
g10506,0,0
g10507,0,0
g10508,0,0
g10509,0,0
g10510,0,0
g10511,0,0
g10512,0,0
g10513,0,0
g10514,0,0
g10515,0,0
g10516,0,0
g10517,0,0
g10518,0,0
g10519,0,0
g10520,0,0
g10521,0,0
g10522,0,0
g10523,1,0
g10524,0,0
g10525,0,0
g10526,0,0
g10527,0,0
g10528,0,0
g10529,0,0
g10530,1,0
g10531,0,0
g10532,0,0
g10533,0,0
g10534,0,0
g10535,0,0
g10536,0,0
g10537,0,0
g10538,113638,146107
g10539,0,0
g10540,0,0
g10541,0,0
g10542,9,3
g10543,0,0
g10544,0,0
g10545,0,0
g10546,0,0
g10547,0,0
g10548,1,0
g10549,3,3
g10550,52,42
g10551,1,2
g10552,132,83
g10553,379,381
g10554,43,38
g10555,44,49
g10556,4,4
g10557,3,3
g10558,655,802
g10559,416,424
g10560,12,20
g10561,1260,1123
g10562,398,345
g10563,29,28
g10564,8,2
g10565,1092,1043
g10566,0,0
g10567,1,0
g10568,106,94
g10569,22,21
g10570,1,4
g10571,140,146
g10572,155,93
g10573,59,49
g10574,100,105
g10575,63,42
g10576,91,71
g10577,176,165
g10578,95,84
g10579,3,9
g10580,593,462
g10581,9,7
g10582,218,207
g10583,4,10
g10584,31,33
g10585,39,37
g10586,460,436
g10587,11737,9102
g10588,1081,922
g10589,118,72
g10590,3,8
g10591,1000,1063
g10592,57,76
g10593,207,157
g10594,0,0
g10595,4,0
g10596,3,11
g10597,1084,1425
g10598,304,235
g10599,14,14
g10600,92,63
g10601,793,796
g10602,536,445
g10603,975,854
g10604,1,1
g10605,399,384
g10606,766,765
g10607,12,6
g10608,335,295
g10609,67,97
g10610,131,136
g10611,691,627
g10612,3,4
g10613,0,1
g10614,0,0
g10615,7,6
g10616,76,58
g10617,175,190
g10618,1072,1069
g10619,3470,3687
g10620,207,201
g10621,343,320
g10622,1802,1858
g10623,251,223
g10624,733,724
g10625,401,355
g10626,1290,1109
g10627,346,378
g10628,15,18
g10629,482,485
g10630,1,1
g10631,292,236
g10632,926,833
g10633,309,253
g10634,13,10
g10635,225,216
g10636,0,1
g10637,1019,1062
g10638,0,0
g10639,246,208
g10640,105,114
g10641,5,5
g10642,44,31
g10643,25,18
g10644,334,295
g10645,407,396
g10646,2127,1591
g10647,918,721
g10648,428,433
g10649,291,237
g10650,752,477
g10651,200,124
g10652,10,6
g10653,68,47
g10654,13,14
g10655,3,0
g10656,151,186
g10657,312,341
g10658,248,218
g10659,0,0
g10660,0,0
g10661,0,0
g10662,0,1
g10663,2,3
g10664,1,1
g10665,2,0
g10666,13,5
g10667,6,6
g10668,17,9
g10669,1,1
g10670,501,403
g10671,141,149
g10672,1252,1072
g10673,10,22
g10674,1,1
g10675,10,3
g10676,0,1
g10677,0,2
g10678,503,562
g10679,500,567
g10680,17,11
g10681,217,247
g10682,0,0
g10683,1,2
g10684,320,289
g10685,1,0
g10686,350,321
g10687,2,0
g10688,779,738
g10689,103,101
g10690,2,1
g10691,2,2
g10692,0,0
g10693,5,9
g10694,6,5
g10695,1125,1152
g10696,10,9
g10697,379,440
g10698,310,265
g10699,2,1
g10700,0,0
g10701,0,0
g10702,0,0
g10703,0,0
g10704,4,2
g10705,0,0
g10706,0,0
g10707,0,0
g10708,0,0
g10709,12,5
g10710,52,48
g10711,45,32
g10712,34,31
g10713,52,28
g10714,21,26
g10715,143,116
g10716,19,25
g10717,12,14
g10718,270,304
g10719,597,575
g10720,1209,1215
g10721,678,562
g10722,694,671
g10723,667,587
g10724,147,216
g10725,8,14
g10726,15,19
g10727,168,199
g10728,137,113
g10729,597,521
g10730,505,393
g10731,1,1
g10732,0,0
g10733,1548,1454
g10734,204,145
g10735,1278,1290
g10736,0,1
g10737,1463,1386
g10738,712,822
g10739,2910,2755
g10740,3,4
g10741,0,0
g10742,228,241
g10743,505,533
g10744,818,726
g10745,581,573
g10746,42,36
g10747,1064,1096
g10748,11,4
g10749,1007,946
g10750,172,143
g10751,713,394
g10752,2,0
g10753,420,388
g10754,327,338
g10755,4,10
g10756,162,100
g10757,2,1
g10758,8,8
g10759,637,629
g10760,1204,1089
g10761,366,331
g10762,95,80
g10763,5,4
g10764,969,743
g10765,1223,1121
g10766,1,0
g10767,97,101
g10768,62,78
g10769,30,20
g10770,38,23
g10771,11,18
g10772,13,11
g10773,1,0
g10774,1,3
g10775,51,55
g10776,401,410
g10777,291,304
g10778,91,73
g10779,295,264
g10780,0,0
g10781,0,0
g10782,0,1
g10783,7,5
g10784,33,32
g10785,403,350
g10786,532,480
g10787,53,43
g10788,97,96
g10789,1223,1142
g10790,2205,1754
g10791,0,0
g10792,2346,2480
g10793,0,0
g10794,0,0
g10795,0,0
g10796,86,87
g10797,1721,1459
g10798,4,4
g10799,642,606
g10800,794,746
g10801,2458,2604
g10802,381,310
g10803,1800,1585
g10804,640,494
g10805,1214,1129
g10806,406,369
g10807,348,291
g10808,0,0
g10809,2,0
g10810,336,279
g10811,1,0
g10812,542,464
g10813,0,0
g10814,705,568
g10815,59,52
g10816,29,12
g10817,20,28
g10818,1140,850
g10819,1,0
g10820,10,6
g10821,1764,1453
g10822,19,8
g10823,187,153
g10824,3,11
g10825,33,32
g10826,0,1
g10827,24,19
g10828,341,252
g10829,4,6
g10830,0,0
g10831,1,1
g10832,0,0
g10833,701,514
g10834,1676,1154
g10835,992,686
g10836,4411,3468
g10837,572,537
g10838,1453,1404
g10839,1,0
g10840,1,0
g10841,1715,1437
g10842,357,241
g10843,19,16
g10844,38,36
g10845,1144,1009
g10846,1,1
g10847,7,17
g10848,32,52
g10849,0,0
g10850,576,615
g10851,1,4
g10852,588,549
g10853,302,382
g10854,342,231
g10855,0,0
g10856,11,3
g10857,43,35
g10858,288,358
g10859,2,1
g10860,426,362
g10861,388,308
g10862,1,0
g10863,1047,942
g10864,224,199
g10865,13,22
g10866,427,394
g10867,6923,6016
g10868,282,243
g10869,798,761
g10870,310,236
g10871,525,387
g10872,1,1
g10873,565,599
g10874,344,297
g10875,0,0
g10876,3,5
g10877,834,707
g10878,700,612
g10879,223,192
g10880,92,77
g10881,307,230
g10882,10,2
g10883,153,148
g10884,778,671
g10885,156,98
g10886,1458,1173
g10887,169,190
g10888,172,166
g10889,11,23
g10890,0,0
g10891,5,5
g10892,41,34
g10893,5,5
g10894,15,21
g10895,446,406
g10896,636,562
g10897,170,146
g10898,1683,1364
g10899,0,0
g10900,54,63
g10901,664,632
g10902,46,45
g10903,4,7
g10904,4,3
g10905,524,482
g10906,2,3
g10907,1034,910
g10908,0,0
g10909,0,0
g10910,5,10
g10911,74,77
g10912,678,594
g10913,0,0
g10914,3,1
g10915,244,243
g10916,1102,973
g10917,684,733
g10918,5,5
g10919,528,452
g10920,7,5
g10921,7,3
g10922,6,1
g10923,1250,1212
g10924,795,715
g10925,592,529
g10926,93,85
g10927,0,1
g10928,0,0
g10929,1185,943
g10930,4,2
g10931,531,553
g10932,139,71
g10933,807,499
g10934,48,50
g10935,2,1
g10936,2,0
g10937,0,1
g10938,357,339
g10939,296,265
g10940,5,8
g10941,14,21
g10942,748,872
g10943,0,0
g10944,0,1
g10945,1111,900
g10946,29,15
g10947,244,226
g10948,234,177
g10949,274,312
g10950,1,1
g10951,704,696
g10952,26,29
g10953,439,445
g10954,0,1
g10955,2085,1723
g10956,706,653
g10957,578,510
g10958,4,1
g10959,2,1
g10960,857,769
g10961,700,631
g10962,1,1
g10963,630,537
g10964,352,371
g10965,91,58
g10966,0,0
g10967,0,1
g10968,4,6
g10969,1,0
g10970,0,0
g10971,0,0
g10972,32,22
g10973,17,5
g10974,0,2
g10975,0,0
g10976,0,1
g10977,166,132
g10978,94,70
g10979,93,75
g10980,8,9
g10981,0,0
g10982,126,148
g10983,8,14
g10984,530,475
g10985,234,166
g10986,0,0
g10987,257,242
g10988,4,15
g10989,356,326
g10990,635,514
g10991,2,1
g10992,2640,2527
g10993,87,63
g10994,37,44
g10995,1114,936
g10996,889,801
g10997,2672,2419
g10998,877,797
g10999,26,34
g11000,0,0
g11001,653,418
g11002,13,5
g11003,0,0
g11004,805,803
g11005,23,29
g11006,1217,1089
g11007,142,141
g11008,100,65
g11009,1488,1331
g11010,0,0
g11011,1253,1196
g11012,33,28
g11013,533,462
g11014,741,600
g11015,1228,1239
g11016,13,11
g11017,111,105
g11018,1,1
g11019,343,295
g11020,573,403
g11021,4,2
g11022,0,0
g11023,1410,1336
g11024,3,2
g11025,8,3
g11026,4,2
g11027,61,40
g11028,657,557
g11029,7,12
g11030,136,148
g11031,8,7
g11032,66,74
g11033,1280,1299
g11034,404,346
g11035,648,562
g11036,51,49
g11037,1878,1896
g11038,132,151
g11039,1,3
g11040,44,50
g11041,1813,1905
g11042,585,540
g11043,17,10
g11044,907,642
g11045,2,0
g11046,1269,1069
g11047,2,0
g11048,108,98
g11049,226,237
g11050,20,14
g11051,0,0
g11052,3,1
g11053,4,0
g11054,1,0
g11055,116,105
g11056,0,2
g11057,0,0
g11058,0,0
g11059,6379,6371
g11060,105,114
g11061,9787,10833
g11062,1,3
g11063,6077,6662
g11064,1977,2274
g11065,2,4
g11066,490,417
g11067,130,130
g11068,0,0
g11069,216,184
g11070,1084,1010
g11071,40,40
g11072,145,127
g11073,0,0
g11074,350,344
g11075,19,18
g11076,1,0
g11077,269,205
g11078,7,4
g11079,0,3
g11080,460,414
g11081,2,1
g11082,985,645
g11083,823,754
g11084,56,74
g11085,209,152
g11086,361,350
g11087,257,215
g11088,1176,1137
g11089,0,0
g11090,115,73
g11091,248,227
g11092,773,626
g11093,1186,880
g11094,291,304
g11095,323,340
g11096,315,210
g11097,294,229
g11098,60,39
g11099,0,0
g11100,0,0
g11101,0,0
g11102,0,0
g11103,454,352
g11104,0,0
g11105,60,38
g11106,6,5
g11107,724,719
g11108,694,479
g11109,504,505
g11110,332,282
g11111,1061,892
g11112,140,131
g11113,76,79
g11114,188,171
g11115,3,7
g11116,1341,1240
g11117,0,2
g11118,768,725
g11119,307,251
g11120,71,67
g11121,16,21
g11122,3157,2812
g11123,222,163
g11124,3,1
g11125,7,4
g11126,792,592
g11127,3,5
g11128,63,66
g11129,285,289
g11130,2300,1861
g11131,4,1
g11132,140,122
g11133,215,168
g11134,20,27
g11135,1567,1272
g11136,286,273
g11137,1384,982
g11138,82,73
g11139,396,349
g11140,0,1
g11141,1,5
g11142,12,13
g11143,1151,997
g11144,1592,1233
g11145,1433,1276
g11146,107,97
g11147,231,176
g11148,7,7
g11149,396,379
g11150,77,69
g11151,783,796
g11152,51,34
g11153,191,169
g11154,1618,1469
g11155,3041,2707
g11156,3698,3236
g11157,262,176
g11158,598,494
g11159,302,291
g11160,111,95
g11161,3,4
g11162,61,64
g11163,2939,2645
g11164,1599,1478
g11165,18,30
g11166,11,2
g11167,154,153
g11168,59,46
g11169,566,473
g11170,150,144
g11171,3,3
g11172,239,172
g11173,251,231
g11174,23,25
g11175,246,206
g11176,12,20
g11177,19,12
g11178,0,0
g11179,247,262
g11180,94,121
g11181,24,42
g11182,520,523
g11183,93,84
g11184,220,220
g11185,2593,2502
g11186,122,110
g11187,449,421
g11188,187,218
g11189,947,622
g11190,1,1
g11191,23,15
g11192,133,139
g11193,617,517
g11194,1896,1440
g11195,261,207
g11196,34,36
g11197,1335,1061
g11198,333,344
g11199,857,635
g11200,1,4
g11201,18,17
g11202,18,16
g11203,18,16
g11204,18,16
g11205,0,0
g11206,18,16
g11207,19,18
g11208,18,20
g11209,18,18
g11210,21,16
g11211,20,19
g11212,18,18
g11213,18,17
g11214,19,18
g11215,34,33
g11216,5,2
g11217,0,0
g11218,12,5
g11219,4,8
g11220,21,9
g11221,13,24
g11222,13,4
g11223,14,17
g11224,18,21
