,het_E15.5_f4,het_E15.5_f5
g01697,360,460
g01698,28,27
g01699,1,1
g01700,0,0
g01701,431,433
g01702,3,1
g01703,222,225
g01704,519,554
g01705,247,283
g01706,4,1
g01707,1932,2472
g01708,11,10
g01709,10,5
g01710,8,13
g01711,0,0
g01712,223,191
g01713,709,663
g01714,33,39
g01715,1,45
g01716,555,603
g01717,139,120
g01718,14,11
g01719,1355,1324
g01720,0,0
g01721,323,298
g01722,943,943
g01723,23,11
g01724,55,76
g01725,5,2
g01726,125,146
g01727,290,291
g01728,284,230
g01729,480,566
g01730,1803,2081
g01731,5,3
g01732,1,1
g01733,147,137
g01734,188,166
g01735,1225,1539
g01736,0,0
g01737,521,473
g01738,0,0
g01739,231,302
g01740,1020,1051
g01741,34,22
g01742,52,41
g01743,45,50
g01744,504,475
g01745,1,1
g01746,0,1
g01747,34,48
g01748,0,0
g01749,1806,1917
g01750,154,212
g01751,16,21
g01752,27,29
g01753,3,9
g01754,1,0
g01755,1,0
g01756,0,0
g01757,110,191
g01758,2,7
g01759,211,190
g01760,423,487
g01761,4,0
g01762,752,700
g01763,0,0
g01764,0,1
g01765,87,98
g01766,22,15
g01767,253,299
g01768,5,9
g01769,38,41
g01770,0,0
g01771,3,1
g01772,260,283
g01773,413,322
g01774,37,34
g01775,59,88
g01776,678,674
g01777,4,4
g01778,265,268
g01779,65,77
g01780,5199,7268
g01781,784,1020
g01782,2,2
g01783,0,0
g01784,243,263
g01785,1452,1444
g01786,6,9
g01787,66,44
g01788,43,69
g01789,137,171
g01790,0,0
g01791,1,0
g01792,2,0
g01793,11,7
g01794,661,773
g01795,1529,1496
g01796,4639,4577
g01797,71,79
g01798,315,422
g01799,0,0
g01800,192,240
g01801,587,513
g01802,774,821
g01803,1843,2209
g01804,2,1
g01805,12,10
g01806,711,784
g01807,1151,1121
g01808,363,494
g01809,76,108
g01810,625,726
g01811,474,419
g01812,217,243
g01813,148,177
g01814,146,150
g01815,8144,8964
g01816,27,36
g01817,249,228
g01818,1,4
g01819,216,314
g01820,631,634
g01821,81,84
g01822,1,1
g01823,0,0
g01824,57,46
g01825,1206,1367
g01826,2,1
g01827,587,804
g01828,72,80
g01829,4,2
g01830,644,604
g01831,5,9
g01832,281,354
g01833,83,84
g01834,159,188
g01835,1,0
g01836,1029,900
g01837,2448,2356
g01838,628,533
g01839,247,217
g01840,546,640
g01841,2,0
g01842,35,29
g01843,3,2
g01844,86,85
g01845,1,0
g01846,175,160
g01847,1,0
g01848,690,875
g01849,12,15
g01850,19,16
g01851,569,421
g01852,77,55
g01853,758,698
g01854,535,556
g01855,484,472
g01856,1893,2034
g01857,370,421
g01858,1125,1125
g01859,17,12
g01860,1882,2282
g01861,6,7
g01862,396,515
g01863,302,296
g01864,328,406
g01865,876,905
g01866,505,516
g01867,5,6
g01868,2,1
g01869,0,1
g01870,306,393
g01871,102,77
g01872,755,694
g01873,35,53
g01874,431,389
g01875,34,25
g01876,55,44
g01877,18,22
g01878,44,57
g01879,4,6
g01880,0,0
g01881,1272,1417
g01882,2266,2750
g01883,60,55
g01884,18,23
g01885,819,756
g01886,0,3
g01887,28,27
g01888,105,107
g01889,797,1169
g01890,0,0
g01891,0,0
g01892,11,10
g01893,713,943
g01894,412,494
g01895,66,61
g01896,1373,1099
g01897,1006,1282
g01898,939,961
g01899,29,27
g01900,58,48
g01901,74,81
g01902,19,14
g01903,0,0
g01904,374,392
g01905,0,0
g01906,584,478
g01907,238,319
g01908,202,212
g01909,346,333
g01910,0,0
g01911,0,0
g01912,1,0
g01913,879,674
g01914,5,5
g01915,3,5
g01916,18,15
g01917,1,0
g01918,97,106
g01919,28,33
g01920,527,617
g01921,1485,1627
g01922,47,63
g01923,1,1
g01924,0,2
g01925,1,0
g01926,566,527
g01927,564,714
g01928,9,19
g01929,3,3
g01930,84,58
g01931,0,0
g01932,451,637
g01933,1108,1206
g01934,112,103
g01935,301,327
g01936,22,11
g01937,0,0
g01938,38,29
g01939,698,781
g01940,17,25
g01941,1012,1090
g01942,132,119
g01943,405,438
g01944,318,149
g01945,7,3
g01946,0,0
g01947,1,3
g01948,226,219
g01949,1,0
g01950,0,0
g01951,394,380
g01952,31,27
g01953,55,35
g01954,1089,1248
g01955,1584,1672
g01956,91,84
g01957,12,13
g01958,136,139
g01959,707,732
g01960,929,966
g01961,81,98
g01962,1,0
g01963,0,1
g01964,8769,10385
g01965,4787,4844
g01966,20237,21115
g01967,146,154
g01968,0,0
g01969,257,223
g01970,2887,3351
g01971,3,5
g01972,1304,1395
g01973,112,109
g01974,19,8
g01975,538,476
g01976,37,41
g01977,1045,1089
g01978,1781,1844
g01979,762,743
g01980,0,0
g01981,7,14
g01982,9,7
g01983,3,10
g01984,2,7
g01985,2,4
g01986,1,4
g01987,2,2
g01988,2,12
g01989,0,1
g01990,1,4
g01991,3,2
g01992,0,1
g01993,1,3
g01994,3,3
g01995,4,7
g01996,2,0
g01997,1,0
g01998,1,0
g01999,1,3
g02000,0,1
g02001,1,1
g02002,43,59
g02003,0,2
g02004,69,78
g02005,11,18
g02006,146,153
g02007,2831,3215
g02008,2,0
g02009,5,6
g02010,209,244
g02011,421,370
g02012,807,652
g02013,592,544
g02014,950,977
g02015,1999,2206
g02016,2109,2266
g02017,700,673
g02018,340,363
g02019,0,0
g02020,0,0
g02021,508,464
g02022,425,501
g02023,2,0
g02024,399,712
g02025,5,1
g02026,15,14
g02027,0,0
g02028,0,0
g02029,0,0
g02030,0,0
g02031,0,0
g02032,0,0
g02033,0,0
g02034,4,1
g02035,690,756
g02036,0,0
g02037,0,0
g02038,0,0
g02039,0,0
g02040,286,357
g02041,809,874
g02042,0,0
g02043,4,6
g02044,152,162
g02045,6,10
g02046,0,0
g02047,50,68
g02048,150,134
g02049,844,774
g02050,13,23
g02051,4580,4515
g02052,14,10
g02053,465,521
g02054,7,9
g02055,727,855
g02056,137,166
g02057,79,115
g02058,30,39
g02059,370,463
g02060,6,8
g02061,227,255
g02062,5053,6129
g02063,876,1123
g02064,6,7
g02065,2,2
g02066,2,0
g02067,16,1
g02068,472,478
g02069,326,374
g02070,505,624
g02071,13,14
g02072,572,665
g02073,1236,999
g02074,56,40
g02075,1664,1572
g02076,1628,1527
g02077,538,610
g02078,223,253
g02079,801,905
g02080,392,354
g02081,643,850
g02082,1007,1053
g02083,268,354
g02084,2292,2410
g02085,943,917
g02086,958,1082
g02087,352,383
g02088,44,48
g02089,149,177
g02090,1077,902
g02091,1206,961
g02092,498,445
g02093,2238,1950
g02094,34,30
g02095,4119,4258
g02096,77,72
g02097,417,320
g02098,25,27
g02099,167,296
g02100,214,267
g02101,8,4
g02102,312,306
g02103,574,658
g02104,939,634
g02105,939,634
g02106,2158,2247
g02107,0,1
g02108,6,5
g02109,605,665
g02110,248,298
g02111,721,697
g02112,95,101
g02113,59,61
g02114,493,538
g02115,1948,1832
g02116,819,866
g02117,2146,1767
g02118,730,728
g02119,82,108
g02120,2360,2544
g02121,593,724
g02122,410,413
g02123,360,487
g02124,12,12
g02125,175,127
g02126,537,470
g02127,19,16
g02128,14,13
g02129,12,7
g02130,587,616
g02131,12,14
g02132,632,598
g02133,1563,1390
g02134,202,197
g02135,116,148
g02136,4,3
g02137,499,453
g02138,1381,1409
g02139,1766,1826
g02140,16,21
g02141,1687,1654
g02142,584,815
g02143,357,325
g02144,38697,39727
g02145,11,20
g02146,4248,4090
g02147,565,570
g02148,54,19
g02149,21,33
g02150,27,23
g02151,124,174
g02152,50,34
g02153,560,454
g02154,535,479
g02155,30,24
g02156,270,248
g02157,892,981
g02158,556,501
g02159,78,82
g02160,1,2
g02161,443,503
g02162,249,209
g02163,136,95
g02164,629,732
g02165,798,591
g02166,17,22
g02167,17,14
g02168,492,615
g02169,10,6
g02170,1645,1538
g02171,23,12
g02172,138,167
g02173,1238,1250
g02174,3078,3382
g02175,195,262
g02176,54,63
g02177,24,41
g02178,216,229
g02179,154,165
g02180,7,2
g02181,0,0
g02182,12,6
g02183,4,2
g02184,0,0
g02185,0,0
g02186,1,3
g02187,0,0
g02188,5,9
g02189,5,11
g02190,117,122
g02191,11,20
g02192,89,101
g02193,107,108
g02194,0,0
g02195,48,65
g02196,0,0
g02197,0,0
g02198,91,68
g02199,113,80
g02200,261,297
g02201,553,638
g02202,507,493
g02203,0,1
g02204,1190,1137
g02205,43,54
g02206,310,333
g02207,42,35
g02208,447,529
g02209,413,488
g02210,1034,1039
g02211,302,331
g02212,45,51
g02213,279,307
g02214,2366,2374
g02215,2,1
g02216,131,130
g02217,39,40
g02218,599,593
g02219,6,2
g02220,0,0
g02221,350,392
g02222,15,11
g02223,669,628
g02224,110,94
g02225,403,473
g02226,188,296
g02227,0,0
g02228,0,0
g02229,0,3
g02230,891,807
g02231,576,649
g02232,34,25
g02233,2312,2123
g02234,697,811
g02235,297,340
g02236,73,97
g02237,0,0
g02238,954,1309
g02239,0,2
g02240,1,0
g02241,0,0
g02242,32,38
g02243,10007,10395
g02244,31,45
g02245,116,116
g02246,26,33
g02247,0,0
g02248,0,0
g02249,0,0
g02250,2,1
g02251,0,6
g02252,1360,1114
g02253,15,5
g02254,1,3
g02255,60,54
g02256,394,311
g02257,19,21
g02258,268,239
g02259,188,160
g02260,48,72
g02261,533,610
g02262,21,21
g02263,279,256
g02264,3926,3428
g02265,4,3
g02266,10,5
g02267,543,548
g02268,1251,1347
g02269,5,9
g02270,7,10
g02271,1132,1164
g02272,1,1
g02273,1,0
g02274,722,695
g02275,111,104
g02276,443,569
g02277,15,27
g02278,0,1
g02279,1089,1126
g02280,735,630
g02281,2410,2601
g02282,808,839
g02283,5490,5044
g02284,33,38
g02285,0,0
g02286,3,4
g02287,0,0
g02288,0,0
g02289,0,0
g02290,518,445
g02291,1,1
g02292,10,10
g02293,734,752
g02294,2,5
g02295,493,592
g02296,7,2
g02297,1442,1500
g02298,72,219
g02299,4,3
g02300,113,92
g02301,601,507
g02302,311,271
g02303,182,198
g02304,1,1
g02305,6,7
g02306,14,14
g02307,1419,1464
g02308,0,0
g02309,0,0
g02310,536,622
g02311,216,327
g02312,256,283
g02313,275,216
g02314,204,157
g02315,0,0
g02316,478,590
g02317,114,127
g02318,575,504
g02319,291,349
g02320,82,78
g02321,0,2
g02322,64,66
g02323,2,0
g02324,553,411
g02325,160,215
g02326,1686,1484
g02327,0,0
g02328,1278,1416
g02329,0,0
g02330,1003,1420
g02331,0,0
g02332,0,0
g02333,9340,10265
g02334,7886,7771
g02335,0,0
g02336,47,48
g02337,1,2
g02338,2,0
g02339,0,0
g02340,0,0
g02341,0,0
g02342,1985,2321
g02343,190,182
g02344,365,354
g02345,69,88
g02346,1297,1780
g02347,1,0
g02348,2,1
g02349,0,0
g02350,1773,2026
g02351,0,0
g02352,0,0
g02353,0,0
g02354,0,0
g02355,0,0
g02356,0,0
g02357,703,917
g02358,323,393
g02359,196,203
g02360,0,0
g02361,2,8
g02362,0,0
g02363,8,3
g02364,360,452
g02365,9,0
g02366,1,3
g02367,5,6
g02368,0,0
g02369,0,0
g02370,0,0
g02371,0,0
g02372,0,0
g02373,386,467
g02374,30,28
g02375,146,137
g02376,275,295
g02377,1,0
g02378,5,3
g02379,15,13
g02380,29,26
g02381,50,74
g02382,83,69
g02383,132,111
g02384,5,4
g02385,26,29
g02386,2205,2256
g02387,116,120
g02388,9,6
g02389,0,0
g02390,738,912
g02391,21,12
g02392,370,519
g02393,0,0
g02394,451,343
g02395,441,535
g02396,2,1
g02397,1609,1641
g02398,72,69
g02399,1502,1834
g02400,4,6
g02401,87,129
g02402,0,0
g02403,1,0
g02404,739,709
g02405,116,117
g02406,0,0
g02407,0,0
g02408,1,0
g02409,0,1
g02410,6,8
g02411,0,0
g02412,1976,2034
g02413,10,11
g02414,4,0
g02415,20,30
g02416,275,433
g02417,1,0
g02418,373,322
g02419,6,5
g02420,283,386
g02421,212,256
g02422,1743,2093
g02423,67,99
g02424,19,21
g02425,1,8
g02426,4,9
g02427,10,10
g02428,3,3
g02429,547,573
g02430,90,92
g02431,31,30
g02432,2,3
g02433,1982,2137
g02434,72,85
g02435,0,0
g02436,8,3
g02437,341,286
g02438,14,19
g02439,1,0
g02440,0,0
g02441,30,45
g02442,0,0
g02443,3,0
g02444,1200,1183
g02445,3591,3374
g02446,442,568
g02447,522,467
g02448,1,0
g02449,213,238
g02450,0,0
g02451,3085,3313
g02452,326,418
g02453,681,727
g02454,90,96
g02455,1062,1197
g02456,565,556
g02457,866,846
g02458,0,0
g02459,301,243
g02460,0,0
g02461,0,0
g02462,0,0
g02463,0,0
g02464,0,0
g02465,0,0
g02466,0,0
g02467,0,0
g02468,0,0
g02469,375,428
g02470,1,1
g02471,0,0
g02472,0,0
g02473,2857,2912
g02474,0,5
g02475,133,163
g02476,10,15
g02477,292,300
g02478,27,61
g02479,267,239
g02480,36,45
g02481,53,60
g02482,253,273
g02483,62,100
g02484,18,27
g02485,0,2
g02486,0,1
g02487,3,3
g02488,557,533
g02489,35,49
g02490,558,571
g02491,805,919
g02492,0,0
g02493,89,97
g02494,1245,1583
g02495,626,652
g02496,536,554
g02497,1326,1377
g02498,2,2
g02499,64,63
g02500,300,441
g02501,2,3
g02502,11,13
g02503,368,346
g02504,0,0
g02505,76,103
g02506,2,0
g02507,214,160
g02508,7,6
g02509,1603,1808
g02510,1540,1491
g02511,0,0
g02512,29,16
g02513,0,0
g02514,0,0
g02515,63,62
g02516,1052,1271
g02517,88,65
g02518,2655,3089
g02519,0,0
g02520,173,218
g02521,27,30
g02522,366,262
g02523,35,39
g02524,201,169
g02525,5,8
g02526,122,199
g02527,3733,3421
g02528,915,913
g02529,21,22
g02530,54,67
g02531,1821,1697
g02532,143,152
g02533,12,8
g02534,771,800
g02535,695,717
g02536,71,78
g02537,518,508
g02538,47,34
g02539,1841,1758
g02540,270,438
g02541,156,171
g02542,1208,1172
g02543,73,66
g02544,627,886
g02545,0,0
g02546,1,0
g02547,571,759
g02548,160,147
g02549,826,1216
g02550,1083,1186
g02551,4,8
g02552,3849,5147
g02553,1164,1145
g02554,753,794
g02555,17,8
g02556,347,359
g02557,15,15
g02558,3,0
g02559,218,283
g02560,34,47
g02561,69,82
g02562,72,93
g02563,3,0
g02564,2,1
g02565,2,0
g02566,0,0
g02567,0,0
g02568,515,507
g02569,0,0
g02570,590,499
g02571,1086,1377
g02572,772,717
g02573,393,350
g02574,17326,14164
g02575,3,4
g02576,1083,1505
g02577,969,1234
g02578,28,40
g02579,245,206
g02580,5,4
g02581,969,828
g02582,4,5
g02583,1,0
g02584,250,291
g02585,6,0
g02586,778,872
g02587,844,760
g02588,4689,4259
g02589,121,120
g02590,555,790
g02591,4,8
g02592,306,341
g02593,661,730
g02594,2354,2727
g02595,1064,986
g02596,176,217
g02597,39,33
g02598,1597,1818
g02599,140,128
g02600,4072,3931
g02601,2405,2663
g02602,1241,1468
g02603,0,1
g02604,3441,3971
g02605,18,30
g02606,243,242
g02607,655,653
g02608,1050,965
g02609,345,389
g02610,582,718
g02611,403,325
g02612,203,173
g02613,262,276
g02614,1092,1146
g02615,475,469
g02616,130,113
g02617,104,116
g02618,1084,1344
g02619,45,38
g02620,392,462
g02621,542,509
g02622,1,0
g02623,0,0
g02624,0,0
g02625,0,0
g02626,0,0
g02627,0,0
g02628,0,0
g02629,0,0
g02630,0,0
g02631,0,0
g02632,0,0
g02633,0,0
g02634,0,0
g02635,0,0
g02636,0,0
g02637,0,0
g02638,0,0
g02639,0,0
g02640,1,0
g02641,0,0
g02642,0,0
g02643,0,0
g02644,0,0
g02645,0,0
g02646,0,0
g02647,0,0
g02648,0,0
g02649,0,0
g02650,0,0
g02651,0,0
g02652,0,0
g02653,0,0
g02654,0,0
g02655,0,0
g02656,0,0
g02657,0,0
g02658,0,0
g02659,0,0
g02660,0,0
g02661,0,0
g02662,0,0
g02663,0,0
g02664,0,0
g02665,0,0
g02666,0,0
g02667,0,0
g02668,0,0
g02669,0,0
g02670,0,0
g02671,0,0
g02672,0,0
g02673,0,0
g02674,0,0
g02675,0,0
g02676,0,0
g02677,0,0
g02678,0,0
g02679,0,0
g02680,0,0
g02681,0,0
g02682,2,1
g02683,52,45
g02684,4,0
g02685,0,0
g02686,0,1
g02687,3,4
g02688,2,1
g02689,121,111
g02690,250,243
g02691,956,1044
g02692,806,644
g02693,553,598
g02694,149,152
g02695,22,23
g02696,50,69
g02697,2356,2635
g02698,420,492
g02699,66,62
g02700,56,42
g02701,8,8
g02702,437,414
g02703,994,1265
g02704,2312,2133
g02705,918,1029
g02706,8,3
g02707,6,4
g02708,57,65
g02709,42,40
g02710,105,104
g02711,521,643
g02712,109,62
g02713,1115,1046
g02714,18,19
g02715,0,0
g02716,38,27
g02717,1,0
g02718,88,35
g02719,46,52
g02720,348,338
g02721,3,4
g02722,301,286
g02723,1771,2093
g02724,617,586
g02725,211,208
g02726,6,8
g02727,6,15
g02728,1,1
g02729,1713,1640
g02730,0,1
g02731,552,669
g02732,1579,1126
g02733,157,164
g02734,2,3
g02735,1439,1415
g02736,231,178
g02737,584,552
g02738,6,10
g02739,1220,1300
g02740,24,37
g02741,352,396
g02742,18,12
g02743,4638,4344
g02744,223,164
g02745,166,177
g02746,1575,1613
g02747,500,628
g02748,1310,1577
g02749,388,379
g02750,1,0
g02751,5,1
g02752,611,505
g02753,691,609
g02754,114,118
g02755,1430,1376
g02756,809,619
g02757,101,147
g02758,620,828
g02759,745,749
g02760,4,7
g02761,7,4
g02762,1595,1534
g02763,139,108
g02764,80,96
g02765,974,1110
g02766,12,8
g02767,20,21
g02768,893,814
g02769,52,50
g02770,472,473
g02771,2636,2569
g02772,357,566
g02773,497,420
g02774,1039,925
g02775,2619,2514
g02776,131,176
g02777,17,28
g02778,100,100
g02779,621,559
g02780,30,31
g02781,598,658
g02782,6,6
g02783,0,0
g02784,1,0
g02785,13,23
g02786,0,0
g02787,0,0
g02788,188,228
g02789,0,0
g02790,1,0
g02791,1179,1121
g02792,0,0
g02793,1604,2073
g02794,2,1
g02795,308,303
g02796,4,1
g02797,16,24
g02798,34,51
g02799,2,10
g02800,40,23
g02801,24,13
g02802,7,5
g02803,0,2
g02804,194,256
g02805,642,585
g02806,217,216
g02807,17,20
g02808,11906,12903
g02809,379,481
g02810,14,29
g02811,0,0
g02812,0,0
g02813,22,30
g02814,23,20
g02815,26,3
g02816,1638,2269
g02817,156,251
g02818,33,55
g02819,53,57
g02820,180,150
g02821,199,210
g02822,762,795
g02823,533,437
g02824,259,198
g02825,357,243
g02826,231,199
g02827,0,0
g02828,952,1046
g02829,32,42
g02830,0,0
g02831,0,0
g02832,207,306
g02833,1032,1326
g02834,1595,1700
g02835,1021,1070
g02836,471,580
g02837,651,802
g02838,1014,983
g02839,1443,1443
g02840,730,869
g02841,853,974
g02842,1154,1068
g02843,2,4
g02844,0,0
g02845,2555,1727
g02846,162,150
g02847,0,1
g02848,579,634
g02849,75,63
g02850,246,281
g02851,388,314
g02852,142,166
g02853,2711,2625
g02854,15,11
g02855,5,5
g02856,3848,3706
g02857,2898,3177
g02858,872,932
g02859,107,101
g02860,0,2
g02861,2,0
g02862,348,345
g02863,393,432
g02864,561,591
g02865,64,106
g02866,320,341
g02867,0,0
g02868,461,713
g02869,0,1
g02870,1,2
g02871,0,0
g02872,9,14
g02873,207,178
g02874,179,173
g02875,1,0
g02876,32,44
g02877,0,0
g02878,0,0
g02879,0,0
g02880,0,0
g02881,669,575
g02882,636,537
g02883,1745,1580
g02884,271,201
g02885,979,1159
g02886,100,97
g02887,394,408
g02888,39,54
g02889,7,5
g02890,2581,2687
g02891,134,139
g02892,2,5
g02893,9299,10173
g02894,0,1
g02895,39,22
g02896,2165,2545
g02897,6,12
g02898,182,224
g02899,208,209
g02900,80,71
g02901,121,160
g02902,674,620
g02903,254,277
g02904,1,5
g02905,65,55
g02906,25,22
g02907,2,2
g02908,2,5
g02909,120,106
g02910,1124,1317
g02911,237,218
g02912,323,377
g02913,6032,2956
g02914,315,624
g02915,6037,2959
g02916,3,0
g02917,1639,2046
g02918,3,1
g02919,1068,1360
g02920,807,798
g02921,2,6
g02922,243,318
g02923,1281,1226
g02924,0,0
g02925,27,14
g02926,4074,3416
g02927,42,34
g02928,1,1
g02929,209,219
g02930,184,207
g02931,6,10
g02932,135,140
g02933,4,11
g02934,148,170
g02935,1,0
g02936,310,391
g02937,23,35
g02938,446,367
g02939,814,1060
g02940,3,3
g02941,2364,1844
g02942,0,0
g02943,1,1
g02944,1300,1273
g02945,307,386
g02946,41,47
g02947,395,724
g02948,0,0
g02949,555,497
g02950,1132,934
g02951,467,369
g02952,1578,1269
g02953,1,2
g02954,10,8
g02955,0,0
g02956,29,44
g02957,11,8
g02958,307,461
g02959,0,0
g02960,374,167
g02961,649,701
g02962,543,525
g02963,115,144
g02964,6,4
g02965,462,524
g02966,445,344
g02967,9,6
g02968,0,0
g02969,151,186
g02970,1095,1209
g02971,526,527
g02972,1,0
g02973,1,0
g02974,1373,1453
g02975,439,391
g02976,260,193
g02977,13,9
g02978,1076,1018
g02979,625,740
g02980,262,386
g02981,106,137
g02982,8,18
g02983,1,2
g02984,0,0
g02985,156,148
g02986,2,2
g02987,0,0
g02988,0,0
g02989,0,0
g02990,0,0
g02991,0,0
g02992,0,1
g02993,4,1
g02994,1,1
g02995,4,6
g02996,245,281
g02997,9536,9053
g02998,17459,16729
g02999,55,52
g03000,6,8
g03001,881,961
g03002,56,63
g03003,31,40
g03004,38,44
g03005,2,1
g03006,1,1
g03007,1,3
g03008,1,0
g03009,0,0
g03010,3,1
g03011,0,0
g03012,12,13
g03013,2,1
g03014,0,0
g03015,0,0
g03016,76,70
g03017,896,899
g03018,1010,969
g03019,0,3
g03020,0,0
g03021,0,0
g03022,0,0
g03023,0,0
g03024,0,0
g03025,0,0
g03026,0,0
g03027,0,0
g03028,0,0
g03029,0,0
g03030,0,0
g03031,0,0
g03032,0,0
g03033,0,0
g03034,365,437
g03035,0,1
g03036,812,914
g03037,0,3
g03038,203,223
g03039,631,676
g03040,4,9
g03041,453,450
g03042,0,3
g03043,1525,1512
g03044,168,132
g03045,1589,1621
g03046,299,264
g03047,17,18
g03048,393,515
g03049,7639,7470
g03050,0,0
g03051,5329,5546
g03052,398,426
g03053,865,978
g03054,453,575
g03055,13,14
g03056,6,13
g03057,62,62
g03058,93,85
g03059,8,13
g03060,1,1
g03061,1,1
g03062,0,0
g03063,0,0
g03064,0,0
g03065,0,0
g03066,52,50
g03067,0,0
g03068,0,0
g03069,0,3
g03070,611,556
g03071,707,729
g03072,279,262
g03073,6729,6894
g03074,954,875
g03075,537,533
g03076,677,554
g03077,137,185
g03078,147,119
g03079,455,653
g03080,549,537
g03081,272,264
g03082,169,205
g03083,571,541
g03084,534,550
g03085,139,140
g03086,4002,3488
g03087,4,11
g03088,0,0
g03089,3,1
g03090,0,0
g03091,1904,1621
g03092,73,88
g03093,2,4
g03094,2937,3042
g03095,1667,1626
g03096,5,12
g03097,0,0
g03098,3476,2825
g03099,19,22
g03100,3570,4012
g03101,2,6
g03102,205,303
g03103,13,11
g03104,2,0
g03105,16,19
g03106,0,0
g03107,25,13
g03108,0,0
g03109,2632,2754
g03110,2,2
g03111,713,778
g03112,4,10
g03113,4,6
g03114,951,886
g03115,0,0
g03116,160,106
g03117,1,1
g03118,132,140
g03119,57,60
g03120,177,263
g03121,401,439
g03122,1392,1703
g03123,0,0
g03124,0,1
g03125,0,0
g03126,36,38
g03127,11,7
g03128,1,0
g03129,810,803
g03130,1084,1265
g03131,745,731
g03132,0,0
g03133,54,52
g03134,1369,1299
g03135,2993,1887
g03136,264,297
g03137,5271,5003
g03138,92,69
g03139,51,35
g03140,568,719
g03141,0,0
g03142,48,4
g03143,5,0
g03144,0,1
g03145,283,361
g03146,1243,1758
g03147,8404,9020
g03148,21680,23549
g03149,847,904
g03150,2697,2595
g03151,14,11
g03152,0,1
g03153,0,0
g03154,24,11
g03155,753,773
g03156,743,791
g03157,482,481
g03158,3,12
g03159,290,327
g03160,0,0
g03161,1986,2261
g03162,26,28
g03163,0,0
g03164,541,505
g03165,963,875
g03166,131,137
g03167,4,4
g03168,59,65
g03169,75,84
g03170,68,79
g03171,622,685
g03172,615,598
g03173,490,466
g03174,0,0
g03175,1,0
g03176,0,0
g03177,0,0
g03178,0,0
g03179,2,0
g03180,0,0
g03181,0,0
g03182,0,0
g03183,0,0
g03184,0,0
g03185,0,0
g03186,0,0
g03187,0,0
g03188,0,0
g03189,2,0
g03190,3,0
g03191,0,0
g03192,0,0
g03193,0,0
g03194,0,0
g03195,0,0
g03196,0,0
g03197,0,0
g03198,0,0
g03199,1,0
g03200,0,0
g03201,0,0
g03202,0,0
g03203,142,145
g03204,152,163
g03205,290,357
g03206,0,2
g03207,2609,2447
g03208,284,351
g03209,213,212
g03210,3005,3019
g03211,11,12
g03212,25,21
g03213,419,367
g03214,1168,1220
g03215,8,5
g03216,141,142
g03217,3,4
g03218,7,12
g03219,383,313
g03220,214,192
g03221,354,341
g03222,198,189
g03223,2476,2674
g03224,114,124
g03225,53,60
g03226,1,0
g03227,668,656
g03228,378,391
g03229,139,168
g03230,464,509
g03231,202,220
g03232,12,17
g03233,0,0
g03234,0,0
g03235,0,0
g03236,2935,3031
g03237,42,46
g03238,18,11
g03239,399,429
g03240,156,131
g03241,1294,1086
g03242,203,186
g03243,4,5
g03244,412,408
g03245,15,15
g03246,33,20
g03247,857,994
g03248,45,55
g03249,1573,1460
g03250,968,1119
g03251,21,20
g03252,501,306
g03253,752,800
g03254,813,839
g03255,4,5
g03256,1050,1100
g03257,0,0
g03258,759,846
g03259,2057,2124
g03260,218,189
g03261,0,1
g03262,398,398
g03263,577,663
g03264,627,506
g03265,2,0
g03266,233,235
g03267,563,570
g03268,305,318
g03269,31,28
g03270,280,457
g03271,23,38
g03272,23,15
g03273,2857,2960
g03274,4,1
g03275,448,430
g03276,62,59
g03277,0,1
g03278,57,53
g03279,0,0
g03280,4,9
g03281,1247,1402
g03282,493,563
g03283,3,3
g03284,89,89
g03285,788,909
g03286,148,131
g03287,49,51
g03288,408,456
g03289,134,124
g03290,1125,1119
g03291,438,479
g03292,482,527
g03293,92,104
g03294,182,200
g03295,63,62
g03296,327,385
g03297,3207,4049
g03298,89,91
g03299,190,155
g03300,11,13
g03301,1056,1184
g03302,1050,1177
g03303,78,99
g03304,19,22
g03305,476,409
g03306,15,29
g03307,11,10
g03308,5,2
g03309,251,279
g03310,226,220
g03311,88,135
g03312,93,120
g03313,318,351
g03314,7,12
g03315,307,310
g03316,3,6
g03317,0,0
g03318,1204,1562
g03319,232,283
g03320,306,274
g03321,68,57
g03322,40,48
g03323,64,70
g03324,701,624
g03325,79,102
g03326,10,17
g03327,1,1
g03328,1317,1383
g03329,3,5
g03330,212,185
g03331,7,11
g03332,6,9
g03333,0,0
g03334,3,5
g03335,12,9
g03336,109,118
g03337,349,281
