,wt_E15.5_f5,wt_E15.5_f4
g07355,0,0
g07356,0,0
g07357,0,0
g07358,0,0
g07359,0,0
g07360,0,0
g07361,0,1
g07362,0,0
g07363,0,0
g07364,3,0
g07365,0,0
g07366,0,0
g07367,0,0
g07368,0,0
g07369,0,0
g07370,0,0
g07371,0,0
g07372,0,1
g07373,0,0
g07374,0,0
g07375,1,0
g07376,0,0
g07377,0,0
g07378,1,0
g07379,0,0
g07380,0,0
g07381,0,0
g07382,0,0
g07383,0,0
g07384,0,0
g07385,0,0
g07386,0,0
g07387,0,0
g07388,0,0
g07389,0,0
g07390,0,0
g07391,0,0
g07392,0,0
g07393,0,0
g07394,0,0
g07395,0,0
g07396,0,0
g07397,0,0
g07398,0,0
g07399,0,0
g07400,0,0
g07401,0,0
g07402,0,0
g07403,0,0
g07404,0,0
g07405,0,0
g07406,0,0
g07407,0,0
g07408,0,0
g07409,0,0
g07410,0,0
g07411,0,0
g07412,0,0
g07413,0,0
g07414,0,0
g07415,0,0
g07416,0,0
g07417,0,0
g07418,0,0
g07419,0,0
g07420,0,0
g07421,1,0
g07422,0,0
g07423,0,0
g07424,0,0
g07425,1,0
g07426,0,0
g07427,0,0
g07428,0,0
g07429,0,0
g07430,4,0
g07431,1116,1144
g07432,530,492
g07433,0,1
g07434,762,715
g07435,46,73
g07436,634,705
g07437,1425,1949
g07438,622,619
g07439,6,7
g07440,1172,1077
g07441,333,374
g07442,1145,1104
g07443,145,138
g07444,185,195
g07445,31,34
g07446,0,0
g07447,198,167
g07448,2488,2301
g07449,181,159
g07450,407,427
g07451,0,0
g07452,98,140
g07453,133,141
g07454,17,19
g07455,443,542
g07456,1083,1206
g07457,548,584
g07458,1276,1521
g07459,1,2
g07460,15,15
g07461,149,97
g07462,0,0
g07463,293,329
g07464,4147,4046
g07465,0,0
g07466,307,367
g07467,110,79
g07468,28,28
g07469,227,276
g07470,240,240
g07471,28,28
g07472,7,1
g07473,0,0
g07474,295,359
g07475,49,32
g07476,1,2
g07477,0,0
g07478,1,2
g07479,308,399
g07480,369,391
g07481,157,226
g07482,526,500
g07483,67,69
g07484,125,140
g07485,292,296
g07486,148,202
g07487,37,71
g07488,1104,1156
g07489,857,949
g07490,785,882
g07491,41,36
g07492,362,444
g07493,1303,1423
g07494,315,378
g07495,275,264
g07496,1419,1637
g07497,315,318
g07498,568,635
g07499,383,431
g07500,29,19
g07501,16,15
g07502,8,19
g07503,296,244
g07504,211,228
g07505,616,719
g07506,2027,2207
g07507,16,15
g07508,542,588
g07509,310,361
g07510,2816,4772
g07511,15,15
g07512,3,4
g07513,1,1
g07514,3,1
g07515,0,0
g07516,11,18
g07517,138,183
g07518,19,19
g07519,8,8
g07520,0,0
g07521,0,0
g07522,0,0
g07523,0,0
g07524,0,0
g07525,2,3
g07526,9,4
g07527,3,3
g07528,1,0
g07529,37,44
g07530,346,340
g07531,117,117
g07532,355,322
g07533,112,144
g07534,672,779
g07535,368,368
g07536,43,50
g07537,1530,1474
g07538,0,0
g07539,46,64
g07540,905,882
g07541,538,432
g07542,363,346
g07543,2,1
g07544,259,244
g07545,67,99
g07546,258,284
g07547,2,1
g07548,497,499
g07549,25,31
g07550,629,771
g07551,204,185
g07552,2,0
g07553,249,241
g07554,374,445
g07555,788,849
g07556,1115,1213
g07557,41,40
g07558,0,0
g07559,0,0
g07560,581,635
g07561,0,1
g07562,0,1
g07563,0,2
g07564,6,13
g07565,14,16
g07566,187,166
g07567,600,647
g07568,155,165
g07569,192,239
g07570,15,21
g07571,977,1008
g07572,66,71
g07573,742,835
g07574,5,7
g07575,2,1
g07576,305,367
g07577,86,104
g07578,29,23
g07579,364,305
g07580,2789,2572
g07581,236,193
g07582,216,264
g07583,1,1
g07584,0,0
g07585,7,8
g07586,191,239
g07587,907,743
g07588,0,0
g07589,178,198
g07590,78,76
g07591,134,137
g07592,21,34
g07593,131,177
g07594,1,2
g07595,2,0
g07596,0,0
g07597,8,7
g07598,320,286
g07599,1,5
g07600,0,1
g07601,59,68
g07602,8,11
g07603,896,891
g07604,33,33
g07605,401,453
g07606,0,0
g07607,0,0
g07608,0,0
g07609,0,0
g07610,0,0
g07611,0,1
g07612,3256,3896
g07613,704,798
g07614,3,6
g07615,0,4
g07616,1,3
g07617,32,71
g07618,116,100
g07619,415,442
g07620,31,36
g07621,0,0
g07622,209,169
g07623,178,148
g07624,0,0
g07625,2,0
g07626,0,0
g07627,0,0
g07628,1,0
g07629,0,1
g07630,89,133
g07631,5,1
g07632,16,11
g07633,0,0
g07634,0,0
g07635,921,857
g07636,291,324
g07637,300,273
g07638,941,1024
g07639,1174,1050
g07640,16,15
g07641,408,428
g07642,2,2
g07643,1077,1133
g07644,4,7
g07645,76,313
g07646,453,448
g07647,351,350
g07648,337,421
g07649,8,16
g07650,742,1176
g07651,11,26
g07652,524,611
g07653,1,3
g07654,0,1
g07655,105,106
g07656,1,0
g07657,67,79
g07658,2,6
g07659,48,59
g07660,2489,2917
g07661,0,25
g07662,0,10
g07663,24,21
g07664,0,0
g07665,2087,2475
g07666,12,8
g07667,50,59
g07668,500,541
g07669,779,482
g07670,67,72
g07671,9,3
g07672,2,2
g07673,5,3
g07674,814,779
g07675,296,370
g07676,14,20
g07677,195,246
g07678,27,50
g07679,6,6
g07680,3,3
g07681,0,0
g07682,0,0
g07683,3,4
g07684,212,233
g07685,0,0
g07686,0,0
g07687,0,0
g07688,718,946
g07689,0,0
g07690,0,0
g07691,0,0
g07692,0,0
g07693,3,0
g07694,6,1
g07695,0,0
g07696,0,0
g07697,1008,1147
g07698,0,0
g07699,422,465
g07700,687,745
g07701,51,63
g07702,253,246
g07703,1,3
g07704,45,34
g07705,399,357
g07706,1139,1141
g07707,173,225
g07708,422,538
g07709,353,390
g07710,43,66
g07711,249,344
g07712,6,12
g07713,449,545
g07714,0,0
g07715,255,258
g07716,1349,1948
g07717,0,0
g07718,7,12
g07719,840,786
g07720,349,354
g07721,32,40
g07722,412,430
g07723,58,58
g07724,1,0
g07725,181,151
g07726,2,5
g07727,1523,1356
g07728,80,112
g07729,0,0
g07730,164,249
g07731,0,0
g07732,0,0
g07733,0,1
g07734,919,866
g07735,1,0
g07736,0,3
g07737,674,688
g07738,665,596
g07739,1,0
g07740,361,336
g07741,8857,9402
g07742,149,114
g07743,300,274
g07744,5,5
g07745,719,822
g07746,0,0
g07747,0,0
g07748,64,50
g07749,495,549
g07750,587,546
g07751,63,36
g07752,0,0
g07753,11,19
g07754,1,0
g07755,719,821
g07756,6,1
g07757,1,1
g07758,891,737
g07759,7,3
g07760,0,1
g07761,0,0
g07762,705,718
g07763,79,102
g07764,12,9
g07765,749,688
g07766,5,4
g07767,1,7
g07768,308,345
g07769,12,6
g07770,117,87
g07771,744,757
g07772,269,275
g07773,2398,2330
g07774,151,166
g07775,3,0
g07776,17,23
g07777,1,3
g07778,270,278
g07779,72,90
g07780,335,298
g07781,1,1
g07782,16,17
g07783,0,0
g07784,270,315
g07785,14,21
g07786,0,0
g07787,0,1
g07788,0,0
g07789,7,5
g07790,1527,1555
g07791,293,227
g07792,672,604
g07793,0,0
g07794,37,41
g07795,212,227
g07796,302,240
g07797,47,59
g07798,188,203
g07799,19,29
g07800,487,509
g07801,882,912
g07802,478,518
g07803,32,30
g07804,2,4
g07805,0,0
g07806,2,1
g07807,0,2
g07808,3,7
g07809,387,402
g07810,26,13
g07811,0,0
g07812,656,602
g07813,871,926
g07814,104,131
g07815,1,4
g07816,0,0
g07817,257,279
g07818,10,4
g07819,0,0
g07820,2,1
g07821,218,229
g07822,303,285
g07823,462,374
g07824,760,710
g07825,374,324
g07826,1083,872
g07827,0,0
g07828,268,317
g07829,2,1
g07830,351,383
g07831,28,32
g07832,162,175
g07833,150,143
g07834,1999,2132
g07835,1561,1790
g07836,17,28
g07837,0,0
g07838,0,1
g07839,406,401
g07840,826,842
g07841,4755,4303
g07842,1467,1723
g07843,68,74
g07844,21,21
g07845,608,811
g07846,1,0
g07847,0,2
g07848,5,6
g07849,433,437
g07850,0,1
g07851,362,364
g07852,1352,1236
g07853,473,568
g07854,8,3
g07855,0,0
g07856,4,8
g07857,577,568
g07858,0,0
g07859,0,1
g07860,0,0
g07861,0,0
g07862,0,0
g07863,0,0
g07864,0,0
g07865,0,0
g07866,0,0
g07867,0,0
g07868,0,0
g07869,0,0
g07870,0,0
g07871,6,13
g07872,625,594
g07873,0,0
g07874,17,38
g07875,1,0
g07876,0,0
g07877,1,1
g07878,3,5
g07879,3,4
g07880,1,0
g07881,1,0
g07882,67,116
g07883,1,0
g07884,4,2
g07885,0,0
g07886,353,615
g07887,49,76
g07888,291,381
g07889,184,206
g07890,483,608
g07891,33,33
g07892,0,0
g07893,0,1
g07894,96,102
g07895,68,67
g07896,437,373
g07897,1568,1569
g07898,207,222
g07899,16,15
g07900,1,0
g07901,1,0
g07902,2650,2540
g07903,590,537
g07904,396,543
g07905,0,0
g07906,3341,3272
g07907,899,917
g07908,336,302
g07909,696,725
g07910,154,185
g07911,1702,1652
g07912,533,596
g07913,54,49
g07914,144,151
g07915,0,1
g07916,24,21
g07917,1496,1653
g07918,105,90
g07919,0,0
g07920,1,1
g07921,1,0
g07922,0,2
g07923,4,10
g07924,0,0
g07925,142,102
g07926,44,61
g07927,98,99
g07928,403,401
g07929,2,1
g07930,187,207
g07931,21,21
g07932,8,6
g07933,0,0
g07934,1665,2719
g07935,2,4
g07936,1073,1148
g07937,79,99
g07938,985,921
g07939,3,0
g07940,345,455
g07941,3743,4304
g07942,872,917
g07943,0,9
g07944,157,151
g07945,0,0
g07946,0,0
g07947,27,16
g07948,531,524
g07949,8,3
g07950,459,516
g07951,212,220
g07952,26,78
g07953,0,0
g07954,1303,1717
g07955,0,0
g07956,90,91
g07957,1580,1486
g07958,120,136
g07959,1443,1244
g07960,537,496
g07961,117,74
g07962,179,102
g07963,6,3
g07964,1865,1623
g07965,633,597
g07966,2255,1888
g07967,542,475
g07968,3,3
g07969,431,475
g07970,973,911
g07971,211,234
g07972,0,0
g07973,0,0
g07974,2,0
g07975,15,7
g07976,5,8
g07977,2,0
g07978,6,14
g07979,0,0
g07980,306,345
g07981,457,402
g07982,158,154
g07983,44,33
g07984,0,2
g07985,868,819
g07986,60,73
g07987,15,13
g07988,0,0
g07989,283,725
g07990,133,148
g07991,37,25
g07992,4,2
g07993,1293,1503
g07994,1526,1542
g07995,394,417
g07996,16,10
g07997,0,0
g07998,1267,1427
g07999,2323,2399
g08000,10,11
g08001,2,5
g08002,526,516
g08003,1348,1509
g08004,1389,1167
g08005,44,16
g08006,0,0
g08007,598,617
g08008,590,610
g08009,257,191
g08010,4,13
g08011,0,0
g08012,10,24
g08013,0,2
g08014,3,2
g08015,0,0
g08016,9,21
g08017,1,1
g08018,0,0
g08019,183,244
g08020,1356,1929
g08021,4,4
g08022,1300,1138
g08023,71,60
g08024,378,458
g08025,4,8
g08026,227,296
g08027,147,139
g08028,17,16
g08029,726,695
g08030,31,20
g08031,37,26
g08032,256,299
g08033,204,296
g08034,3539,4258
g08035,74,57
g08036,2,4
g08037,0,0
g08038,67,44
g08039,0,0
g08040,447,434
g08041,15,13
g08042,1,6
g08043,1081,1059
g08044,17,29
g08045,4444,4537
g08046,91,118
g08047,11,7
g08048,174,221
g08049,6,5
g08050,2584,2579
g08051,469,446
g08052,260,321
g08053,7,8
g08054,43,50
g08055,69,46
g08056,1387,1465
g08057,82,76
g08058,718,715
g08059,1317,1591
g08060,70,123
g08061,508,507
g08062,0,2
g08063,71,61
g08064,372,329
g08065,259,279
g08066,57,51
g08067,6,5
g08068,671,660
g08069,153,209
g08070,2,0
g08071,2390,2521
g08072,2,0
g08073,3,2
g08074,782,830
g08075,31,20
g08076,0,3
g08077,9,10
g08078,156,160
g08079,778,839
g08080,502,474
g08081,188,172
g08082,1953,1857
g08083,1856,1385
g08084,196,160
g08085,10,24
g08086,100,91
g08087,791,683
g08088,663,684
g08089,664,564
g08090,90,132
g08091,9,6
g08092,6,5
g08093,95,97
g08094,2,5
g08095,3708,3635
g08096,41,52
g08097,1,0
g08098,601,649
g08099,1429,1641
g08100,0,0
g08101,399,469
g08102,69,64
g08103,1054,1052
g08104,223,384
g08105,199,213
g08106,378,452
g08107,4,16
g08108,0,0
g08109,0,1
g08110,0,0
g08111,390,395
g08112,0,0
g08113,1,0
g08114,0,1
g08115,39,98
g08116,946,937
g08117,12,3
g08118,28,28
g08119,39,45
g08120,7,6
g08121,1,13
g08122,1300,1492
g08123,0,1
g08124,433,513
g08125,3,3
g08126,0,4
g08127,625,614
g08128,418,443
g08129,5,11
g08130,140,166
g08131,66,67
g08132,7,16
g08133,5,3
g08134,0,0
g08135,1,4
g08136,0,0
g08137,0,0
g08138,0,0
g08139,2,8
g08140,1537,1598
g08141,4,9
g08142,0,0
g08143,1402,1487
g08144,89,87
g08145,1694,1768
g08146,5,15
g08147,0,0
g08148,0,0
g08149,219,251
g08150,1156,1292
g08151,464,359
g08152,0,1
g08153,0,0
g08154,0,0
g08155,20,97
g08156,0,0
g08157,2,4
g08158,246,261
g08159,162,2172
g08160,337,314
g08161,0,0
g08162,956,985
g08163,85,97
g08164,12,19
g08165,128,114
g08166,2359,4067
g08167,6,10
g08168,383,481
g08169,435,362
g08170,774,705
g08171,525,548
g08172,65,52
g08173,0,1
g08174,450,442
g08175,91,76
g08176,1020,1242
g08177,518,672
g08178,429,416
g08179,157,133
g08180,326,371
g08181,1184,1236
g08182,1932,1955
g08183,104,150
g08184,90,107
g08185,21,30
g08186,1,1
g08187,1643,1779
g08188,11,7
g08189,1286,1598
g08190,5,4
g08191,95,88
g08192,552,680
g08193,112,118
g08194,10,8
g08195,933,1033
g08196,681,747
g08197,0,1
g08198,1487,1525
g08199,822,846
g08200,269,263
g08201,148,140
g08202,2,3
g08203,0,0
g08204,299,334
g08205,158,178
g08206,0,0
g08207,0,2
g08208,546,391
g08209,114,107
g08210,18,11
g08211,0,0
g08212,0,0
g08213,133,96
g08214,0,0
g08215,1,0
g08216,0,0
g08217,0,0
g08218,0,0
g08219,0,0
g08220,2,3
g08221,536,626
g08222,28,48
g08223,795,629
g08224,250,169
g08225,5,4
g08226,959,1000
g08227,0,1
g08228,0,0
g08229,13,12
g08230,0,0
g08231,7,5
g08232,1335,1345
g08233,16,5
g08234,57,84
g08235,841,989
g08236,1234,1409
g08237,63,62
g08238,292,319
g08239,1,1
g08240,210,218
g08241,0,0
g08242,0,0
g08243,102,122
g08244,0,0
g08245,0,0
g08246,7,2
g08247,31,40
g08248,2,3
g08249,0,0
g08250,566,538
g08251,246,216
g08252,0,0
g08253,290,278
g08254,1635,1494
g08255,160,157
g08256,1568,1502
g08257,4,2
g08258,5,0
g08259,72,79
g08260,225,261
g08261,0,0
g08262,30,27
g08263,355,407
g08264,0,0
g08265,0,0
g08266,0,0
g08267,8,8
g08268,1,3
g08269,9,5
g08270,214,188
g08271,6,7
g08272,193,281
g08273,19,18
g08274,10,2
g08275,1,14
g08276,3,3
g08277,104,198
g08278,2016,2252
g08279,31,32
g08280,5,4
g08281,0,1
g08282,0,0
g08283,1,0
g08284,0,0
g08285,11,8
g08286,644,631
g08287,0,0
g08288,11,162
g08289,40,67
g08290,1,3
g08291,0,2
g08292,0,0
g08293,0,0
g08294,0,0
g08295,0,0
g08296,0,0
g08297,93,62
g08298,179,174
g08299,335,364
g08300,0,3
g08301,12,14
g08302,158,171
g08303,26,44
g08304,18,29
g08305,35,26
g08306,25,42
g08307,121,193
g08308,3,11
g08309,67,71
g08310,1845,2149
g08311,87,103
g08312,503,454
g08313,300,306
g08314,213,180
g08315,163,171
g08316,88,102
g08317,19,18
g08318,1438,1435
g08319,43,38
g08320,1635,1493
g08321,1966,2346
g08322,550,537
g08323,1136,809
g08324,2,3
g08325,0,0
g08326,5040,5760
g08327,0,0
g08328,35,58
g08329,515,454
g08330,0,0
g08331,1,3
g08332,1,1
g08333,31,30
g08334,151,188
g08335,419,498
g08336,670,698
g08337,1247,1315
g08338,322,383
g08339,623,705
g08340,150,169
g08341,0,6
g08342,425,405
g08343,777,759
g08344,29,54
g08345,542,529
g08346,266,217
g08347,0,3
g08348,0,2
g08349,339,392
g08350,171,165
g08351,243,249
g08352,948,857
g08353,5,10
g08354,663,784
g08355,291,306
g08356,547,647
g08357,67,75
g08358,7,15
g08359,6,13
g08360,341,355
g08361,83,89
g08362,103,112
g08363,292,241
g08364,362,383
g08365,51,45
g08366,116,106
g08367,452,428
g08368,485,494
g08369,172,137
g08370,142,190
g08371,12682,13156
g08372,85,84
g08373,238,249
g08374,12,5
g08375,0,2
g08376,3770,3829
g08377,0,0
g08378,1,2
g08379,0,0
g08380,0,0
g08381,0,0
g08382,0,0
g08383,0,0
g08384,0,0
g08385,0,1
g08386,1,0
g08387,1,0
g08388,0,1
g08389,1,1
g08390,4,3
g08391,5547,4781
g08392,803,738
g08393,134,111
g08394,2295,2348
g08395,1122,1195
g08396,0,0
g08397,45,48
g08398,175,186
g08399,0,0
g08400,11,16
g08401,39,55
g08402,269,314
g08403,26,39
g08404,0,0
g08405,114,117
g08406,303,386
g08407,274,309
g08408,11,8
g08409,7,8
g08410,233,262
g08411,0,1
g08412,357,532
g08413,144,209
g08414,7,13
g08415,123,124
g08416,97,65
g08417,352,320
g08418,9,9
g08419,548,577
g08420,71,91
g08421,3,7
g08422,514,553
g08423,160,197
g08424,13427,16814
g08425,234,205
g08426,916,1177
g08427,55,73
g08428,1,0
g08429,4620,4624
g08430,1341,1275
g08431,14,11
g08432,354,370
g08433,3303,3237
g08434,1176,1215
g08435,169,156
g08436,700,620
g08437,207,252
g08438,6,8
g08439,2,6
g08440,355,360
g08441,28,21
g08442,104,102
g08443,286,283
g08444,112,173
g08445,791,858
g08446,2,5
g08447,1086,1077
g08448,154,179
g08449,8,12
g08450,641,930
g08451,6332,6599
g08452,32,51
g08453,55,43
g08454,179,204
g08455,597,640
g08456,442,494
g08457,1005,986
g08458,1013,1274
g08459,36,37
g08460,293,327
g08461,576,698
g08462,325,396
g08463,1644,1902
g08464,0,0
g08465,5,10
g08466,115,142
g08467,85,105
g08468,255,260
g08469,674,738
g08470,9,5
g08471,7,9
g08472,146,151
g08473,558,552
g08474,128,165
g08475,572,579
g08476,2011,2291
g08477,691,779
g08478,142,141
g08479,24,14
g08480,2,7
g08481,18,39
g08482,306,315
g08483,122,112
g08484,2693,2525
g08485,14,16
g08486,900,925
g08487,338,340
g08488,462,425
g08489,0,0
g08490,14,24
g08491,3,3
g08492,909,925
g08493,2009,1992
g08494,215,208
g08495,12,6
g08496,526,660
g08497,0,0
g08498,1240,1126
g08499,355,317
g08500,32,56
g08501,2554,2555
g08502,1037,1096
g08503,1,2
g08504,666,791
g08505,340,423
g08506,602,543
g08507,2891,2999
g08508,270,319
g08509,73,92
g08510,282,245
g08511,0,0
g08512,298,279
g08513,556,567
g08514,102,118
g08515,0,0
g08516,0,3
g08517,346,340
g08518,1848,1884
g08519,0,0
g08520,7,11
g08521,2,1
g08522,263,221
g08523,2,1
g08524,48,47
g08525,0,0
g08526,258,341
g08527,213,226
g08528,563,607
g08529,737,792
g08530,403,461
g08531,59,87
g08532,0,0
g08533,0,0
g08534,0,0
g08535,0,0
g08536,0,0
g08537,0,0
g08538,0,0
g08539,0,0
g08540,0,0
g08541,3,1
g08542,5530,6013
g08543,482,441
g08544,51,60
g08545,1,3
g08546,4,4
g08547,143,169
g08548,301,324
g08549,558,609
g08550,1497,1724
g08551,12,19
g08552,2274,2202
g08553,5,8
g08554,38,38
g08555,437,564
g08556,64,57
g08557,902,980
g08558,99,114
g08559,18,24
g08560,270,336
g08561,169,231
g08562,718,735
g08563,107,110
g08564,249,191
g08565,4,8
g08566,6,14
g08567,0,0
g08568,60,81
g08569,608,592
g08570,66,101
g08571,91,114
g08572,239,299
g08573,213,243
g08574,264,267
g08575,0,2
g08576,33,17
g08577,24,37
g08578,920,987
g08579,606,900
g08580,1,2
g08581,0,0
g08582,124,154
g08583,7,8
g08584,0,0
g08585,1,0
g08586,0,0
g08587,3111,2602
g08588,369,348
g08589,1551,1602
g08590,0,0
g08591,1,0
g08592,1039,1122
g08593,52,65
g08594,0,0
g08595,0,0
g08596,76,54
g08597,114,147
g08598,9,16
g08599,199,222
g08600,342,312
g08601,162,218
g08602,1546,1328
g08603,652,654
g08604,640,662
g08605,408,430
g08606,63,58
g08607,0,0
g08608,0,1
g08609,1202,1224
g08610,78,71
g08611,205,228
g08612,367,390
g08613,423,519
g08614,1,0
g08615,4,2
g08616,1,0
g08617,0,1
g08618,2,3
g08619,1,2
g08620,12,14
g08621,847,924
g08622,480,456
g08623,740,719
g08624,272,299
g08625,105,92
g08626,110,114
g08627,3798,4049
g08628,165,178
g08629,675,670
g08630,1470,1413
g08631,1,6
g08632,0,0
g08633,761,704
g08634,1962,2206
g08635,366,401
g08636,293,333
g08637,2,4
g08638,0,0
g08639,0,1
g08640,288,358
g08641,104,139
g08642,191,226
g08643,4,1
g08644,217,305
g08645,3,5
g08646,348,345
g08647,4,4
g08648,131,136
g08649,0,0
g08650,0,0
g08651,869,922
g08652,0,0
g08653,140,139
g08654,0,0
g08655,3504,3228
g08656,0,0
g08657,53,52
g08658,0,2
g08659,200,211
g08660,295,326
g08661,1,0
g08662,0,0
g08663,32,31
g08664,12,11
g08665,1,1
g08666,599,557
g08667,301,347
g08668,286,269
g08669,369,395
g08670,839,788
g08671,2,1
g08672,1,1
g08673,1,0
g08674,533,506
g08675,190,174
g08676,177,210
g08677,717,700
g08678,57,81
g08679,1,0
g08680,26,14
g08681,1,0
g08682,58,45
g08683,1470,1469
g08684,17,11
g08685,3,1
g08686,1,3
g08687,1,3
g08688,170,186
g08689,2276,2023
g08690,2471,2326
g08691,516,582
g08692,2574,2285
g08693,3975,4292
g08694,63,55
g08695,37,40
g08696,377,401
g08697,1189,1180
g08698,284,281
g08699,33,24
g08700,627,658
g08701,674,765
g08702,76,51
g08703,240,273
g08704,30,33
g08705,823,768
g08706,911,941
g08707,378,311
g08708,2,1
g08709,0,0
g08710,0,0
g08711,0,0
g08712,0,0
g08713,11,20
g08714,0,0
g08715,0,0
g08716,0,0
g08717,0,0
g08718,0,1
g08719,0,0
g08720,0,0
g08721,0,0
g08722,233,241
g08723,3,5
g08724,71,93
g08725,11,4
g08726,615,641
g08727,69,80
g08728,2,0
g08729,821,928
g08730,377,431
g08731,1549,1523
g08732,10,11
g08733,7,4
g08734,153,268
g08735,1339,1328
g08736,312,320
g08737,1,0
g08738,4,4
g08739,353,390
g08740,579,703
g08741,1454,1581
g08742,27,44
g08743,36,29
g08744,189,240
g08745,1861,2408
g08746,946,917
g08747,949,922
g08748,2013,2581
g08749,6,4
g08750,287,295
g08751,177,194
g08752,3,20
g08753,299,294
g08754,0,0
g08755,1,0
g08756,369,390
g08757,18,25
g08758,223,222
g08759,24,17
g08760,4,2
g08761,516,497
g08762,695,646
g08763,2082,2623
g08764,254,279
g08765,70,97
g08766,1,1
g08767,0,0
g08768,0,0
g08769,1,0
g08770,1633,1632
g08771,63,81
g08772,384,421
g08773,15,34
g08774,379,432
g08775,651,680
g08776,2145,2359
g08777,3,2
g08778,0,0
g08779,860,760
g08780,42,37
g08781,1399,1348
g08782,226,246
g08783,0,0
g08784,0,0
g08785,109,117
g08786,0,0
g08787,0,0
g08788,0,0
g08789,0,0
g08790,619,579
g08791,13,9
g08792,392,440
g08793,361,389
g08794,365,369
g08795,121,121
g08796,4,1
g08797,1142,1122
g08798,334,279
g08799,20,32
g08800,213,216
g08801,3,1
g08802,15,31
g08803,61,82
g08804,44,81
g08805,1,1
g08806,253,378
g08807,984,1034
g08808,39,47
g08809,5,18
g08810,320,329
g08811,219,211
g08812,266,279
g08813,3,2
g08814,144,155
g08815,2,0
g08816,977,1281
g08817,1,0
g08818,0,0
g08819,0,0
g08820,1,0
g08821,1,1
g08822,0,0
g08823,2,0
g08824,1,0
g08825,4,6
g08826,1,4
g08827,0,0
g08828,2,1
g08829,0,1
g08830,1,0
g08831,5,9
g08832,1044,1432
g08833,11308,11367
g08834,0,3
g08835,2,1
g08836,15,10
g08837,2,1
g08838,6,0
g08839,24530,28926
g08840,14599,19498
g08841,3,7
g08842,8923,10457
g08843,21,42
g08844,151,152
g08845,310,375
g08846,191,270
g08847,45,68
g08848,6669,7198
g08849,387,356
g08850,497,566
g08851,23,196
g08852,28,37
g08853,270,310
g08854,1017,1124
g08855,95,100
g08856,1153,1154
g08857,734,720
g08858,676,738
g08859,790,953
g08860,396,381
g08861,516,558
g08862,55,36
g08863,3162,3211
g08864,2,11
g08865,238,282
g08866,1508,1345
g08867,656,638
g08868,130,152
g08869,24,26
g08870,399,366
g08871,13,6
g08872,20,9
g08873,1,0
g08874,803,703
g08875,7,8
g08876,0,0
g08877,0,0
g08878,0,0
g08879,69,56
g08880,2,1
g08881,147,151
g08882,439,365
g08883,254,229
g08884,295,266
g08885,1,1
g08886,266,243
g08887,24,20
g08888,368,372
g08889,6713,6424
g08890,342,236
g08891,17,16
g08892,1467,1274
g08893,0,0
g08894,787,653
g08895,2,4
g08896,268,260
g08897,543,592
g08898,0,1
g08899,0,1
g08900,239,361
g08901,35,49
g08902,41,63
g08903,40,46
g08904,0,1
g08905,0,0
g08906,2,0
g08907,0,0
g08908,1,1
g08909,456,432
g08910,0,0
g08911,121,115
g08912,214,254
g08913,537,499
g08914,25,29
g08915,253,272
g08916,31,34
g08917,442,447
g08918,70,76
g08919,1159,1244
g08920,2289,2010
g08921,0,0
g08922,0,0
g08923,132,162
g08924,2771,3012
g08925,388,337
g08926,347,365
g08927,11,29
g08928,321,351
g08929,336,472
g08930,619,621
g08931,244,317
g08932,610,738
g08933,1262,1418
g08934,11,11
g08935,36,36
g08936,312,283
g08937,926,937
g08938,207,235
g08939,370,435
g08940,414,463
g08941,25,22
g08942,0,1
g08943,8,1
g08944,203,180
g08945,2161,2331
g08946,1382,1558
g08947,8682,8808
g08948,15,23
g08949,210,229
g08950,16,27
g08951,277,320
g08952,266,266
g08953,162,165
g08954,0,1
g08955,0,0
g08956,145,162
g08957,240,265
g08958,164,178
g08959,372,375
g08960,585,573
g08961,491,580
g08962,0,0
g08963,2622,2512
g08964,765,922
g08965,4,3
g08966,74,79
g08967,42,31
g08968,2218,1869
g08969,21,16
g08970,387,390
g08971,288,318
g08972,13,19
g08973,181,170
g08974,406,432
g08975,6,2
g08976,79,87
g08977,0,2
g08978,0,0
g08979,0,0
g08980,2,2
g08981,3,1
g08982,116,143
g08983,910,892
g08984,16,23
g08985,3,5
g08986,881,892
g08987,461,557
g08988,1318,1330
g08989,1146,1154
g08990,290,234
g08991,2541,2432
g08992,1,1
g08993,5,1
g08994,194,215
g08995,312,273
g08996,3,2
g08997,8,9
g08998,0,1
g08999,0,0
g09000,267,253
g09001,914,912
g09002,0,0
g09003,0,1
g09004,0,0
g09005,459,417
g09006,405,510
g09007,68,67
g09008,0,1
g09009,0,0
g09010,11,15
g09011,1511,1475
g09012,481,531
g09013,2327,2627
g09014,51,59
g09015,0,0
g09016,3,3
g09017,1427,1399
g09018,3,1
g09019,1036,1094
g09020,193,219
g09021,359,385
g09022,1035,945
g09023,1,0
g09024,345,199
g09025,14,16
g09026,8,2
g09027,1,1
g09028,131,136
g09029,1782,1654
g09030,1038,976
g09031,113,148
g09032,116,175
g09033,384,404
g09034,30,31
g09035,0,2
g09036,143,164
g09037,1489,1523
g09038,235,265
g09039,0,0
g09040,0,0
g09041,0,1
g09042,0,1
g09043,0,0
g09044,2,1
g09045,708,727
g09046,886,845
g09047,2725,3056
g09048,93,111
g09049,891,971
g09050,67,53
g09051,0,0
g09052,1,0
g09053,236,260
g09054,59,51
g09055,158,151
g09056,1206,1144
