,mut_E14.5_f5,mut_E14.5_f4
g05986,170,175
g05987,0,0
g05988,276,203
g05989,682,710
g05990,12,19
g05991,94,64
g05992,0,1
g05993,15,31
g05994,55,51
g05995,3,4
g05996,0,0
g05997,29,25
g05998,0,0
g05999,0,0
g06000,2,0
g06001,0,0
g06002,0,0
g06003,0,0
g06004,0,0
g06005,0,0
g06006,5,4
g06007,579,547
g06008,5,10
g06009,208,224
g06010,442,446
g06011,172,177
g06012,2717,3524
g06013,0,1
g06014,4655,5643
g06015,1415,1638
g06016,176,254
g06017,832,753
g06018,267,227
g06019,0,0
g06020,2144,2183
g06021,9,9
g06022,0,0
g06023,2,9
g06024,620,588
g06025,0,0
g06026,7,6
g06027,430,449
g06028,100,103
g06029,5,23
g06030,177,162
g06031,3,2
g06032,382,326
g06033,276,291
g06034,806,758
g06035,56,61
g06036,4,2
g06037,666,515
g06038,2721,2336
g06039,671,546
g06040,35,24
g06041,517,570
g06042,2866,1530
g06043,320,345
g06044,74,91
g06045,3704,3377
g06046,228,220
g06047,290,260
g06048,131,128
g06049,3,0
g06050,0,1
g06051,70,65
g06052,111,90
g06053,0,0
g06054,10,6
g06055,476,441
g06056,480,493
g06057,7,5
g06058,0,0
g06059,0,0
g06060,139,130
g06061,486,392
g06062,871,841
g06063,633,494
g06064,1,0
g06065,39,26
g06066,2,4
g06067,832,617
g06068,31,19
g06069,362,302
g06070,254,256
g06071,248,258
g06072,102,85
g06073,421,444
g06074,515,480
g06075,188,172
g06076,49,41
g06077,5,1
g06078,91,92
g06079,3,3
g06080,6,0
g06081,0,0
g06082,997,1038
g06083,356,351
g06084,472,485
g06085,300,271
g06086,647,581
g06087,13,22
g06088,0,0
g06089,8,7
g06090,544,511
g06091,759,767
g06092,464,459
g06093,1820,1746
g06094,969,919
g06095,1,2
g06096,71,60
g06097,108,138
g06098,476,487
g06099,1480,1440
g06100,176,150
g06101,9,6
g06102,1,4
g06103,2,0
g06104,148,147
g06105,566,700
g06106,1,7
g06107,249,194
g06108,8,8
g06109,4,0
g06110,0,4
g06111,0,0
g06112,381,375
g06113,9,8
g06114,863,775
g06115,2869,2592
g06116,117,126
g06117,472,435
g06118,199,164
g06119,184,195
g06120,12,8
g06121,78,92
g06122,1451,1624
g06123,309,268
g06124,65,90
g06125,113,129
g06126,1466,1289
g06127,76,61
g06128,2805,2422
g06129,382,407
g06130,1718,1634
g06131,1,1
g06132,3,1
g06133,0,0
g06134,0,0
g06135,0,0
g06136,0,1
g06137,0,0
g06138,0,0
g06139,244,217
g06140,0,0
g06141,0,0
g06142,0,0
g06143,0,0
g06144,0,0
g06145,0,0
g06146,0,0
g06147,0,0
g06148,33,41
g06149,1258,1352
g06150,440,467
g06151,8,16
g06152,924,975
g06153,1203,1143
g06154,63,75
g06155,76,92
g06156,388,363
g06157,172,117
g06158,9,1
g06159,259,329
g06160,1,1
g06161,139,131
g06162,1,0
g06163,132,99
g06164,0,0
g06165,169,185
g06166,213,195
g06167,281,225
g06168,93,67
g06169,473,459
g06170,3,6
g06171,21,17
g06172,5,1
g06173,677,558
g06174,1,2
g06175,524,503
g06176,673,790
g06177,258,294
g06178,618,547
g06179,934,846
g06180,8,5
g06181,299,308
g06182,385,410
g06183,410,318
g06184,569,630
g06185,1112,1123
g06186,704,633
g06187,4,3
g06188,674,776
g06189,38,34
g06190,0,1
g06191,75,89
g06192,149,101
g06193,43,44
g06194,426,374
g06195,122,101
g06196,421,382
g06197,215,219
g06198,5906,5343
g06199,526,519
g06200,1390,1259
g06201,298,280
g06202,2076,1992
g06203,16,23
g06204,6,1
g06205,0,2
g06206,1,0
g06207,874,917
g06208,150,130
g06209,3141,3363
g06210,958,895
g06211,37,47
g06212,615,657
g06213,825,904
g06214,506,498
g06215,1378,1358
g06216,288,332
g06217,472,420
g06218,1609,1513
g06219,2104,2178
g06220,462,491
g06221,37,53
g06222,3,1
g06223,24,73
g06224,1957,2039
g06225,49,36
g06226,0,3
g06227,1243,1036
g06228,0,2
g06229,0,0
g06230,9,7
g06231,0,0
g06232,24,23
g06233,4,4
g06234,1612,1632
g06235,2119,2125
g06236,22,16
g06237,425,392
g06238,99,87
g06239,0,0
g06240,2508,3014
g06241,135,146
g06242,1707,1602
g06243,5,3
g06244,176,177
g06245,38,40
g06246,345,280
g06247,138,166
g06248,2945,2992
g06249,9,5
g06250,694,796
g06251,7,8
g06252,0,2
g06253,1526,1336
g06254,1139,1165
g06255,5,4
g06256,451,491
g06257,930,1038
g06258,0,1
g06259,1,4
g06260,0,0
g06261,3,0
g06262,0,0
g06263,64,85
g06264,196,222
g06265,143,136
g06266,1177,1112
g06267,9,12
g06268,1,0
g06269,3307,2944
g06270,24,19
g06271,912,848
g06272,0,0
g06273,0,0
g06274,3,2
g06275,16,13
g06276,0,0
g06277,41,48
g06278,1,0
g06279,0,0
g06280,0,0
g06281,1,0
g06282,0,0
g06283,0,0
g06284,0,0
g06285,0,0
g06286,0,0
g06287,0,0
g06288,0,0
g06289,0,0
g06290,0,0
g06291,0,0
g06292,0,1
g06293,0,0
g06294,42,45
g06295,1,4
g06296,21,21
g06297,1,1
g06298,148,127
g06299,40,39
g06300,5,9
g06301,97,111
g06302,67,57
g06303,25,22
g06304,0,0
g06305,87,107
g06306,19,7
g06307,12,8
g06308,704,776
g06309,401,373
g06310,2,5
g06311,365,367
g06312,11,2
g06313,8,4
g06314,7,4
g06315,288,240
g06316,1025,896
g06317,440,422
g06318,0,0
g06319,37,44
g06320,355,301
g06321,258,273
g06322,227,184
g06323,28,28
g06324,116,158
g06325,1228,1374
g06326,124,120
g06327,0,0
g06328,21,22
g06329,0,0
g06330,1,0
g06331,0,0
g06332,758,748
g06333,0,0
g06334,0,0
g06335,1,0
g06336,0,0
g06337,4,3
g06338,418,407
g06339,0,0
g06340,0,0
g06341,0,0
g06342,0,0
g06343,0,0
g06344,0,0
g06345,0,0
g06346,0,0
g06347,0,0
g06348,2,0
g06349,210,222
g06350,17,17
g06351,197,216
g06352,909,1038
g06353,55,51
g06354,119,132
g06355,82,77
g06356,32,31
g06357,76,119
g06358,45,24
g06359,27,28
g06360,73,70
g06361,4,6
g06362,3,4
g06363,83,78
g06364,50,47
g06365,20,27
g06366,30,25
g06367,9,3
g06368,59,65
g06369,50,45
g06370,153,143
g06371,242,228
g06372,291,304
g06373,137,203
g06374,169,222
g06375,32,57
g06376,275,221
g06377,135,196
g06378,16,17
g06379,60,56
g06380,35,46
g06381,15,22
g06382,60,81
g06383,0,1
g06384,0,0
g06385,0,0
g06386,0,0
g06387,263,233
g06388,200,125
g06389,8,8
g06390,578,613
g06391,638,508
g06392,3,2
g06393,172,161
g06394,1243,1161
g06395,530,520
g06396,307,333
g06397,1,3
g06398,1,0
g06399,0,1
g06400,0,3
g06401,2012,1979
g06402,178,157
g06403,4,4
g06404,374,300
g06405,0,0
g06406,135,88
g06407,674,467
g06408,0,0
g06409,142,113
g06410,405,451
g06411,250,273
g06412,248,273
g06413,3,1
g06414,555,608
g06415,2,3
g06416,966,1088
g06417,174,144
g06418,1,1
g06419,8,8
g06420,0,0
g06421,353,292
g06422,327,285
g06423,46,36
g06424,216,200
g06425,856,896
g06426,1,1
g06427,241,222
g06428,159,196
g06429,4,0
g06430,1202,1274
g06431,24,22
g06432,529,538
g06433,1942,1910
g06434,912,690
g06435,144,100
g06436,56,56
g06437,40,49
g06438,53,39
g06439,125,134
g06440,561,491
g06441,16,26
g06442,0,0
g06443,303,178
g06444,149,125
g06445,1643,1684
g06446,12,11
g06447,135,135
g06448,9,8
g06449,169,165
g06450,926,936
g06451,2,1
g06452,39,43
g06453,389,403
g06454,218,173
g06455,1,0
g06456,316,346
g06457,20,18
g06458,5,1
g06459,314,316
g06460,106,115
g06461,911,1224
g06462,7,4
g06463,1,1
g06464,460,638
g06465,421,447
g06466,323,270
g06467,181,181
g06468,55,34
g06469,547,590
g06470,0,0
g06471,4509,3934
g06472,473,468
g06473,139,146
g06474,2,2
g06475,12,7
g06476,53,68
g06477,6,9
g06478,205,212
g06479,401,379
g06480,1160,1175
g06481,51,36
g06482,0,0
g06483,694,687
g06484,1425,1486
g06485,11272,9882
g06486,26,13
g06487,82,92
g06488,1191,1198
g06489,1,2
g06490,28,10
g06491,68,61
g06492,1,0
g06493,3,1
g06494,1042,1027
g06495,256,252
g06496,3,5
g06497,251,265
g06498,19,19
g06499,75,43
g06500,477,484
g06501,403,364
g06502,19,21
g06503,29,29
g06504,685,718
g06505,0,0
g06506,1054,1064
g06507,751,583
g06508,698,636
g06509,307,220
g06510,8,9
g06511,85,60
g06512,493,427
g06513,481,538
g06514,602,583
g06515,1,4
g06516,0,0
g06517,3,1
g06518,3,3
g06519,0,1
g06520,299,219
g06521,2602,2703
g06522,705,636
g06523,40,30
g06524,1312,1199
g06525,214,234
g06526,25,25
g06527,328,325
g06528,126,151
g06529,2,4
g06530,235,199
g06531,8,8
g06532,13,12
g06533,629,601
g06534,10,11
g06535,0,0
g06536,112,102
g06537,1491,1377
g06538,840,897
g06539,23,25
g06540,329,293
g06541,390,363
g06542,76,65
g06543,263,241
g06544,822,866
g06545,1875,1939
g06546,24,20
g06547,0,0
g06548,263,305
g06549,164,190
g06550,493,490
g06551,384,382
g06552,2454,2914
g06553,14,8
g06554,2,3
g06555,1,1
g06556,290,256
g06557,486,494
g06558,351,334
g06559,629,584
g06560,27,31
g06561,286,293
g06562,10,4
g06563,1,0
g06564,1,0
g06565,423,376
g06566,2586,2568
g06567,3,1
g06568,0,0
g06569,0,0
g06570,57,42
g06571,279,258
g06572,414,332
g06573,79,42
g06574,13221,11206
g06575,51,52
g06576,324,310
g06577,1368,1269
g06578,337,434
g06579,133,127
g06580,11,17
g06581,11,4
g06582,9,9
g06583,2,0
g06584,30,21
g06585,205,244
g06586,75,40
g06587,99,71
g06588,339,311
g06589,576,703
g06590,53,38
g06591,926,910
g06592,32,34
g06593,126,96
g06594,260,224
g06595,1032,995
g06596,0,0
g06597,1,1
g06598,4,1
g06599,0,0
g06600,1,0
g06601,3010,2873
g06602,17,5
g06603,885,692
g06604,17,3
g06605,18,15
g06606,2,0
g06607,1389,1327
g06608,2488,2342
g06609,528,462
g06610,270,301
g06611,656,666
g06612,374,433
g06613,253,244
g06614,91,81
g06615,381,419
g06616,30,32
g06617,333,293
g06618,200,228
g06619,4,3
g06620,300,269
g06621,2,2
g06622,122,91
g06623,25,15
g06624,922,978
g06625,7,32
g06626,144,131
g06627,502,449
g06628,24,26
g06629,1,0
g06630,17,5
g06631,0,0
g06632,666,757
g06633,435,539
g06634,188,214
g06635,198,196
g06636,79,59
g06637,104,96
g06638,595,494
g06639,59,57
g06640,0,0
g06641,3,2
g06642,1265,1350
g06643,14,13
g06644,0,2
g06645,1507,1691
g06646,0,2
g06647,1,0
g06648,1407,1482
g06649,1,1
g06650,1170,1062
g06651,790,760
g06652,6,6
g06653,85,77
g06654,3276,2981
g06655,21,16
g06656,10,9
g06657,284,324
g06658,423,357
g06659,1161,1293
g06660,575,605
g06661,2,0
g06662,0,1
g06663,0,0
g06664,1,0
g06665,0,0
g06666,17,18
g06667,548,568
g06668,0,1
g06669,0,0
g06670,0,1
g06671,27,19
g06672,541,441
g06673,0,1
g06674,127,126
g06675,1273,1224
g06676,78,83
g06677,460,445
g06678,54,48
g06679,487,555
g06680,331,315
g06681,0,0
g06682,430,409
g06683,207,181
g06684,487,424
g06685,225,232
g06686,123,126
g06687,0,0
g06688,1,0
g06689,428,560
g06690,654,613
g06691,0,0
g06692,223,183
g06693,39,25
g06694,81,94
g06695,7,3
g06696,435,514
g06697,0,1
g06698,90,115
g06699,1040,668
g06700,909,1017
g06701,843,808
g06702,200,160
g06703,12,18
g06704,50,68
g06705,11,12
g06706,0,1
g06707,4010,3558
g06708,103,72
g06709,664,620
g06710,145,153
g06711,0,0
g06712,0,0
g06713,0,0
g06714,0,0
g06715,0,0
g06716,0,0
g06717,0,0
g06718,0,0
g06719,0,0
g06720,0,0
g06721,0,0
g06722,0,0
g06723,1,1
g06724,0,0
g06725,0,0
g06726,9,7
g06727,0,0
g06728,0,0
g06729,0,1
g06730,0,0
g06731,0,0
g06732,0,0
g06733,0,0
g06734,0,0
g06735,0,0
g06736,0,0
g06737,0,0
g06738,0,0
g06739,0,0
g06740,0,0
g06741,0,1
g06742,0,0
g06743,0,0
g06744,0,0
g06745,1,0
g06746,0,0
g06747,0,0
g06748,0,0
g06749,0,0
g06750,2,2
g06751,0,0
g06752,0,0
g06753,0,1
g06754,0,0
g06755,0,0
g06756,0,0
g06757,0,0
g06758,3,1
g06759,0,0
g06760,0,0
g06761,0,0
g06762,0,0
g06763,0,0
g06764,0,0
g06765,0,0
g06766,8,12
g06767,0,0
g06768,0,0
g06769,0,0
g06770,0,0
g06771,0,0
g06772,0,0
g06773,0,0
g06774,0,0
g06775,0,0
g06776,0,0
g06777,0,0
g06778,0,0
g06779,0,0
g06780,0,0
g06781,0,0
g06782,0,0
g06783,1,4
g06784,1,1
g06785,0,0
g06786,5,2
g06787,0,0
g06788,0,0
g06789,0,0
g06790,0,4
g06791,0,0
g06792,0,1
g06793,0,0
g06794,0,0
g06795,6,7
g06796,0,0
g06797,0,0
g06798,0,0
g06799,2,6
g06800,8,7
g06801,0,0
g06802,5,2
g06803,0,0
g06804,0,0
g06805,0,0
g06806,3,2
g06807,0,0
g06808,0,0
g06809,1,2
g06810,0,0
g06811,4,5
g06812,4408,4098
g06813,15,10
g06814,150,133
g06815,251,283
g06816,529,510
g06817,597,678
g06818,78,80
g06819,1,1
g06820,2,0
g06821,24,15
g06822,3,2
g06823,3,1
g06824,93,74
g06825,0,0
g06826,1154,1168
g06827,22,23
g06828,4,7
g06829,1397,1258
g06830,162,146
g06831,1,0
g06832,1311,1376
g06833,0,0
g06834,118,81
g06835,0,0
g06836,0,1
g06837,423,430
g06838,542,471
g06839,919,975
g06840,0,0
g06841,0,0
g06842,49,58
g06843,834,887
g06844,4,5
g06845,34,35
g06846,80,82
g06847,324,348
g06848,4071,4203
g06849,291,277
g06850,69,45
g06851,132,139
g06852,343,474
g06853,246,257
g06854,331,280
g06855,25,24
g06856,284,320
g06857,0,0
g06858,0,0
g06859,2059,2065
g06860,1126,1188
g06861,2202,2066
g06862,107,92
g06863,98,97
g06864,0,1
g06865,88,102
g06866,647,719
g06867,539,575
g06868,67,64
g06869,689,779
g06870,221,265
g06871,14,12
g06872,694,557
g06873,87,62
g06874,914,902
g06875,53,50
g06876,652,528
g06877,25,19
g06878,80,77
g06879,637,493
g06880,1915,1717
g06881,376,325
g06882,42,45
g06883,245,275
g06884,2230,2048
g06885,563,465
g06886,1182,1036
g06887,188,129
g06888,2717,2524
g06889,593,593
g06890,484,480
g06891,1015,976
g06892,3,3
g06893,13,11
g06894,474,473
g06895,1449,1588
g06896,89,89
g06897,50,55
g06898,60,65
g06899,504,518
g06900,8,5
g06901,0,2
g06902,4,4
g06903,148,113
g06904,481,409
g06905,1,1
g06906,656,647
g06907,1,0
g06908,599,539
g06909,1837,2045
g06910,1,0
g06911,2,1
g06912,3,2
g06913,1027,756
g06914,0,1
g06915,92,71
g06916,304,250
g06917,64,56
g06918,4,0
g06919,1154,1117
g06920,65,64
g06921,0,0
g06922,0,0
g06923,0,0
g06924,9,3
g06925,0,0
g06926,0,0
g06927,0,0
g06928,0,0
g06929,0,0
g06930,0,0
g06931,0,0
g06932,0,0
g06933,0,0
g06934,0,0
g06935,23,15
g06936,604,578
g06937,5,7
g06938,706,758
g06939,2658,2123
g06940,363,348
g06941,28,30
g06942,12,11
g06943,977,1009
g06944,1,0
g06945,737,750
g06946,3,1
g06947,298,236
g06948,1429,1441
g06949,293,336
g06950,718,663
g06951,11,6
g06952,24,17
g06953,509,497
g06954,290,290
g06955,112,93
g06956,223,237
g06957,510,524
g06958,31,21
g06959,49,28
g06960,304,260
g06961,640,519
g06962,4043,4037
g06963,35,34
g06964,548,537
g06965,167,199
g06966,223,235
g06967,360,335
g06968,199,239
g06969,7,2
g06970,6,8
g06971,0,0
g06972,210,229
g06973,634,653
g06974,485,425
g06975,722,666
g06976,12,17
g06977,18,14
g06978,2687,2509
g06979,68,57
g06980,2219,2194
g06981,1844,1774
g06982,421,412
g06983,5274,5052
g06984,2205,2410
g06985,150,146
g06986,88,78
g06987,1159,1205
g06988,172,174
g06989,1068,1119
g06990,580,598
g06991,358,361
g06992,442,406
g06993,120,78
g06994,104,89
g06995,345,328
g06996,686,644
g06997,25,18
g06998,6,6
g06999,389,443
g07000,209,189
g07001,0,0
g07002,95,89
g07003,42,45
g07004,1025,1055
g07005,259,276
g07006,0,0
g07007,19,22
g07008,64,57
g07009,698,681
g07010,41,25
g07011,75,86
g07012,115,100
g07013,8,11
g07014,0,0
g07015,435,404
g07016,73,85
g07017,14,11
g07018,0,0
g07019,66,79
g07020,49,59
g07021,1316,1379
g07022,2,2
g07023,4,4
g07024,784,864
g07025,5,0
g07026,0,0
g07027,10,9
g07028,0,0
g07029,0,0
g07030,1,0
g07031,200,116
g07032,2,2
g07033,64,79
g07034,14,22
g07035,140,151
g07036,1318,1151
g07037,1,4
g07038,71,88
g07039,1344,1755
g07040,225,221
g07041,2073,1982
g07042,1,0
g07043,1110,853
g07044,3,2
g07045,1437,1524
g07046,274,276
g07047,1,1
g07048,0,0
g07049,0,0
g07050,1849,1798
g07051,5,3
g07052,1,0
g07053,0,0
g07054,19,26
g07055,26,9
g07056,924,857
g07057,225,213
g07058,21,19
g07059,85,74
g07060,0,0
g07061,51,44
g07062,880,865
g07063,21,23
g07064,253,259
g07065,1,1
g07066,0,1
g07067,0,0
g07068,1,0
g07069,0,0
g07070,1,0
g07071,0,0
g07072,0,0
g07073,0,0
g07074,0,0
g07075,0,0
g07076,0,0
g07077,0,0
g07078,0,0
g07079,0,0
g07080,0,0
g07081,0,0
g07082,0,0
g07083,0,0
g07084,0,0
g07085,0,0
g07086,0,0
g07087,0,0
g07088,6,9
g07089,0,0
g07090,0,0
g07091,0,0
g07092,0,0
g07093,0,0
g07094,0,0
g07095,1,0
g07096,0,0
g07097,0,0
g07098,0,0
g07099,0,0
g07100,0,6
g07101,0,0
g07102,0,0
g07103,0,0
g07104,0,0
g07105,0,0
g07106,0,0
g07107,0,0
g07108,0,0
g07109,13,5
g07110,0,0
g07111,2,0
g07112,10,11
g07113,405,419
g07114,158,186
g07115,316,316
g07116,51,71
g07117,1038,1181
g07118,153,178
g07119,35,32
g07120,86,107
g07121,1341,1263
g07122,0,0
g07123,596,544
g07124,11,11
g07125,1,0
g07126,0,1
g07127,0,0
g07128,1,1
g07129,258,235
g07130,0,0
g07131,93,55
g07132,913,861
g07133,1612,1607
g07134,7,6
g07135,102,129
g07136,958,958
g07137,31,32
g07138,536,527
g07139,191,133
g07140,1341,1145
g07141,258,198
g07142,574,534
g07143,214,192
g07144,179,173
g07145,1521,1398
g07146,0,0
g07147,301,277
g07148,30,15
g07149,469,478
g07150,0,1
g07151,0,0
g07152,1,0
g07153,2,0
g07154,1,0
g07155,1186,1307
g07156,311,269
g07157,696,681
g07158,13,1
g07159,42,39
g07160,572,639
g07161,0,0
g07162,0,0
g07163,0,0
g07164,0,0
g07165,0,0
g07166,0,0
g07167,0,0
g07168,0,0
g07169,0,0
g07170,0,0
g07171,0,0
g07172,0,0
g07173,0,0
g07174,1,0
g07175,0,0
g07176,0,0
g07177,0,0
g07178,0,0
g07179,0,0
g07180,0,0
g07181,0,0
g07182,0,0
g07183,0,0
g07184,0,0
g07185,0,0
g07186,0,0
g07187,0,0
g07188,0,0
g07189,0,0
g07190,0,0
g07191,480,535
g07192,0,0
g07193,117650,100869
g07194,452,455
g07195,288,205
g07196,11,4
g07197,5,4
g07198,310,306
g07199,799,873
g07200,819,822
g07201,207,237
g07202,3,1
g07203,7,2
g07204,0,1
g07205,0,0
g07206,0,1
g07207,0,0
g07208,65,57
g07209,426,356
g07210,1,0
g07211,4,3
g07212,10,7
g07213,2,0
g07214,0,0
g07215,0,0
g07216,0,0
g07217,0,0
g07218,0,0
g07219,0,0
g07220,0,0
g07221,0,0
g07222,0,1
g07223,0,0
g07224,1,0
g07225,2,2
g07226,272,233
g07227,29,49
g07228,851,816
g07229,0,0
g07230,0,0
g07231,1909,1896
g07232,109,116
g07233,704,651
g07234,31,41
g07235,1,0
g07236,1552,1557
g07237,585,543
g07238,2893,2798
g07239,2695,2158
g07240,5,2
g07241,83,72
g07242,408,496
g07243,773,942
g07244,444,463
g07245,915,965
g07246,2,0
g07247,1,2
g07248,1,0
g07249,0,1
g07250,0,0
g07251,0,0
g07252,0,1
g07253,1,0
g07254,0,0
g07255,0,0
g07256,0,0
g07257,0,0
g07258,0,0
g07259,0,0
g07260,0,0
g07261,0,0
g07262,0,0
g07263,0,0
g07264,0,0
g07265,0,0
g07266,0,0
g07267,0,0
g07268,0,0
g07269,0,0
g07270,0,0
g07271,0,0
g07272,0,0
g07273,0,0
g07274,0,0
g07275,0,0
g07276,0,0
g07277,0,0
g07278,0,0
g07279,0,0
g07280,0,0
g07281,0,0
g07282,0,0
g07283,0,0
g07284,0,0
g07285,0,0
g07286,0,0
g07287,0,0
g07288,0,0
g07289,0,0
g07290,0,0
g07291,0,0
g07292,0,0
g07293,0,0
g07294,0,0
g07295,0,0
g07296,0,0
g07297,0,0
g07298,0,0
g07299,0,0
g07300,0,0
g07301,0,0
g07302,0,0
g07303,0,0
g07304,0,0
g07305,0,0
g07306,0,0
g07307,0,0
g07308,0,0
g07309,0,0
g07310,0,0
g07311,0,0
g07312,0,0
g07313,0,0
g07314,0,0
g07315,0,0
g07316,0,0
g07317,0,0
g07318,0,0
g07319,0,0
g07320,0,0
g07321,0,0
g07322,0,0
g07323,0,0
g07324,0,0
g07325,0,0
g07326,0,0
g07327,0,0
g07328,0,0
g07329,0,0
g07330,0,0
g07331,0,0
g07332,0,0
g07333,0,0
g07334,0,0
g07335,0,0
g07336,0,0
g07337,0,0
g07338,0,0
g07339,0,0
g07340,0,0
g07341,1,0
g07342,0,0
g07343,0,0
g07344,0,0
g07345,0,0
g07346,0,0
g07347,0,0
g07348,0,0
g07349,0,0
g07350,0,0
g07351,0,0
g07352,0,0
g07353,0,0
g07354,0,0
g07355,0,0
g07356,0,0
g07357,0,0
g07358,0,0
g07359,0,0
g07360,0,0
g07361,0,0
g07362,0,0
g07363,0,0
g07364,0,0
g07365,0,0
g07366,0,0
g07367,0,2
g07368,0,0
g07369,0,0
g07370,0,0
g07371,0,0
g07372,1,2
g07373,0,0
g07374,0,0
g07375,0,0
g07376,0,0
g07377,2,0
g07378,1,0
g07379,0,0
g07380,0,0
g07381,0,0
g07382,0,0
g07383,0,0
g07384,0,0
g07385,0,0
g07386,0,0
g07387,0,0
g07388,0,0
g07389,0,0
g07390,0,0
g07391,0,0
g07392,0,0
g07393,0,0
g07394,0,0
g07395,0,0
g07396,0,0
g07397,0,0
g07398,0,0
g07399,0,0
g07400,0,0
g07401,0,0
g07402,0,0
g07403,0,0
g07404,0,0
g07405,0,0
g07406,0,0
g07407,1,0
g07408,0,1
g07409,0,0
g07410,0,0
g07411,0,0
g07412,0,0
g07413,1,0
g07414,0,0
g07415,0,0
g07416,0,0
g07417,0,0
g07418,0,0
g07419,0,0
g07420,0,0
g07421,0,0
g07422,0,0
g07423,0,0
g07424,0,0
g07425,0,0
g07426,0,0
g07427,0,0
g07428,0,1
g07429,0,0
g07430,6,6
g07431,1341,1171
g07432,615,529
g07433,0,0
g07434,990,822
g07435,94,71
g07436,577,631
g07437,1945,1920
g07438,516,392
g07439,74,96
g07440,1279,1194
g07441,330,303
g07442,710,634
g07443,111,151
g07444,220,197
g07445,37,28
g07446,0,1
g07447,292,305
g07448,2384,2451
g07449,156,161
g07450,379,477
g07451,4,5
g07452,172,150
g07453,153,153
g07454,37,23
g07455,502,503
g07456,1388,1375
g07457,1405,1237
g07458,1021,995
g07459,1,4
g07460,95,97
g07461,105,119
g07462,1,1
g07463,272,266
g07464,3642,4017
g07465,1,0
g07466,299,315
g07467,305,257
g07468,124,97
g07469,345,389
g07470,94,103
g07471,595,505
g07472,5,9
g07473,0,0
g07474,254,242
g07475,355,319
g07476,49,31
g07477,1,5
g07478,1,1
g07479,422,367
g07480,435,468
g07481,235,219
g07482,534,469
g07483,49,33
g07484,147,133
g07485,322,337
g07486,178,152
g07487,57,66
g07488,1341,1275
g07489,808,713
g07490,796,855
g07491,20,21
g07492,334,369
g07493,1293,1394
g07494,373,368
g07495,264,271
g07496,190,140
g07497,308,257
g07498,556,512
g07499,403,421
g07500,35,30
g07501,7,3
g07502,11,4
g07503,279,262
g07504,130,151
g07505,854,902
g07506,1825,1916
g07507,7,8
g07508,457,492
g07509,377,351
g07510,394,253
g07511,2,3
g07512,1,1
g07513,0,0
g07514,1,1
g07515,0,0
g07516,3,1
g07517,7,5
g07518,3,3
g07519,2,1
g07520,2,0
g07521,0,0
g07522,0,0
g07523,0,0
g07524,0,0
g07525,0,1
g07526,0,2
g07527,2,0
g07528,2,0
g07529,36,21
g07530,251,246
g07531,76,52
g07532,441,447
g07533,140,142
g07534,912,961
g07535,439,357
g07536,22,32
g07537,1904,1770
g07538,0,0
g07539,46,64
g07540,325,329
g07541,218,213
g07542,162,116
g07543,1,1
g07544,305,333
g07545,163,160
g07546,197,265
g07547,3,1
g07548,536,585
g07549,26,28
g07550,728,674
g07551,189,213
g07552,0,0
g07553,178,173
g07554,295,356
g07555,924,875
g07556,897,945
g07557,114,122
g07558,0,0
g07559,0,0
g07560,903,904
g07561,0,0
g07562,0,0
g07563,1,1
g07564,3,5
g07565,10,10
g07566,151,168
g07567,410,363
g07568,153,137
g07569,756,821
g07570,201,190
g07571,1028,1050
g07572,89,62
g07573,858,949
g07574,152,180
g07575,55,49
g07576,480,469
g07577,30,32
g07578,6,7
g07579,264,266
g07580,1151,1035
g07581,428,431
g07582,274,269
g07583,1,0
g07584,2,3
g07585,5,5
g07586,167,168
g07587,963,896
g07588,0,0
g07589,208,187
g07590,133,146
g07591,140,154
g07592,43,47
g07593,189,161
g07594,0,0
g07595,2,3
g07596,0,0
g07597,33,34
g07598,270,239
g07599,6,4
g07600,1,1
g07601,220,190
g07602,14,11
g07603,974,831
g07604,35,24
g07605,305,337
g07606,1,0
g07607,0,0
g07608,0,0
g07609,0,0
g07610,0,0
g07611,3,1
g07612,3657,3303
g07613,907,841
g07614,6,14
g07615,9,10
g07616,0,2
g07617,78,73
g07618,25,17
g07619,507,574
g07620,127,142
g07621,0,0
g07622,212,178
g07623,154,98
g07624,0,0
g07625,0,0
g07626,0,0
g07627,0,1
g07628,0,0
g07629,0,1
g07630,136,130
g07631,7,4
g07632,866,901
g07633,1,0
g07634,18,8
g07635,661,693
g07636,344,286
g07637,300,256
g07638,1276,1196
g07639,2234,2323
g07640,48,36
g07641,252,192
g07642,123,111
g07643,1450,1583
g07644,4,4
g07645,299,188
g07646,287,272
g07647,207,193
g07648,335,375
g07649,10,7
g07650,852,722
g07651,10,11
g07652,428,366
g07653,3,2
g07654,2,1
g07655,49,54
g07656,5,1
g07657,34,26
g07658,1,0
g07659,80,102
g07660,3885,4191
g07661,330,349
g07662,113,131
g07663,55,36
g07664,2,1
g07665,5417,6263
g07666,24,31
g07667,288,222
g07668,599,526
g07669,703,383
g07670,758,892
g07671,78,95
g07672,32,18
g07673,83,94
g07674,593,545
g07675,292,200
g07676,12,6
g07677,419,370
g07678,4891,6204
g07679,1677,2119
g07680,683,829
g07681,2,3
g07682,0,1
g07683,0,3
g07684,273,220
g07685,0,0
g07686,0,0
g07687,1,5
g07688,714,383
g07689,0,0
g07690,0,0
g07691,0,0
g07692,0,0
g07693,2,3
g07694,2,2
g07695,0,0
g07696,0,0
g07697,1435,1174
