,het_E16.5_f4,het_E16.5_f5
g24217,124,144
g24218,345,322
g24219,471,528
g24220,173,197
g24221,982,913
g24222,442,390
g24223,653,634
g24224,481,437
g24225,538,525
g24226,1,3
g24227,839,789
g24228,6359,5016
g24229,1,3
g24230,47,34
g24231,0,4
g24232,389,365
g24233,406,414
g24234,11,8
g24235,2,0
g24236,265,244
g24237,794,581
g24238,209,227
g24239,586,553
g24240,139,113
g24241,665,583
g24242,1163,1212
g24243,44,32
g24244,185,178
g24245,4,22
g24246,0,0
g24247,366,349
g24248,0,0
g24249,183,246
g24250,838,874
g24251,89,81
g24252,0,0
g24253,2,0
g24254,60,63
g24255,0,0
g24256,2,9
g24257,0,1
g24258,0,0
g24259,0,1
g24260,0,0
g24261,0,0
g24262,0,0
g24263,0,0
g24264,0,0
g24265,0,0
g24266,0,0
g24267,0,0
g24268,0,0
g24269,0,0
g24270,0,0
g24271,0,0
g24272,0,0
g24273,0,0
g24274,0,0
g24275,0,0
g24276,519,571
g24277,3,6
g24278,0,0
g24279,0,0
g24280,0,0
g24281,1,0
g24282,0,0
g24283,0,0
g24284,0,0
g24285,0,1
g24286,0,1
g24287,0,0
g24288,0,0
g24289,0,0
g24290,0,0
g24291,0,1
g24292,0,0
g24293,1,0
g24294,134,143
g24295,1427,1542
g24296,452,433
g24297,4651,4689
g24298,188,206
g24299,24,25
g24300,199,172
g24301,1326,1214
g24302,540,522
g24303,73,42
g24304,2388,1257
g24305,0,0
g24306,112,107
g24307,78,85
g24308,962,912
g24309,1269,1329
g24310,4813,4824
g24311,1008,1092
g24312,459,496
g24313,366,422
g24314,3,9
g24315,1,0
g24316,10,9
g24317,0,0
g24318,8,4
g24319,217,170
g24320,925,1124
g24321,564,531
g24322,2211,2008
g24323,103,116
g24324,318,316
g24325,1279,1253
g24326,367,286
g24327,488,444
g24328,612,604
g24329,317,334
g24330,855,834
g24331,2035,2262
g24332,1786,1717
g24333,36,29
g24334,249,273
g24335,2342,2210
g24336,10,9
g24337,523,486
g24338,29,28
g24339,1261,1295
g24340,607,597
g24341,593,553
g24342,0,2
g24343,0,0
g24344,3194,3293
g24345,1908,1873
g24346,317,341
g24347,987,988
g24348,988,1035
g24349,14,22
g24350,417,433
g24351,1795,1762
g24352,155,159
g24353,24,30
g24354,114,118
g24355,96,84
g24356,30,31
g24357,12,4
g24358,2,14
g24359,1721,1466
g24360,3,6
g24361,195,182
g24362,90,86
g24363,423,381
g24364,2,4
g24365,53,36
g24366,635,586
g24367,217,204
g24368,170,149
g24369,0,0
g24370,0,3
g24371,182,179
g24372,80,78
g24373,240,272
g24374,4,0
g24375,1455,1486
g24376,30,24
g24377,588,555
g24378,192,227
g24379,90,142
g24380,0,0
g24381,728,750
g24382,0,0
g24383,0,0
g24384,0,0
g24385,371,323
g24386,3526,3158
g24387,258,263
g24388,17,16
g24389,249,218
g24390,0,0
g24391,2,1
g24392,399,361
g24393,307,300
g24394,1642,1545
g24395,1097,1199
g24396,536,539
g24397,77,71
g24398,69,51
g24399,1,1
g24400,121,130
g24401,51,64
g24402,699,665
g24403,514,467
g24404,66,81
g24405,807,824
g24406,2,2
g24407,745,580
g24408,4294,4415
g24409,5,7
g24410,0,1
g24411,277,317
g24412,738,807
g24413,1,1
g24414,1016,923
g24415,1612,1692
g24416,1,0
g24417,2,1
g24418,25,27
g24419,517,565
g24420,1372,1498
g24421,1,2
g24422,0,0
g24423,69,58
g24424,12,10
g24425,376,378
g24426,69,66
g24427,295,339
g24428,141,123
g24429,397,340
g24430,1036,1084
g24431,209,208
g24432,159,164
g24433,0,5
g24434,1,0
g24435,2623,2654
g24436,3,1
g24437,37,39
g24438,215,228
g24439,143,194
g24440,3,2
g24441,1,0
g24442,5,2
g24443,0,0
g24444,0,0
g24445,0,0
g24446,0,0
g24447,0,0
g24448,0,0
g24449,0,0
g24450,0,0
g24451,0,0
g24452,0,0
g24453,0,0
g24454,0,0
g24455,0,0
g24456,0,0
g24457,1,0
g24458,264,231
g24459,3104,3087
g24460,1415,1353
g24461,193,166
g24462,99,130
g24463,85,98
g24464,829,672
g24465,0,1
g24466,163,205
g24467,1,1
g24468,447,477
g24469,7,2
g24470,314,293
g24471,482,543
g24472,53,99
g24473,31,61
g24474,26,25
g24475,166,187
g24476,1481,1339
g24477,2,3
g24478,0,1
g24479,0,1
g24480,0,0
g24481,0,1
g24482,0,0
g24483,0,1
g24484,0,2
g24485,0,0
g24486,0,0
g24487,0,0
g24488,0,0
g24489,0,0
g24490,0,0
g24491,0,0
g24492,0,0
g24493,0,3
g24494,1,1
g24495,2,1
g24496,0,0
g24497,0,0
g24498,0,0
g24499,0,0
g24500,0,0
g24501,0,0
g24502,0,0
g24503,0,0
g24504,0,0
g24505,0,0
g24506,0,0
g24507,0,0
g24508,1,0
g24509,0,0
g24510,0,0
g24511,0,0
g24512,0,0
g24513,0,0
g24514,0,0
g24515,0,0
g24516,0,0
g24517,0,0
g24518,0,0
g24519,0,0
g24520,0,0
g24521,1242,1097
g24522,6,7
g24523,0,0
g24524,0,0
g24525,0,0
g24526,0,0
g24527,0,0
g24528,0,0
g24529,0,0
g24530,0,1
g24531,0,0
g24532,0,0
g24533,0,0
g24534,0,0
g24535,0,0
g24536,0,0
g24537,0,0
g24538,0,0
g24539,0,0
g24540,0,0
g24541,0,0
g24542,0,0
g24543,0,0
g24544,0,0
g24545,0,0
g24546,0,0
g24547,0,0
g24548,0,0
g24549,0,2
g24550,0,0
g24551,0,0
g24552,3415,2774
g24553,1,0
g24554,0,0
g24555,0,1
g24556,0,0
g24557,0,0
g24558,0,0
g24559,0,0
g24560,0,0
g24561,0,0
g24562,0,0
g24563,0,0
g24564,0,0
g24565,0,0
g24566,0,0
g24567,0,0
g24568,0,0
g24569,0,1
g24570,0,0
g24571,0,0
g24572,0,0
g24573,0,0
g24574,1,0
g24575,0,0
g24576,0,0
g24577,0,0
g24578,0,0
g24579,1,1
g24580,0,0
g24581,123,131
g24582,359,434
g24583,163,159
g24584,13,20
g24585,0,0
g24586,854,699
g24587,1089,1043
g24588,3793,4033
g24589,1,6
g24590,7,4
g24591,4,6
g24592,0,0
g24593,0,2
g24594,0,2
g24595,213,223
g24596,0,0
g24597,12,18
g24598,29,38
g24599,2,3
g24600,0,1
g24601,373,450
g24602,1,3
g24603,744,706
g24604,6,2
g24605,1156,1135
g24606,5,6
g24607,9,5
g24608,268,253
g24609,21,30
g24610,3627,3276
g24611,26,31
g24612,979,948
g24613,494,382
g24614,1125,793
g24615,5,7
g24616,10895,9905
g24617,649,633
g24618,0,0
g24619,1,2
g24620,2166,2322
g24621,551,484
g24622,112,105
g24623,112,105
g24624,175,153
g24625,23,18
g24626,1355,1411
g24627,586,555
g24628,0,2
g24629,0,1
g24630,195,193
g24631,55,53
g24632,237,265
g24633,212,184
g24634,431,459
g24635,2806,3290
g24636,440,471
g24637,625,646
g24638,1,2
g24639,1910,2144
g24640,172,169
g24641,396,386
g24642,1336,993
g24643,131,147
g24644,0,0
g24645,0,2
g24646,95,92
g24647,747,793
g24648,14,14
g24649,2063,1899
g24650,2,1
g24651,1974,1427
g24652,283,275
g24653,3113,3131
g24654,452,469
g24655,15,22
g24656,5,4
g24657,1421,1669
g24658,9,7
g24659,1549,1704
g24660,2,2
g24661,0,0
g24662,4,2
g24663,934,943
g24664,660,633
g24665,17,15
g24666,6,4
g24667,43,40
g24668,34,21
g24669,2124,1881
g24670,7,9
g24671,8,10
g24672,85,71
g24673,97,79
g24674,1933,1524
g24675,439,341
g24676,4,7
g24677,0,0
g24678,0,4
g24679,734,678
g24680,168,175
g24681,960,905
g24682,608,677
g24683,692,659
g24684,303,368
g24685,2524,2315
g24686,330,315
g24687,2725,2577
g24688,677,688
g24689,1,14
g24690,0,0
g24691,0,1
g24692,0,2
g24693,0,0
g24694,448,486
g24695,204,234
g24696,3,6
g24697,1,0
g24698,1,2
g24699,609,632
g24700,117,111
g24701,18,26
g24702,176,191
g24703,1,0
g24704,0,2
g24705,488,542
g24706,876,734
g24707,45,58
g24708,101,93
g24709,412,574
g24710,0,1
g24711,0,2
g24712,611,550
g24713,619,580
g24714,11,9
g24715,0,0
g24716,0,0
g24717,1,3
g24718,48,50
g24719,2698,2478
g24720,216,209
g24721,75,47
g24722,282,213
g24723,139,125
g24724,3,4
g24725,2,1
g24726,270,143
g24727,1062,925
g24728,1074,937
g24729,316,258
g24730,305,284
g24731,7,8
g24732,752,667
g24733,726,684
g24734,49,47
g24735,235,191
g24736,993,1184
g24737,117,147
g24738,111,100
g24739,703,639
g24740,588,731
g24741,271,361
g24742,37,40
g24743,0,1
g24744,0,0
g24745,0,0
g24746,0,0
g24747,1,1
g24748,11,16
g24749,0,0
g24750,353,330
g24751,17,18
g24752,1,1
g24753,237,212
g24754,6,5
g24755,4292,4004
g24756,463,507
g24757,0,0
g24758,1,4
g24759,0,0
g24760,595,604
g24761,1,0
g24762,749,728
g24763,689,640
g24764,14,11
g24765,1141,1156
g24766,1052,1076
g24767,2802,2517
g24768,1645,1381
g24769,5,5
g24770,35,31
g24771,1760,1152
g24772,70,55
g24773,1275,1222
g24774,6,6
g24775,0,0
g24776,0,2
g24777,23,18
g24778,404,413
g24779,8,11
g24780,70,48
g24781,947,909
g24782,1691,1414
g24783,193,160
g24784,255,226
g24785,728,755
g24786,1556,1890
g24787,805,806
g24788,109,133
g24789,57,42
g24790,1362,1146
g24791,12,5
g24792,3,4
g24793,10,6
g24794,347,333
g24795,365,371
g24796,105,111
g24797,20,10
g24798,240,232
g24799,0,4
g24800,756,710
g24801,5,4
g24802,1,2
g24803,769,675
g24804,100,68
g24805,1565,1644
g24806,915,1133
g24807,1040,1235
g24808,149,196
g24809,23,22
g24810,1706,1492
g24811,417,348
g24812,439,432
g24813,105,112
g24814,762,807
g24815,29,21
g24816,1421,1511
g24817,15,17
g24818,108,98
g24819,1198,1142
g24820,76,73
g24821,308,301
g24822,0,0
g24823,11,3
g24824,337,365
g24825,1,0
g24826,140,146
g24827,240,232
g24828,4,5
g24829,814,747
g24830,511,413
g24831,589,506
g24832,1111,1200
g24833,202,171
g24834,2,2
g24835,2,0
g24836,433,339
g24837,1005,880
g24838,0,0
g24839,1,4
g24840,253,241
g24841,1034,912
g24842,71,69
g24843,531,594
g24844,171,151
g24845,347,315
g24846,1,2
g24847,0,2
g24848,9,6
g24849,1916,1672
g24850,35,23
g24851,2,1
g24852,390,448
g24853,160,143
g24854,1552,1198
g24855,1,2
g24856,0,1
g24857,0,0
g24858,152,114
g24859,522,546
g24860,1284,1403
g24861,34,30
g24862,5,6
g24863,1892,1986
g24864,1,3
g24865,793,768
g24866,112,122
g24867,2420,2260
g24868,48,64
g24869,150,189
g24870,3,3
g24871,866,778
g24872,186,204
g24873,1,3
g24874,297,314
g24875,10780,9168
g24876,26,20
g24877,37,44
g24878,82,112
g24879,2656,2572
g24880,88,85
g24881,35,40
g24882,28,15
g24883,5,2
g24884,1760,1467
g24885,1,6
g24886,261,227
g24887,12,17
g24888,41,33
g24889,4,0
g24890,1528,1428
g24891,1,1
g24892,0,0
g24893,1,0
g24894,0,1
g24895,4,3
g24896,1876,1733
g24897,7614,8260
g24898,1011,1092
g24899,995,1087
g24900,1001,982
g24901,275,263
g24902,16,15
g24903,1,2
g24904,1,0
g24905,0,0
g24906,1758,2113
g24907,89,78
g24908,163,187
g24909,114,132
g24910,3364,3078
g24911,394,463
g24912,34,41
g24913,106,59
g24914,820,1009
g24915,2,3
g24916,396,422
g24917,68,76
g24918,8,11
g24919,866,817
g24920,883,960
g24921,237,230
g24922,0,0
g24923,0,0
g24924,1,0
g24925,79,85
g24926,376,379
g24927,16759,16410
g24928,3845,3621
g24929,12,15
g24930,178,231
g24931,993,872
g24932,37,31
g24933,522,507
g24934,449,500
g24935,269,264
g24936,2190,2294
g24937,489,489
g24938,7,9
g24939,639,678
g24940,1614,1426
g24941,2139,1907
g24942,1663,1358
g24943,8,11
g24944,4,6
g24945,49,57
g24946,141,100
g24947,847,764
g24948,315,299
g24949,8,6
g24950,25,30
g24951,79,123
g24952,1,1
g24953,169,152
g24954,889,886
g24955,37,29
g24956,0,0
g24957,323,298
g24958,273,297
g24959,0,0
g24960,22,46
g24961,307,341
g24962,380,397
g24963,680,679
g24964,1175,1145
g24965,612,574
g24966,3846,3615
g24967,2770,2628
g24968,1415,1297
g24969,323,292
g24970,19,22
g24971,4120,4091
g24972,429,319
g24973,751,764
g24974,1223,1339
g24975,239,231
g24976,6,5
g24977,32,16
g24978,1513,1545
g24979,50,62
g24980,344,368
g24981,174,148
g24982,9684,6737
g24983,1,2
g24984,1976,1586
g24985,1,0
g24986,2,7
g24987,2,7
g24988,2,2
g24989,658,848
g24990,0,0
g24991,1,0
g24992,1420,1265
g24993,34,41
g24994,186,204
g24995,42,57
g24996,392,408
g24997,12789,12770
g24998,11,3
g24999,143,158
g25000,0,1
g25001,0,1
g25002,1192,1075
g25003,358,318
g25004,4,4
g25005,268,233
g25006,1061,887
g25007,797,763
g25008,903,1018
g25009,2676,2495
g25010,1073,964
g25011,964,918
g25012,158,151
g25013,3,1
g25014,28,14
g25015,25,38
g25016,2245,2221
g25017,503,505
g25018,645,637
g25019,3483,3500
g25020,1,2
g25021,1232,1165
g25022,0,0
g25023,174,261
g25024,221,222
g25025,3,2
g25026,797,877
g25027,26661,27283
g25028,460,566
g25029,3325,3308
g25030,77,86
g25031,148,155
g25032,16,15
g25033,29,32
g25034,383,352
g25035,112,145
g25036,98,103
g25037,524,475
g25038,0,1
g25039,427,404
g25040,0,0
g25041,28,12
g25042,5,0
g25043,0,0
g25044,0,2
g25045,1204,787
g25046,1641,1649
g25047,1935,1869
g25048,27,261
g25049,40,41
g25050,186,225
g25051,1,2
g25052,1011,950
g25053,10,7
g25054,738,707
g25055,2,3
g25056,2553,2424
g25057,768,577
g25058,235,165
g25059,5,7
g25060,38,111
g25061,5,17
g25062,0,0
g25063,1,1
g25064,944,870
g25065,2,44
g25066,0,0
g25067,142,124
g25068,2,1
g25069,768,854
g25070,13,21
g25071,1783,1404
g25072,574,552
g25073,744,818
g25074,0,2
g25075,498,423
g25076,431,439
g25077,97214,92787
g25078,27,47
g25079,578,293
g25080,67,41
g25081,20,3
g25082,10,3
g25083,0,0
g25084,0,0
g25085,96,114
g25086,0,1
g25087,1,3
g25088,6,9
g25089,93,69
g25090,432,400
g25091,31605,30232
g25092,11367,10705
g25093,288,287
g25094,3014,3082
g25095,1,0
g25096,15151,12358
g25097,791,666
g25098,725,626
g25099,1503,1457
g25100,332,309
g25101,24,27
g25102,12,15
g25103,649,555
g25104,2534,2300
g25105,1246,1187
g25106,4,0
g25107,36,72
g25108,34,48
g25109,7,6
g25110,54,89
g25111,3614,3497
g25112,856,882
g25113,168,215
g25114,1030,1040
g25115,0,0
g25116,6547,5595
g25117,514,477
g25118,207,207
g25119,0,0
g25120,2164,2009
g25121,1132,1091
g25122,45,55
g25123,872,796
g25124,44,37
g25125,1267,1224
g25126,577,510
g25127,21,24
g25128,275,248
g25129,19,32
g25130,334,208
g25131,161,169
g25132,0,0
g25133,709,611
g25134,0,0
g25135,14,6
g25136,310,358
g25137,467,520
g25138,2136,1859
g25139,596,568
g25140,2949,2860
g25141,592,547
g25142,526,300
g25143,5,7
g25144,3,1
g25145,12,9
g25146,1,1
g25147,1,0
g25148,6,15
g25149,12,19
g25150,0,0
g25151,1,0
g25152,0,0
g25153,0,0
g25154,0,2
g25155,11,4
g25156,2,0
g25157,1391,1088
g25158,0,0
g25159,0,0
g25160,0,0
g25161,103,123
g25162,1106,983
g25163,144,163
g25164,473,441
g25165,1319,1371
g25166,5,3
g25167,529,511
g25168,68,75
g25169,0,0
g25170,61,40
g25171,4,1
g25172,0,1
g25173,92,113
g25174,117,130
g25175,671,658
g25176,0,2
g25177,0,0
g25178,801,745
g25179,334,479
g25180,715,735
g25181,1910,1858
g25182,2,7
g25183,15,13
g25184,57,46
g25185,21,16
g25186,17,21
g25187,788,769
g25188,60,56
g25189,707,580
g25190,196,183
g25191,700,676
g25192,1141,1229
g25193,13,9
g25194,383,318
g25195,478,439
g25196,462,491
g25197,25,26
g25198,18,15
g25199,350,299
g25200,61,47
g25201,21,15
g25202,12,13
g25203,417,436
g25204,0,1
g25205,22,30
g25206,62,62
g25207,198,297
g25208,999,878
g25209,1007,885
g25210,8,8
g25211,4425,4236
g25212,375,344
g25213,0,1
g25214,0,0
g25215,0,0
g25216,0,0
g25217,0,0
g25218,4,2
g25219,0,0
g25220,106,130
g25221,4,2
g25222,298,324
g25223,0,0
g25224,126,126
g25225,855,560
g25226,394,402
g25227,6,3
g25228,1,2
g25229,686,681
g25230,309,299
g25231,34,31
g25232,480,533
g25233,1,349
g25234,0,0
g25235,1,0
g25236,1344,1130
g25237,540,480
g25238,27,31
g25239,2072,1978
g25240,429,404
g25241,635,633
g25242,1889,1872
g25243,0,0
g25244,24,33
g25245,1,0
g25246,298,231
g25247,340,305
g25248,280,240
g25249,1681,1507
g25250,1,0
g25251,2493,2484
g25252,226,269
g25253,110,123
g25254,26,34
g25255,907,980
g25256,673,344
g25257,2,7
g25258,2276,2258
g25259,1513,1494
g25260,24,19
g25261,10,17
g25262,13,24
g25263,1,0
g25264,3,4
g25265,3,2
g25266,310,304
g25267,753,712
g25268,577,610
g25269,120,125
g25270,1786,1604
g25271,1156,1077
g25272,0,0
g25273,23,11
g25274,565,511
g25275,41,41
g25276,0,0
g25277,0,4
g25278,108,150
g25279,1801,1602
g25280,63,73
g25281,4,2
g25282,600,677
g25283,77,100
g25284,1252,830
g25285,29,18
g25286,2,16
g25287,91,68
g25288,0,1
g25289,2180,2193
g25290,0,1
g25291,359,371
g25292,500,452
g25293,16,18
g25294,926,961
g25295,162,175
g25296,1644,1627
g25297,437,515
g25298,235,245
g25299,276,339
g25300,305,381
g25301,994,979
g25302,52,41
g25303,150,120
g25304,372,305
g25305,0,0
g25306,0,0
g25307,0,0
g25308,0,0
g25309,0,0
g25310,0,0
g25311,1642,1260
g25312,1055,1020
g25313,1335,1246
g25314,1151,1105
g25315,969,918
g25316,4,6
g25317,24,24
g25318,1083,895
g25319,110,144
g25320,69,87
g25321,31,26
g25322,60,31
g25323,730,592
g25324,147,146
g25325,274,254
g25326,8,15
g25327,709,686
g25328,330,295
g25329,573,670
g25330,115,112
g25331,288,325
g25332,27,18
g25333,588,617
g25334,40,32
g25335,614,442
g25336,4108,3892
g25337,82,93
g25338,16,12
g25339,22,17
g25340,16,5
g25341,1386,1525
g25342,2883,3059
g25343,1270,1261
g25344,406,440
g25345,333,307
g25346,1,0
g25347,23,31
g25348,231,264
g25349,127,113
g25350,279,308
g25351,25,40
g25352,1777,1687
g25353,458,426
g25354,781,737
g25355,203,141
g25356,115,113
g25357,483,393
g25358,61,110
g25359,2546,2212
g25360,139,201
g25361,80,104
g25362,190,206
g25363,1946,1988
g25364,2408,2203
g25365,2362,2371
g25366,15,19
g25367,4,16
g25368,0,0
g25369,243,259
g25370,427,508
g25371,3618,3169
g25372,1799,1559
g25373,2297,2124
g25374,2586,2561
g25375,232,210
g25376,157,127
g25377,3,1
g25378,1,5
g25379,546,568
g25380,1081,1158
g25381,41,51
g25382,866,702
g25383,285,254
g25384,1111,1044
g25385,561,382
g25386,467,426
g25387,38,27
g25388,97,93
g25389,0,1
g25390,3720,3672
g25391,5957,5839
g25392,54,49
g25393,40,42
g25394,334,254
g25395,1139,972
g25396,252,203
g25397,249,250
g25398,99,168
g25399,104,176
g25400,95,82
g25401,51,49
g25402,1352,1447
g25403,61,59
g25404,0,0
g25405,0,0
g25406,0,0
g25407,0,0
g25408,0,0
g25409,0,0
g25410,0,0
g25411,0,0
g25412,0,0
g25413,1,0
g25414,0,0
g25415,0,0
g25416,0,0
g25417,0,0
g25418,0,0
g25419,14,17
g25420,13,32
g25421,148,161
g25422,11,11
g25423,715,723
g25424,3609,3299
g25425,27,25
g25426,1318,1397
g25427,28,22
g25428,1789,1512
g25429,86,64
g25430,166,135
g25431,1207,1104
g25432,464,544
g25433,19,23
g25434,660,539
g25435,18,29
g25436,3010,2842
g25437,156,189
g25438,1083,1228
g25439,256,256
g25440,1470,1551
g25441,252,187
g25442,0,0
g25443,0,0
g25444,0,1
g25445,0,0
g25446,0,0
g25447,0,0
g25448,3,9
g25449,218,234
g25450,0,0
g25451,0,0
g25452,31,22
g25453,7,1
g25454,4,0
g25455,33,6
g25456,6,0
g25457,9,15
g25458,1125,907
g25459,357,399
g25460,1188,1378
g25461,74,93
g25462,51,30
g25463,17,24
g25464,464,416
g25465,0,0
g25466,30,17
g25467,22,26
g25468,0,0
g25469,0,0
g25470,1787,1694
g25471,1298,1281
g25472,1765,1808
g25473,101,106
g25474,5,5
g25475,0,1
g25476,0,0
g25477,4,0
g25478,27,25
g25479,1552,1707
g25480,564,532
g25481,677,769
g25482,123,123
g25483,39,65
g25484,892,934
g25485,1158,1066
g25486,1099,1054
g25487,529,517
g25488,268,240
g25489,592,526
g25490,0,0
g25491,51,49
g25492,754,715
g25493,2887,2898
g25494,32,34
g25495,1,1
g25496,42,27
g25497,8,4
g25498,2364,2001
g25499,2769,2568
g25500,57,86
g25501,3,4
g25502,727,752
g25503,70,75
g25504,2,3
g25505,0,0
g25506,0,0
g25507,3826,3429
g25508,1167,1098
g25509,95,91
g25510,785,896
g25511,0,1
g25512,190,162
g25513,716,580
g25514,7,8
g25515,16,7
g25516,2,4
g25517,1,0
g25518,6,1
g25519,1382,1256
g25520,416,462
g25521,681,621
g25522,76,74
g25523,104,102
g25524,134,133
g25525,65,68
g25526,2,1
g25527,6,6
g25528,1106,1124
g25529,669,653
g25530,7,15
g25531,339,298
g25532,739,531
g25533,302,295
g25534,62,109
g25535,195,170
g25536,99,123
g25537,8,21
g25538,19,25
g25539,2,1
g25540,18,18
g25541,334,355
g25542,10,23
g25543,1956,1611
g25544,0,0
g25545,2,0
g25546,1,0
g25547,0,0
g25548,17435,16883
g25549,54,81
g25550,1058,1071
g25551,14,21
g25552,2,3
g25553,0,0
g25554,20,31
g25555,126,117
g25556,162,156
g25557,2521,2496
g25558,118,87
g25559,904,702
g25560,746,536
g25561,125,83
g25562,2,6
g25563,998,829
g25564,22,11
g25565,2,0
g25566,19,32
g25567,3,7
g25568,61,49
g25569,147,141
g25570,1231,1302
g25571,752,720
g25572,1120,1090
g25573,13,22
g25574,7,6
g25575,0,0
g25576,0,0
g25577,142,123
g25578,1786,1736
g25579,11,14
g25580,72,80
g25581,13,27
g25582,106,84
g25583,126,109
g25584,1115,1181
g25585,80,69
g25586,101,101
g25587,1511,1379
g25588,448,466
g25589,157,137
g25590,426,390
g25591,206,142
g25592,0,0
g25593,147,100
g25594,1940,1960
g25595,969,916
g25596,50,39
g25597,32,36
g25598,3,3
g25599,348,321
g25600,43,50
g25601,1177,1225
g25602,21,27
g25603,1,1
g25604,85,48
g25605,2,0
g25606,0,1
g25607,73,68
g25608,10,12
g25609,0,0
g25610,0,0
g25611,0,0
g25612,0,0
g25613,0,0
g25614,79,60
g25615,0,0
g25616,0,0
g25617,0,0
g25618,0,0
g25619,0,0
g25620,0,0
g25621,0,0
g25622,0,0
g25623,0,0
g25624,0,0
g25625,0,0
g25626,0,0
g25627,0,0
g25628,0,0
g25629,0,0
g25630,0,0
g25631,0,0
g25632,0,0
g25633,0,0
g25634,0,0
g25635,0,0
g25636,0,0
g25637,0,0
g25638,0,0
g25639,0,0
g25640,0,0
g25641,0,0
g25642,0,0
g25643,0,0
g25644,0,0
g25645,0,0
g25646,0,0
g25647,0,0
g25648,0,0
g25649,0,0
g25650,0,0
g25651,0,0
g25652,55,59
g25653,2,0
g25654,9,5
g25655,5,5
g25656,268,384
g25657,4,3
g25658,3,2
g25659,3,2
g25660,4,0
g25661,1006,984
g25662,0,0
g25663,0,0
g25664,2,0
g25665,2,1
g25666,1,1
g25667,76,82
g25668,14,8
g25669,61,59
g25670,35,58
g25671,17,21
g25672,176,160
g25673,508,464
g25674,2,0
g25675,12,34
g25676,333,303
g25677,296,426
g25678,9,5
g25679,367,418
g25680,513,456
g25681,217,231
g25682,515,503
g25683,617,659
g25684,510,468
g25685,3,0
g25686,20,22
g25687,1180,1097
g25688,33,35
g25689,542,492
g25690,746,793
g25691,521,515
g25692,0,2
g25693,1,0
g25694,547,566
g25695,42,57
g25696,0,1
g25697,0,0
g25698,579,707
g25699,45,48
g25700,121,136
g25701,3,0
g25702,1152,1052
g25703,487,528
g25704,116,104
g25705,162,155
g25706,585,501
g25707,114,123
g25708,299,312
g25709,2,94
g25710,0,0
g25711,0,0
g25712,1,0
g25713,0,0
g25714,0,0
g25715,0,0
g25716,0,0
g25717,0,0
g25718,0,0
g25719,0,0
g25720,1,0
g25721,0,2
g25722,2,11
g25723,37,45
g25724,0,0
g25725,0,0
g25726,0,0
g25727,0,1
g25728,0,0
g25729,0,0
g25730,0,2
g25731,22,9
g25732,79,86
g25733,0,0
g25734,0,0
g25735,3,6
g25736,66,72
g25737,1,0
g25738,1386,1259
g25739,0,0
g25740,0,0
g25741,5,4
g25742,1181,1058
g25743,154,135
g25744,0,0
g25745,0,0
g25746,519,539
g25747,776,668
g25748,0,0
g25749,0,0
g25750,0,0
g25751,0,0
g25752,0,0
g25753,0,0
g25754,0,0
g25755,0,0
g25756,0,0
g25757,0,0
g25758,971,1086
g25759,25,29
g25760,9,8
g25761,510,473
g25762,5,10
g25763,431,440
g25764,1803,1991
g25765,2,4
g25766,11,12
g25767,4643,4455
g25768,1,0
g25769,1,3
g25770,9494,7425
g25771,22,20
g25772,1682,1556
g25773,54,58
g25774,69,58
g25775,0,0
g25776,1,1
g25777,0,0
g25778,0,0
g25779,756,706
g25780,389,431
g25781,19,16
g25782,21,19
g25783,347,345
g25784,1,0
g25785,0,0
g25786,0,0
g25787,0,1
g25788,1683,1127
g25789,40,42
g25790,0,1
g25791,0,0
g25792,34,25
g25793,0,0
g25794,63,55
g25795,83,54
g25796,253,300
g25797,165,174
g25798,7,2
g25799,636,631
g25800,595,590
g25801,8319,8260
g25802,2118,2220
g25803,613,640
g25804,1075,1060
g25805,35,25
g25806,73,85
g25807,203,184
g25808,329,294
g25809,68,59
g25810,51,50
g25811,285,282
g25812,1,1
g25813,36,39
g25814,0,0
g25815,0,0
g25816,4,3
g25817,12,11
g25818,4803,3975
g25819,396,263
g25820,0,0
g25821,1651,1403
g25822,258,218
g25823,0,2
g25824,1,0
g25825,1,0
g25826,0,0
g25827,0,0
g25828,0,0
g25829,0,0
g25830,0,0
g25831,0,0
g25832,0,0
g25833,0,0
g25834,0,0
g25835,0,0
g25836,0,0
g25837,0,0
g25838,0,0
g25839,0,0
g25840,0,0
g25841,0,0
g25842,0,0
g25843,0,0
g25844,0,0
g25845,0,0
g25846,0,0
g25847,0,0
g25848,0,0
g25849,0,0
g25850,0,0
g25851,0,0
g25852,0,0
g25853,0,0
g25854,0,0
g25855,0,0
g25856,0,0
g25857,0,0
g25858,0,0
g25859,0,0
g25860,0,0
g25861,0,0
g25862,0,0
g25863,0,0
g25864,0,0
g25865,0,0
g25866,0,0
g25867,0,0
g25868,0,0
g25869,0,0
