,wt_E16.5_f4,wt_E16.5_f5
g17259,0,0
g17260,0,0
g17261,0,0
g17262,0,0
g17263,0,0
g17264,0,2
g17265,19,17
g17266,0,0
g17267,0,0
g17268,38,11
g17269,0,0
g17270,19,12
g17271,1,1
g17272,26,20
g17273,0,0
g17274,64,62
g17275,9,3
g17276,269,239
g17277,111,114
g17278,272,286
g17279,113,109
g17280,1027,1022
g17281,1429,1549
g17282,1247,1142
g17283,188,153
g17284,0,2
g17285,3,2
g17286,178,185
g17287,880,670
g17288,5,12
g17289,250,247
g17290,28,18
g17291,151,137
g17292,229,198
g17293,59,45
g17294,2,5
g17295,4,5
g17296,230,238
g17297,1249,1267
g17298,26,29
g17299,1299,1271
g17300,711,834
g17301,394,430
g17302,2918,2916
g17303,8,8
g17304,954,942
g17305,619,576
g17306,501,530
g17307,7,5
g17308,67,57
g17309,519,795
g17310,4619,3983
g17311,1525,1617
g17312,10,15
g17313,59,54
g17314,29,22
g17315,348,331
g17316,1676,928
g17317,1615,1769
g17318,143,146
g17319,498,475
g17320,48,40
g17321,304,260
g17322,770,701
g17323,0,0
g17324,373,317
g17325,40,23
g17326,2,0
g17327,5,3
g17328,878,907
g17329,915,932
g17330,27,29
g17331,1,1
g17332,0,1
g17333,1005,996
g17334,1530,1362
g17335,17,28
g17336,0,0
g17337,183,215
g17338,423,381
g17339,1027,999
g17340,266,271
g17341,0,0
g17342,1068,920
g17343,163,136
g17344,258,237
g17345,486,385
g17346,156,141
g17347,22,15
g17348,620,646
g17349,541,481
g17350,30,30
g17351,48,70
g17352,0,1
g17353,254,238
g17354,2461,2235
g17355,6,3
g17356,1514,1269
g17357,8,5
g17358,3909,3282
g17359,255,293
g17360,220,213
g17361,47,44
g17362,0,0
g17363,16,18
g17364,0,0
g17365,207,191
g17366,118,114
g17367,233,210
g17368,1033,1023
g17369,576,514
g17370,12,12
g17371,208,235
g17372,312,233
g17373,1614,1512
g17374,2201,2079
g17375,117,140
g17376,85,97
g17377,2,0
g17378,41,29
g17379,14,4
g17380,0,0
g17381,2,6
g17382,21,25
g17383,682,476
g17384,61,49
g17385,40,26
g17386,536,475
g17387,614,603
g17388,197,198
g17389,1767,1476
g17390,57,61
g17391,1940,1947
g17392,52,51
g17393,283,272
g17394,46,55
g17395,0,0
g17396,2,5
g17397,18,13
g17398,5,6
g17399,2036,2177
g17400,1270,1229
g17401,764,749
g17402,141,131
g17403,583,714
g17404,608,563
g17405,630,506
g17406,211,188
g17407,803,744
g17408,26,23
g17409,832,734
g17410,20,16
g17411,220,202
g17412,25,17
g17413,2,3
g17414,697,479
g17415,1917,1530
g17416,759,587
g17417,725,645
g17418,856,834
g17419,266,254
g17420,1489,1219
g17421,185,155
g17422,1198,872
g17423,1114,968
g17424,346,303
g17425,971,892
g17426,406,350
g17427,378,342
g17428,261,250
g17429,1788,1593
g17430,27,25
g17431,28,18
g17432,97,75
g17433,32,28
g17434,0,0
g17435,0,0
g17436,0,0
g17437,369,333
g17438,113,90
g17439,2813,2546
g17440,16,14
g17441,61,73
g17442,1062,1030
g17443,1600,1438
g17444,492,493
g17445,1863,1673
g17446,246,224
g17447,0,0
g17448,0,0
g17449,0,0
g17450,0,0
g17451,0,0
g17452,0,0
g17453,0,0
g17454,0,0
g17455,0,0
g17456,0,0
g17457,0,0
g17458,0,0
g17459,0,0
g17460,0,0
g17461,0,0
g17462,0,0
g17463,0,0
g17464,0,0
g17465,0,0
g17466,0,0
g17467,0,0
g17468,0,0
g17469,0,0
g17470,0,0
g17471,0,0
g17472,0,0
g17473,0,0
g17474,0,0
g17475,0,0
g17476,0,0
g17477,0,0
g17478,0,0
g17479,330,320
g17480,412,370
g17481,58,44
g17482,146,114
g17483,176,178
g17484,809,714
g17485,2,1
g17486,1224,1051
g17487,642,559
g17488,5,8
g17489,9,17
g17490,2976,2899
g17491,2412,2205
g17492,11,9
g17493,660,628
g17494,573,572
g17495,0,0
g17496,383,370
g17497,85,93
g17498,5,6
g17499,13,16
g17500,117,112
g17501,8,8
g17502,6,7
g17503,12,5
g17504,59,73
g17505,666,620
g17506,485,482
g17507,8,6
g17508,514,568
g17509,175,151
g17510,55,36
g17511,46,49
g17512,71,50
g17513,18,12
g17514,564,442
g17515,37,41
g17516,1252,1112
g17517,178,166
g17518,126,109
g17519,0,0
g17520,26,14
g17521,0,0
g17522,0,0
g17523,0,0
g17524,0,0
g17525,0,0
g17526,0,0
g17527,0,0
g17528,0,0
g17529,0,0
g17530,0,0
g17531,877,899
g17532,95,90
g17533,663,682
g17534,0,0
g17535,0,0
g17536,238,471
g17537,59,61
g17538,0,0
g17539,0,0
g17540,1,0
g17541,1,0
g17542,0,0
g17543,0,0
g17544,0,0
g17545,0,0
g17546,0,0
g17547,0,0
g17548,0,0
g17549,0,0
g17550,0,0
g17551,0,0
g17552,799,714
g17553,51,52
g17554,0,0
g17555,0,0
g17556,2262,2000
g17557,0,0
g17558,1756,1509
g17559,0,0
g17560,1189,1119
g17561,8,15
g17562,8,5
g17563,108,96
g17564,483,429
g17565,126,99
g17566,212,200
g17567,117,99
g17568,518,463
g17569,0,0
g17570,70,63
g17571,4,4
g17572,255,224
g17573,132,129
g17574,107,79
g17575,2062,1839
g17576,1,1
g17577,389,319
g17578,42,41
g17579,694,596
g17580,575,495
g17581,1064,1189
g17582,274,334
g17583,0,0
g17584,607,662
g17585,335,310
g17586,9,4
g17587,27,36
g17588,2,3
g17589,2,3
g17590,0,1
g17591,539,453
g17592,1193,1150
g17593,1063,1024
g17594,23,22
g17595,0,0
g17596,666,616
g17597,706,607
g17598,1,0
g17599,404,315
g17600,54,74
g17601,1,0
g17602,0,0
g17603,905,880
g17604,7,7
g17605,709,690
g17606,119,118
g17607,112,92
g17608,190,170
g17609,984,670
g17610,524,467
g17611,35,29
g17612,314,344
g17613,693,613
g17614,1150,978
g17615,81,77
g17616,1273,1156
g17617,13,5
g17618,7,11
g17619,1,3
g17620,1834,1486
g17621,861,736
g17622,11,15
g17623,473,443
g17624,0,0
g17625,724,725
g17626,181,163
g17627,2,1
g17628,833,755
g17629,225,223
g17630,10,2
g17631,6,4
g17632,47,47
g17633,0,1
g17634,319,329
g17635,2362,2573
g17636,25,25
g17637,0,0
g17638,27,30
g17639,194,173
g17640,6,4
g17641,0,0
g17642,0,0
g17643,0,0
g17644,0,0
g17645,0,0
g17646,0,0
g17647,0,0
g17648,0,0
g17649,0,0
g17650,0,0
g17651,0,0
g17652,0,0
g17653,0,0
g17654,0,0
g17655,49,57
g17656,0,2
g17657,1031,1082
g17658,77,77
g17659,0,1
g17660,0,0
g17661,757,625
g17662,0,1
g17663,0,1
g17664,1494,1469
g17665,152,108
g17666,11,9
g17667,42,26
g17668,422,419
g17669,15,14
g17670,550,498
g17671,0,0
g17672,1517,1362
g17673,6,7
g17674,131,129
g17675,4,4
g17676,2,0
g17677,643,530
g17678,5,0
g17679,0,0
g17680,13,12
g17681,3213,3026
g17682,192,170
g17683,1,4
g17684,4,3
g17685,1565,1572
g17686,22,20
g17687,4,4
g17688,0,1
g17689,1,0
g17690,2,7
g17691,13,11
g17692,538,494
g17693,470,498
g17694,100,94
g17695,92,98
g17696,7,25
g17697,1329,1245
g17698,304,283
g17699,534,436
g17700,877,773
g17701,1405,1281
g17702,167,159
g17703,138,127
g17704,95,122
g17705,668,686
g17706,8,1
g17707,166,169
g17708,577,531
g17709,1019,1048
g17710,2,2
g17711,0,0
g17712,1,0
g17713,134,89
g17714,1,1
g17715,370,350
g17716,1128,1036
g17717,133,115
g17718,747,610
g17719,1174,1058
g17720,245,250
g17721,1208,1186
g17722,2115,1793
g17723,94,91
g17724,589,599
g17725,529,505
g17726,0,1
g17727,511,468
g17728,3,1
g17729,274,278
g17730,293,280
g17731,375,406
g17732,21,15
g17733,26,16
g17734,413,358
g17735,20,27
g17736,15,12
g17737,326,376
g17738,12,12
g17739,2302,2738
g17740,161,75
g17741,2726,2413
g17742,53,44
g17743,247,213
g17744,851,767
g17745,366,338
g17746,1734,1521
g17747,776,816
g17748,744,806
g17749,654,696
g17750,281,218
g17751,243,159
g17752,2410,2011
g17753,1546,1422
g17754,432,389
g17755,0,1
g17756,513,476
g17757,3,2
g17758,924,915
g17759,383,337
g17760,967,958
g17761,1134,1041
g17762,476,455
g17763,1907,1940
g17764,555,605
g17765,170,150
g17766,554,526
g17767,56,37
g17768,0,1
g17769,237,250
g17770,944,855
g17771,18,16
g17772,4,7
g17773,3,2
g17774,2420,2366
g17775,217,216
g17776,1169,1309
g17777,346,336
g17778,261,206
g17779,3248,3229
g17780,935,896
g17781,477,481
g17782,55,62
g17783,1899,1940
g17784,24,25
g17785,1332,1181
g17786,3,1
g17787,10,8
g17788,102,57
g17789,705,575
g17790,2,0
g17791,0,0
g17792,0,0
g17793,21,15
g17794,814,806
g17795,290,273
g17796,42,36
g17797,400,331
g17798,458,565
g17799,40,47
g17800,189,167
g17801,176,159
g17802,1091,1148
g17803,1109,1015
g17804,7081,6105
g17805,4,3
g17806,815,739
g17807,191,170
g17808,3,9
g17809,460,495
g17810,1478,1306
g17811,218,219
g17812,1903,1464
g17813,353,391
g17814,32,56
g17815,0,3
g17816,140,148
g17817,1,2
g17818,0,0
g17819,0,0
g17820,32,44
g17821,684,622
g17822,430,473
g17823,2,10
g17824,2,1
g17825,12,14
g17826,10,11
g17827,0,1
g17828,317,269
g17829,562,486
g17830,159,137
g17831,360,407
g17832,207,189
g17833,0,1
g17834,0,0
g17835,0,0
g17836,53,43
g17837,4854,4591
g17838,0,0
g17839,580,545
g17840,2,1
g17841,0,1
g17842,91,103
g17843,432,357
g17844,0,0
g17845,1752,1819
g17846,0,0
g17847,76,86
g17848,1473,1503
g17849,65,67
g17850,295,254
g17851,1084,954
g17852,51,46
g17853,54,55
g17854,1,1
g17855,2512,2053
g17856,197,180
g17857,754,701
g17858,10,8
g17859,239,279
g17860,17,19
g17861,2,1
g17862,193,183
g17863,98,89
g17864,0,0
g17865,926,817
g17866,471,450
g17867,27,39
g17868,850,813
g17869,670,594
g17870,371,332
g17871,0,0
g17872,719,676
g17873,3,3
g17874,64,62
g17875,33,41
g17876,29,32
g17877,1,0
g17878,1111,1132
g17879,0,0
g17880,78,56
g17881,2913,2531
g17882,69,71
g17883,42,43
g17884,718,780
g17885,38,53
g17886,32,39
g17887,0,0
g17888,3,6
g17889,249,184
g17890,365,293
g17891,127,153
g17892,1135,1100
g17893,0,0
g17894,1649,1119
g17895,160,117
g17896,237,175
g17897,349,311
g17898,109,73
g17899,239,223
g17900,960,898
g17901,0,0
g17902,1,0
g17903,6,4
g17904,904,942
g17905,0,0
g17906,0,0
g17907,0,0
g17908,0,1
g17909,1022,986
g17910,1,1
g17911,9,1
g17912,7,13
g17913,389,428
g17914,0,0
g17915,418,384
g17916,551,518
g17917,84,68
g17918,1,3
g17919,1,0
g17920,3,6
g17921,65,58
g17922,1787,1585
g17923,17,19
g17924,25,15
g17925,1365,1273
g17926,1,1
g17927,11,11
g17928,454,528
g17929,140,142
g17930,1595,1562
g17931,3,3
g17932,51,46
g17933,368,358
g17934,559,509
g17935,571,551
g17936,1127,1042
g17937,2488,2270
g17938,598,708
g17939,0,0
g17940,45,33
g17941,1,2
g17942,1,0
g17943,86,104
g17944,0,0
g17945,5,4
g17946,930,1004
g17947,52,54
g17948,1526,1227
g17949,6,10
g17950,0,1
g17951,1003,1060
g17952,999,899
g17953,269,234
g17954,0,0
g17955,10,7
g17956,1010,706
g17957,0,0
g17958,0,0
g17959,0,0
g17960,5,5
g17961,21,20
g17962,500,396
g17963,242,228
g17964,0,2
g17965,32,36
g17966,0,0
g17967,12,8
g17968,2,2
g17969,673,517
g17970,284,339
g17971,67,42
g17972,533,491
g17973,1,1
g17974,1,1
g17975,0,0
g17976,4,3
g17977,715,525
g17978,4,6
g17979,360,293
g17980,1856,1770
g17981,3,1
g17982,2,2
g17983,1715,1896
g17984,0,0
g17985,1857,1727
g17986,66,64
g17987,316,226
g17988,255,306
g17989,7,4
g17990,353,308
g17991,5,5
g17992,1017,932
g17993,135,106
g17994,134,138
g17995,7,7
g17996,182,236
g17997,323,341
g17998,1438,1270
g17999,453,263
g18000,0,0
g18001,361,335
g18002,0,0
g18003,0,1
g18004,3857,3689
g18005,1120,1403
g18006,9,4
g18007,1322,1392
g18008,231,242
g18009,1213,952
g18010,1273,1139
g18011,8,6
g18012,0,0
g18013,0,0
g18014,0,1
g18015,661,602
g18016,483,422
g18017,16,25
g18018,101,104
g18019,186,216
g18020,486,453
g18021,2,7
g18022,1679,1421
g18023,1775,1730
g18024,3,1
g18025,0,0
g18026,1297,1277
g18027,172,141
g18028,2,5
g18029,1023,905
g18030,0,0
g18031,116,110
g18032,1661,1567
g18033,1259,1078
g18034,0,1
g18035,502,409
g18036,0,0
g18037,0,0
g18038,39,38
g18039,39,37
g18040,463,473
g18041,2,1
g18042,4,11
g18043,803,817
g18044,0,0
g18045,0,0
g18046,4,1
g18047,16,15
g18048,43,27
g18049,1248,915
g18050,1,3
g18051,6,3
g18052,1282,1179
g18053,0,0
g18054,0,1
g18055,0,1
g18056,0,0
g18057,0,0
g18058,0,0
g18059,0,0
g18060,0,0
g18061,0,0
g18062,0,0
g18063,0,1
g18064,0,0
g18065,0,0
g18066,0,0
g18067,0,0
g18068,0,0
g18069,0,0
g18070,0,0
g18071,0,1
g18072,0,0
g18073,0,0
g18074,0,0
g18075,0,0
g18076,0,0
g18077,0,0
g18078,0,1
g18079,0,0
g18080,0,0
g18081,1,0
g18082,0,0
g18083,0,0
g18084,0,0
g18085,0,1
g18086,1,3
g18087,1,1
g18088,597,571
g18089,257,235
g18090,949,880
g18091,380,400
g18092,1,1
g18093,260,284
g18094,316,289
g18095,0,1
g18096,0,0
g18097,0,0
g18098,39,58
g18099,5,9
g18100,140,127
g18101,2996,3039
g18102,13,9
g18103,11,16
g18104,5,11
g18105,0,0
g18106,2,0
g18107,53,32
g18108,0,2
g18109,12,15
g18110,476,423
g18111,0,0
g18112,0,0
g18113,5,5
g18114,1,1
g18115,192,204
g18116,9,15
g18117,296,201
g18118,1382,954
g18119,9,14
g18120,0,2
g18121,1330,484
g18122,278,315
g18123,0,0
g18124,370,359
g18125,111,130
g18126,0,0
g18127,41,34
g18128,1727,1677
g18129,660,669
g18130,0,0
g18131,6,1
g18132,365,315
g18133,1032,922
g18134,8,3
g18135,129,92
g18136,17,9
g18137,0,0
g18138,384,373
g18139,957,865
g18140,0,0
g18141,673,537
g18142,3,4
g18143,409,421
g18144,0,0
g18145,22,23
g18146,4716,5142
g18147,1075,979
g18148,0,1
g18149,561,487
g18150,0,0
g18151,0,0
g18152,0,0
g18153,0,0
g18154,0,0
g18155,0,0
g18156,0,0
g18157,0,0
g18158,0,0
g18159,0,0
g18160,0,0
g18161,0,0
g18162,0,0
g18163,0,0
g18164,0,0
g18165,0,0
g18166,0,0
g18167,0,0
g18168,0,0
g18169,0,0
g18170,0,0
g18171,0,0
g18172,0,0
g18173,0,0
g18174,0,0
g18175,0,0
g18176,0,0
g18177,0,0
g18178,0,0
g18179,0,0
g18180,0,0
g18181,0,0
g18182,0,0
g18183,0,0
g18184,0,0
g18185,0,0
g18186,0,0
g18187,0,0
g18188,775,670
g18189,341,290
g18190,2394,2924
g18191,217,181
g18192,1242,1032
g18193,137,135
g18194,0,2
g18195,0,2
g18196,0,1
g18197,770,689
g18198,23,14
g18199,0,2
g18200,2,1
g18201,40,28
g18202,0,2
g18203,577,470
g18204,51,34
g18205,0,1
g18206,375,305
g18207,6,7
g18208,0,0
g18209,771,733
g18210,2559,2004
g18211,358,329
g18212,108,132
g18213,18,11
g18214,0,0
g18215,0,0
g18216,4258,4422
g18217,174,171
g18218,644,559
g18219,0,0
g18220,1475,1169
g18221,51,23
g18222,399,307
g18223,371,292
g18224,196,162
g18225,125,122
g18226,195,156
g18227,25,15
g18228,114,52
g18229,0,0
g18230,1302,1109
g18231,2336,2589
g18232,2794,2317
g18233,11,15
g18234,0,0
g18235,3775,3778
g18236,727,607
g18237,4,1
g18238,483,487
g18239,334,330
g18240,115,123
g18241,0,1
g18242,137,123
g18243,37,41
g18244,457,429
g18245,0,1
g18246,3007,2782
g18247,0,1
g18248,3,6
g18249,71,75
g18250,0,1
g18251,1,8
g18252,1657,1506
g18253,407,388
g18254,279,249
g18255,88,62
g18256,0,0
g18257,59,42
g18258,32,27
g18259,9,3
g18260,134,105
g18261,26,6
g18262,0,0
g18263,0,1
g18264,6,2
g18265,2,0
g18266,231,242
g18267,104,137
g18268,120,145
g18269,1,1
g18270,2,5
g18271,0,1
g18272,228,270
g18273,0,0
g18274,0,2
g18275,0,1
g18276,2655,2290
g18277,160,147
g18278,6,7
g18279,539,525
g18280,2100,2047
g18281,47,45
g18282,24,24
g18283,2,2
g18284,35,23
g18285,142,135
g18286,51,55
g18287,152,153
g18288,268,253
g18289,5,4
g18290,0,1
g18291,166,145
g18292,8,8
g18293,1164,989
g18294,32,43
g18295,273,221
g18296,348,328
g18297,868,809
g18298,1229,1245
g18299,180,173
g18300,765,692
g18301,331,352
g18302,2,5
g18303,2,4
g18304,888,708
g18305,147,169
g18306,1235,1315
g18307,244,269
g18308,2,5
g18309,138,109
g18310,2291,1925
g18311,432,456
g18312,753,684
g18313,200,209
g18314,33,25
g18315,460,433
g18316,0,0
g18317,0,0
g18318,0,0
g18319,0,0
g18320,0,0
g18321,0,0
g18322,0,0
g18323,0,0
g18324,0,0
g18325,0,0
g18326,0,0
g18327,0,0
g18328,0,0
g18329,143,122
g18330,4,4
g18331,37,28
g18332,9,11
g18333,858,442
g18334,605,385
g18335,78,56
g18336,5,3
g18337,758,744
g18338,50,60
g18339,98,77
g18340,1053,1103
g18341,769,765
g18342,541,450
g18343,17,15
g18344,1121,1020
g18345,9,10
g18346,0,0
g18347,322,359
g18348,1,2
g18349,31,16
g18350,353,378
g18351,177,168
g18352,1752,1830
g18353,421,399
g18354,586,624
g18355,89,87
g18356,211,198
g18357,596,842
g18358,0,1
g18359,329,369
g18360,420,464
g18361,3,2
g18362,0,1
g18363,0,0
g18364,685,574
g18365,9,7
g18366,5,3
g18367,437,399
g18368,470,434
g18369,155,146
g18370,282,328
g18371,6,9
g18372,44,50
g18373,10,16
g18374,0,0
g18375,0,0
g18376,938,639
g18377,36,24
g18378,634,563
g18379,0,0
g18380,4,2
g18381,734,986
g18382,4,1
g18383,55,47
g18384,0,0
g18385,68,71
g18386,167,177
g18387,0,0
g18388,80,91
g18389,661,632
g18390,260,251
g18391,690,655
g18392,129,149
g18393,94,88
g18394,484,350
g18395,3398,2764
g18396,16,36
g18397,147,160
g18398,0,0
g18399,1,2
g18400,280,279
g18401,59,44
g18402,344,294
g18403,97,110
g18404,1,1
g18405,488,493
g18406,1826,1782
g18407,1255,1331
g18408,396,391
g18409,1061,884
g18410,9,12
g18411,205,168
g18412,10085,10084
g18413,210,184
g18414,942,1056
g18415,22,9
g18416,1571,1558
g18417,31,38
g18418,118,106
g18419,127,85
g18420,0,0
g18421,37,21
g18422,17,5
g18423,285,308
g18424,18,11
g18425,1383,1277
g18426,125,76
g18427,338,342
g18428,462,433
g18429,9285,8216
g18430,28,28
g18431,200,233
g18432,1293,1444
g18433,332,285
g18434,3905,3650
g18435,417,375
g18436,277,325
g18437,197,189
g18438,2313,2528
g18439,39,55
g18440,1,0
g18441,109,126
g18442,1044,944
g18443,16160,16210
g18444,1939,1607
g18445,5,15
g18446,757,626
g18447,242,216
g18448,236,337
g18449,432,353
g18450,1,0
g18451,34,15
g18452,0,2
g18453,5,2
g18454,0,0
g18455,1088,846
g18456,6,3
g18457,12,18
g18458,1519,1221
g18459,394,387
g18460,372,279
g18461,184,186
g18462,661,611
g18463,396,424
g18464,6,5
g18465,40,47
g18466,30,20
g18467,638,582
g18468,26,23
g18469,316,258
g18470,1921,1611
g18471,8,3
g18472,147,151
g18473,210,178
g18474,0,0
g18475,1369,1390
g18476,0,2
g18477,0,0
g18478,2,0
g18479,1,2
g18480,0,0
g18481,86,86
g18482,0,0
g18483,1,0
g18484,4,2
g18485,452,411
g18486,81,81
g18487,0,0
g18488,3,1
g18489,5,7
g18490,432,456
g18491,308,220
g18492,420,491
g18493,14,15
g18494,7,10
g18495,121,84
g18496,1009,956
g18497,1,4
g18498,23,5
g18499,38,62
g18500,10,11
g18501,20,29
g18502,8,5
g18503,0,0
g18504,11,6
g18505,9,4
g18506,385,291
g18507,0,0
g18508,2,2
g18509,4,9
g18510,0,0
g18511,0,2
g18512,2256,1993
g18513,1301,1280
g18514,1198,1267
g18515,640,599
g18516,865,871
g18517,2046,1633
g18518,20,16
g18519,6,4
g18520,57,52
g18521,670,608
g18522,1814,1835
g18523,397,359
g18524,10,12
g18525,63,54
g18526,1500,1185
g18527,550,780
g18528,543,585
g18529,329,236
g18530,14,19
g18531,7,8
g18532,4,6
g18533,429,250
g18534,133,174
g18535,135,176
g18536,469,405
g18537,38,34
g18538,421,354
g18539,291,223
g18540,235,240
g18541,107,110
g18542,1819,1621
g18543,585,536
g18544,3383,3178
g18545,241,220
g18546,104,82
g18547,176,223
g18548,549,486
g18549,4431,4333
g18550,412,418
g18551,498,463
g18552,25,27
g18553,0,2
g18554,316,338
g18555,4,3
g18556,0,0
g18557,248,187
g18558,91,101
g18559,156,135
g18560,141,238
g18561,1,1
g18562,360,339
g18563,24,23
g18564,528,523
g18565,394,445
g18566,0,0
g18567,0,1
g18568,42,29
g18569,733,553
g18570,779,743
g18571,2097,1645
g18572,587,642
g18573,1,1
g18574,1626,1403
g18575,978,921
g18576,5,5
g18577,196,199
g18578,10,7
g18579,554,501
g18580,59,57
g18581,2057,1477
g18582,381,385
g18583,65,64
g18584,147,128
g18585,524,537
g18586,419,518
g18587,5,7
g18588,6,6
g18589,309,309
g18590,113,125
g18591,54,66
g18592,1834,1902
g18593,1223,1280
g18594,136,140
g18595,200,164
g18596,263,236
g18597,236,202
g18598,234,223
g18599,697,680
g18600,674,640
g18601,72,107
g18602,957,790
g18603,69,50
g18604,74,121
g18605,697,751
g18606,179,141
g18607,704,816
g18608,780,768
g18609,1406,1127
g18610,1396,1121
g18611,206,239
g18612,555,566
g18613,1003,814
g18614,6,9
g18615,0,0
g18616,0,0
g18617,0,0
g18618,3522,3058
g18619,30,37
g18620,407,378
g18621,22,28
g18622,164,127
g18623,250,229
g18624,2360,1892
g18625,2,2
g18626,1,1
g18627,538,534
g18628,2049,1986
g18629,371,353
g18630,1151,1157
g18631,44,58
g18632,2,3
g18633,106,119
g18634,0,0
g18635,622,632
g18636,406,430
g18637,1305,1277
g18638,43,32
g18639,316,309
g18640,4109,3629
g18641,38,27
g18642,1120,1054
g18643,606,492
g18644,48,35
g18645,474,426
g18646,35,44
g18647,15,17
g18648,34,28
g18649,467,515
g18650,272,246
g18651,382,392
g18652,923,953
g18653,119,105
g18654,496,454
g18655,655,704
g18656,532,545
g18657,334,305
g18658,0,4
g18659,0,0
g18660,498,426
g18661,457,577
g18662,18,24
g18663,28,22
g18664,0,0
g18665,0,0
g18666,304,259
g18667,234,220
g18668,136,131
g18669,346,389
g18670,1447,1421
g18671,0,0
g18672,1042,969
g18673,553,488
g18674,2,5
g18675,850,688
g18676,212,147
g18677,7263,6308
g18678,294,301
g18679,11,8
g18680,3579,2924
g18681,0,0
g18682,0,0
g18683,90,84
g18684,1391,1006
g18685,21,28
g18686,1,1
g18687,403,412
g18688,20,21
g18689,184,168
g18690,572,493
g18691,130,169
g18692,76,75
g18693,8,7
g18694,800,704
g18695,279,258
g18696,3410,3114
g18697,89,79
g18698,1,1
g18699,0,0
g18700,298,290
g18701,278,402
g18702,1529,1523
g18703,0,0
g18704,29,35
g18705,125,152
g18706,1210,1194
g18707,249,182
g18708,4,0
g18709,1485,1861
g18710,3,8
g18711,0,2
g18712,2280,2554
g18713,388,384
g18714,1549,1598
g18715,363,358
g18716,28,33
g18717,1,1
g18718,557,532
g18719,573,479
g18720,427,389
g18721,79,83
g18722,615,517
g18723,600,454
g18724,130,121
g18725,102,80
g18726,212,168
g18727,87,86
g18728,1189,1298
g18729,0,0
g18730,111,130
g18731,0,1
g18732,0,0
g18733,1421,1268
g18734,108,103
g18735,40,48
g18736,1132,925
g18737,33,19
g18738,388,441
g18739,1075,1002
g18740,23,36
g18741,3,6
g18742,811,744
g18743,40,29
g18744,252,212
g18745,0,0
g18746,2,1
g18747,206,172
g18748,128,71
g18749,2229,1906
g18750,909,819
g18751,168,143
g18752,1763,1631
g18753,26,32
g18754,0,0
g18755,162,187
g18756,51,46
g18757,623,612
g18758,2786,2631
g18759,6,6
g18760,65,59
g18761,50,116
g18762,22,14
g18763,3287,2970
g18764,11,20
g18765,0,0
g18766,556,603
g18767,460,498
g18768,85,85
g18769,6,8
g18770,263,281
g18771,6,4
g18772,279,279
g18773,1184,1116
g18774,163,129
g18775,514,496
g18776,124,137
g18777,86,58
g18778,16,4
g18779,49,22
g18780,16,6
g18781,31,27
g18782,0,1
g18783,0,0
g18784,0,0
g18785,0,0
g18786,0,0
g18787,1508,1611
g18788,351,363
g18789,172,179
g18790,480,477
g18791,1181,1116
g18792,2,2
g18793,1,3
g18794,0,1
g18795,420,344
g18796,876,771
g18797,515,458
g18798,41,47
g18799,0,3
g18800,402,323
g18801,418,389
g18802,72,49
g18803,264,222
g18804,194,174
g18805,36,41
g18806,328,363
g18807,0,0
g18808,720,671
g18809,296,308
g18810,152,129
g18811,0,0
g18812,711,670
g18813,87,79
g18814,341,351
g18815,1656,1430
g18816,453,413
g18817,43,48
g18818,369,306
g18819,525,616
g18820,214,181
g18821,0,0
g18822,15,14
g18823,176,138
g18824,8,8
g18825,24,27
g18826,269,277
g18827,0,0
g18828,2,0
g18829,78,86
g18830,1051,1194
g18831,359,251
g18832,118,130
g18833,132,151
g18834,57,70
g18835,957,866
g18836,79,90
g18837,137,134
g18838,326,269
g18839,1786,1902
g18840,217,266
g18841,1,3
g18842,563,521
g18843,19,14
g18844,653,895
g18845,254,250
g18846,375,381
g18847,10,11
g18848,757,748
g18849,1,4
g18850,230,251
g18851,640,654
g18852,193,186
g18853,111,137
g18854,11,12
g18855,7,18
g18856,1698,1209
g18857,21,18
g18858,851,1089
g18859,229,203
g18860,44023,49507
g18861,1998,2386
g18862,837,799
g18863,26,20
g18864,0,0
g18865,274,232
g18866,0,0
g18867,0,1
g18868,1,0
g18869,522,478
g18870,196,192
g18871,7,8
g18872,268,300
g18873,298,362
g18874,8,2
g18875,10,16
g18876,3227,3222
g18877,249,249
g18878,1899,2104
g18879,308,249
g18880,1728,1608
g18881,393,371
g18882,20,24
g18883,586,591
g18884,11,27
g18885,704,726
g18886,285,305
g18887,21,27
g18888,602,512
g18889,1,1
g18890,788,669
g18891,24,20
g18892,399,380
g18893,204,228
g18894,142,197
g18895,29,32
g18896,104,106
g18897,0,0
g18898,1,4
