,het_E14.5_f5,het_E14.5_f4
g22641,0,0
g22642,0,0
g22643,2,0
g22644,174,172
g22645,119,169
g22646,188,220
g22647,657,789
g22648,1,1
g22649,4,4
g22650,1526,1656
g22651,44,109
g22652,248,166
g22653,497,484
g22654,11,19
g22655,32,44
g22656,1496,1632
g22657,3,2
g22658,175,230
g22659,272,306
g22660,170,225
g22661,536,613
g22662,86,87
g22663,550,773
g22664,775,982
g22665,0,1
g22666,0,0
g22667,622,699
g22668,4,9
g22669,144,214
g22670,489,533
g22671,302,363
g22672,0,0
g22673,9,19
g22674,603,691
g22675,87,123
g22676,36,36
g22677,1963,1892
g22678,208,227
g22679,0,0
g22680,0,0
g22681,0,0
g22682,2,1
g22683,0,2
g22684,131,167
g22685,3,0
g22686,13,6
g22687,6363,5982
g22688,0,1
g22689,0,0
g22690,0,1
g22691,0,0
g22692,6,7
g22693,67,54
g22694,2473,3364
g22695,210,254
g22696,62,64
g22697,402,489
g22698,94,159
g22699,142,200
g22700,443,604
g22701,113,142
g22702,31,42
g22703,840,1415
g22704,67,112
g22705,34,34
g22706,126,106
g22707,236,233
g22708,16,28
g22709,0,2
g22710,46,105
g22711,86,206
g22712,0,2
g22713,15,15
g22714,0,0
g22715,9,6
g22716,71,80
g22717,1013,1044
g22718,206,190
g22719,14,24
g22720,84,152
g22721,0,2
g22722,68,82
g22723,555,729
g22724,33,68
g22725,55,88
g22726,61,165
g22727,0,0
g22728,0,0
g22729,1,0
g22730,2,0
g22731,1,0
g22732,0,0
g22733,0,0
g22734,0,0
g22735,1,0
g22736,0,0
g22737,0,0
g22738,0,0
g22739,0,0
g22740,0,0
g22741,0,0
g22742,0,1
g22743,0,0
g22744,0,0
g22745,0,0
g22746,0,0
g22747,0,0
g22748,0,0
g22749,2,0
g22750,5,3
g22751,91,214
g22752,22,22
g22753,6,7
g22754,1,1
g22755,3,5
g22756,277,339
g22757,720,851
g22758,127,154
g22759,889,1094
g22760,24,44
g22761,0,0
g22762,2,8
g22763,405,415
g22764,72,57
g22765,1195,1212
g22766,94,64
g22767,421,278
g22768,2,1
g22769,464,698
g22770,334,264
g22771,25,22
g22772,49,42
g22773,182,214
g22774,905,832
g22775,717,830
g22776,78,93
g22777,25,20
g22778,146,173
g22779,1,2
g22780,1034,1064
g22781,26,22
g22782,2,4
g22783,18,22
g22784,22,20
g22785,685,783
g22786,124,134
g22787,180,132
g22788,41,36
g22789,983,1262
g22790,502,502
g22791,137,236
g22792,252,484
g22793,304,327
g22794,109,99
g22795,807,907
g22796,15,13
g22797,108,87
g22798,46,44
g22799,805,938
g22800,69,84
g22801,388,448
g22802,489,609
g22803,2560,3327
g22804,256,381
g22805,32,19
g22806,7,1
g22807,1,4
g22808,0,3
g22809,13,11
g22810,781,868
g22811,274,636
g22812,7,22
g22813,333,395
g22814,298,632
g22815,0,0
g22816,2,2
g22817,0,0
g22818,0,0
g22819,0,0
g22820,0,1
g22821,0,0
g22822,0,0
g22823,5,7
g22824,0,0
g22825,0,0
g22826,5,15
g22827,3157,3507
g22828,19,6
g22829,804,1116
g22830,1278,1269
g22831,74,66
g22832,1356,1756
g22833,10,20
g22834,2,1
g22835,125115,136904
g22836,13010,14318
g22837,26398,27270
g22838,7,5
g22839,768,928
g22840,0,0
g22841,1,0
g22842,109,361
g22843,7,7
g22844,22,19
g22845,321,334
g22846,4063,4741
g22847,476,525
g22848,583,494
g22849,54,53
g22850,13156,11240
g22851,3,5
g22852,12675,16590
g22853,27,13
g22854,25,17
g22855,2179,2900
g22856,575,705
g22857,8,5
g22858,55,38
g22859,36,35
g22860,997,916
g22861,0,0
g22862,54,63
g22863,82,95
g22864,298,307
g22865,0,0
g22866,59,169
g22867,1658,2037
g22868,995,1078
g22869,20,26
g22870,135,161
g22871,214,208
g22872,0,0
g22873,4,7
g22874,23,22
g22875,30,33
g22876,34,73
g22877,210,210
g22878,2188,2499
g22879,1,3
g22880,191,167
g22881,80,49
g22882,1,0
g22883,0,0
g22884,0,0
g22885,899,1154
g22886,1,5
g22887,531,615
g22888,33,44
g22889,1,1
g22890,675,736
g22891,367,479
g22892,408,524
g22893,2,1
g22894,209,317
g22895,776,947
g22896,120,165
g22897,15,9
g22898,206,200
g22899,3,0
g22900,5,4
g22901,10,16
g22902,516,685
g22903,5,10
g22904,1,0
g22905,1,1
g22906,0,0
g22907,0,0
g22908,1,0
g22909,0,0
g22910,0,0
g22911,0,0
g22912,131,185
g22913,288,414
g22914,439,610
g22915,31,38
g22916,14,12
g22917,907,1035
g22918,73,73
g22919,333,302
g22920,544,581
g22921,521,589
g22922,1527,1380
g22923,26,41
g22924,282,371
g22925,129,168
g22926,74,83
g22927,343,413
g22928,2,1
g22929,0,1
g22930,0,1
g22931,2,6
g22932,921,996
g22933,15,22
g22934,1345,1602
g22935,0,0
g22936,207,381
g22937,69,104
g22938,600,742
g22939,12,17
g22940,174,297
g22941,0,0
g22942,1,1
g22943,3,0
g22944,434,379
g22945,22,23
g22946,7600,9202
g22947,4074,4514
g22948,11,12
g22949,0,1
g22950,2,12
g22951,548,648
g22952,217,257
g22953,367,434
g22954,1708,1903
g22955,0,2
g22956,1,0
g22957,1,0
g22958,825,1040
g22959,5,6
g22960,0,1
g22961,5,13
g22962,0,1
g22963,24,37
g22964,1,1
g22965,794,949
g22966,0,0
g22967,1979,1987
g22968,84,97
g22969,47,37
g22970,802,1443
g22971,4,1
g22972,3,6
g22973,19,12
g22974,369,413
g22975,1587,1842
g22976,3255,4147
g22977,50,81
g22978,1,0
g22979,2,6
g22980,68,53
g22981,481,548
g22982,484,639
g22983,625,688
g22984,0,0
g22985,1,3
g22986,2,7
g22987,641,836
g22988,4,1
g22989,1065,1245
g22990,1,4
g22991,1647,2018
g22992,286,322
g22993,1,1
g22994,802,939
g22995,113,189
g22996,411,516
g22997,81,82
g22998,86,93
g22999,22,41
g23000,328,320
g23001,179,190
g23002,824,787
g23003,245,359
g23004,0,2
g23005,1002,1257
g23006,302,707
g23007,0,1
g23008,382,369
g23009,154,239
g23010,477,658
g23011,73,54
g23012,0,0
g23013,0,0
g23014,0,0
g23015,0,0
g23016,0,0
g23017,0,0
g23018,1,0
g23019,0,0
g23020,0,0
g23021,0,0
g23022,0,0
g23023,0,0
g23024,0,0
g23025,0,0
g23026,0,0
g23027,0,0
g23028,0,0
g23029,0,0
g23030,0,0
g23031,3,7
g23032,28,39
g23033,0,0
g23034,62,62
g23035,12,15
g23036,24,27
g23037,2,6
g23038,0,0
g23039,2,0
g23040,0,0
g23041,0,0
g23042,0,0
g23043,0,0
g23044,0,0
g23045,0,0
g23046,0,0
g23047,0,0
g23048,0,0
g23049,0,0
g23050,2,0
g23051,0,0
g23052,0,0
g23053,0,0
g23054,0,0
g23055,0,0
g23056,0,0
g23057,0,0
g23058,0,0
g23059,0,0
g23060,0,0
g23061,0,0
g23062,0,0
g23063,0,0
g23064,0,0
g23065,0,0
g23066,0,0
g23067,0,0
g23068,0,0
g23069,0,0
g23070,0,0
g23071,0,0
g23072,0,0
g23073,1,1
g23074,0,0
g23075,0,0
g23076,0,1
g23077,0,0
g23078,0,0
g23079,0,0
g23080,0,0
g23081,0,1
g23082,0,0
g23083,0,0
g23084,20,12
g23085,668,834
g23086,3,4
g23087,75,115
g23088,544,562
g23089,327,378
g23090,203,208
g23091,2,1
g23092,239,261
g23093,0,4
g23094,186,210
g23095,118,151
g23096,552,621
g23097,84,92
g23098,209,298
g23099,41,37
g23100,360,489
g23101,186,257
g23102,535,591
g23103,569,846
g23104,245,372
g23105,1292,1273
g23106,392,513
g23107,0,0
g23108,0,0
g23109,4,0
g23110,1360,1627
g23111,314,486
g23112,381,500
g23113,930,1228
g23114,63,122
g23115,0,1
g23116,178,208
g23117,4,9
g23118,0,0
g23119,1,0
g23120,4,6
g23121,8,8
g23122,8,7
g23123,628,778
g23124,445,603
g23125,13,11
g23126,152,192
g23127,1073,1317
g23128,22,30
g23129,1912,1711
g23130,87,116
g23131,1194,1075
g23132,502,527
g23133,481,582
g23134,25,54
g23135,363,503
g23136,197,273
g23137,58,84
g23138,78,1068
g23139,944,1196
g23140,16,19
g23141,431,496
g23142,254,309
g23143,705,970
g23144,2296,2761
g23145,102,147
g23146,116,124
g23147,1,0
g23148,167,124
g23149,1054,1328
g23150,465,571
g23151,1290,1247
g23152,117,137
g23153,117,122
g23154,13,11
g23155,2,1
g23156,15,11
g23157,592,598
g23158,0,0
g23159,0,0
g23160,0,0
g23161,1,0
g23162,0,0
g23163,0,0
g23164,0,0
g23165,156,222
g23166,0,1
g23167,225,518
g23168,0,0
g23169,571,533
g23170,1,2
g23171,507,542
g23172,563,665
g23173,398,374
g23174,0,1
g23175,134,207
g23176,16,15
g23177,4,5
g23178,2,8
g23179,446,471
g23180,211,275
g23181,39,51
g23182,1,3
g23183,621,666
g23184,665,838
g23185,162,200
g23186,521,669
g23187,2,1
g23188,297,303
g23189,12,43
g23190,262,204
g23191,361,486
g23192,1,2
g23193,364,506
g23194,1095,1492
g23195,0,1
g23196,2,1
g23197,321,666
g23198,192,203
g23199,1971,2549
g23200,291,308
g23201,15,16
g23202,568,639
g23203,66,56
g23204,645,728
g23205,4,7
g23206,54,35
g23207,1,7
g23208,0,1
g23209,339,296
g23210,193,224
g23211,28,42
g23212,1698,1580
g23213,9,14
g23214,20,30
g23215,35,68
g23216,0,0
g23217,675,987
g23218,4,4
g23219,43,54
g23220,9,14
g23221,215,286
g23222,213,332
g23223,787,960
g23224,706,904
g23225,264,424
g23226,0,0
g23227,0,0
g23228,0,0
g23229,2,0
g23230,1,0
g23231,491,527
g23232,127,116
g23233,652,877
g23234,55,70
g23235,2,2
g23236,2778,3143
g23237,820,982
g23238,267,314
g23239,0,2
g23240,1,2
g23241,0,0
g23242,0,0
g23243,0,0
g23244,0,1
g23245,0,0
g23246,0,0
g23247,0,0
g23248,7550,6171
g23249,316,243
g23250,1,2
g23251,6,7
g23252,1,0
g23253,0,1
g23254,0,3
g23255,31,41
g23256,246,276
g23257,31,37
g23258,1,3
g23259,700,878
g23260,65,65
g23261,87,118
g23262,475,520
g23263,1,1
g23264,42,52
g23265,513,517
g23266,58,59
g23267,7,4
g23268,333,420
g23269,446,530
g23270,4043,5799
g23271,2,0
g23272,556,644
g23273,162,205
g23274,242,260
g23275,656,948
g23276,5,9
g23277,107,61
g23278,4,8
g23279,1334,1807
g23280,816,1088
g23281,371,425
g23282,0,0
g23283,150,150
g23284,223,287
g23285,0,0
g23286,1,1
g23287,492,599
g23288,409,381
g23289,3548,4275
g23290,36,65
g23291,6,12
g23292,12,13
g23293,7,8
g23294,133,150
g23295,219,210
g23296,114,126
g23297,836,791
g23298,4,8
g23299,0,1
g23300,34,85
g23301,751,1867
g23302,0,1
g23303,0,0
g23304,0,0
g23305,0,0
g23306,0,0
g23307,0,0
g23308,0,0
g23309,0,0
g23310,0,0
g23311,0,0
g23312,0,0
g23313,0,0
g23314,0,0
g23315,0,0
g23316,0,0
g23317,0,0
g23318,0,0
g23319,0,0
g23320,0,1
g23321,8,14
g23322,140,128
g23323,146,166
g23324,179,248
g23325,171,146
g23326,61,52
g23327,244,285
g23328,1,8
g23329,269,353
g23330,179,227
g23331,8,9
g23332,20,16
g23333,58,81
g23334,0,0
g23335,9,17
g23336,40,80
g23337,0,0
g23338,7,10
g23339,246,303
g23340,259,266
g23341,677,1134
g23342,3,5
g23343,616,854
g23344,437,492
g23345,14,20
g23346,3,3
g23347,79,118
g23348,529,499
g23349,59,74
g23350,27,22
g23351,0,0
g23352,252,531
g23353,0,1
g23354,205,201
g23355,0,0
g23356,1698,2603
g23357,475,743
g23358,298,459
g23359,74,115
g23360,3,1
g23361,2,3
g23362,5,3
g23363,74,50
g23364,0,0
g23365,109,247
g23366,4,6
g23367,71,120
g23368,0,0
g23369,6,7
g23370,44,89
g23371,111,113
g23372,0,1
g23373,23,26
g23374,0,0
g23375,1437,1638
g23376,61,37
g23377,394,342
g23378,15,19
g23379,599,681
g23380,213,246
g23381,45,46
g23382,29,48
g23383,1120,1347
g23384,277,342
g23385,142,248
g23386,156,205
g23387,65,112
g23388,94,106
g23389,0,0
g23390,0,0
g23391,196,247
g23392,34,29
g23393,358,456
g23394,92,97
g23395,919,1055
g23396,1281,1384
g23397,211,326
g23398,104,100
g23399,35,48
g23400,32,58
g23401,22,31
g23402,704,991
g23403,38,60
g23404,1575,1626
g23405,5,3
g23406,1751,2167
g23407,357,413
g23408,22,13
g23409,153,324
g23410,4,5
g23411,786,1789
g23412,350,343
g23413,137,122
g23414,281,297
g23415,2,3
g23416,527,621
g23417,125,140
g23418,281,425
g23419,654,938
g23420,1,0
g23421,625,753
g23422,730,819
g23423,1049,1016
g23424,201,247
g23425,201,247
g23426,869,868
g23427,598,513
g23428,375,367
g23429,414,479
g23430,152,245
g23431,113,78
g23432,290,348
g23433,89,118
g23434,292,331
g23435,2354,3198
g23436,298,297
g23437,1151,1358
g23438,709,824
g23439,29,27
g23440,2,3
g23441,772,888
g23442,448,483
g23443,2060,2517
g23444,2,3
g23445,0,0
g23446,4,4
g23447,441,790
g23448,97,104
g23449,381,336
g23450,812,1017
g23451,59,86
g23452,206,238
g23453,3,0
g23454,65,92
g23455,91,175
g23456,9,34
g23457,555,618
g23458,13,16
g23459,533,635
g23460,16,22
g23461,677,666
g23462,1,1
g23463,24,25
g23464,0,2
g23465,1,4
g23466,247,340
g23467,1742,2011
g23468,463,587
g23469,35,40
g23470,584,862
g23471,128,150
g23472,672,792
g23473,230,218
g23474,753,1025
g23475,250,345
g23476,665,1071
g23477,705,1107
g23478,342,438
g23479,400,361
g23480,1,1
g23481,180,124
g23482,305,407
g23483,5,2
g23484,3,0
g23485,404,566
g23486,532,673
g23487,964,1239
g23488,242,299
g23489,59,54
g23490,2235,2630
g23491,253,674
g23492,99,102
g23493,3,6
g23494,14,15
g23495,152,276
g23496,135,159
g23497,240,318
g23498,73,90
g23499,185,220
g23500,6,9
g23501,0,1
g23502,0,0
g23503,0,0
g23504,3740,4383
g23505,1189,1417
g23506,335,405
g23507,0,1
g23508,0,0
g23509,918,1258
g23510,1012,888
g23511,231,245
g23512,1240,1295
g23513,10,21
g23514,194,215
g23515,355,322
g23516,865,947
g23517,62,87
g23518,213,221
g23519,767,1022
g23520,440,548
g23521,39,117
g23522,1487,1920
g23523,16,15
g23524,708,793
g23525,4,3
g23526,4,2
g23527,664,846
g23528,12,17
g23529,299,259
g23530,2100,2136
g23531,9,7
g23532,1,1
g23533,1,2
g23534,0,3
g23535,114,170
g23536,3,2
g23537,563,552
g23538,65,57
g23539,277,390
g23540,495,629
g23541,0,0
g23542,761,551
g23543,1,0
g23544,32,50
g23545,1,0
g23546,138,205
g23547,482,531
g23548,538,676
g23549,937,946
g23550,0,2
g23551,129,127
g23552,45,25
g23553,849,1041
g23554,1849,2356
g23555,2145,2646
g23556,163,199
g23557,19,14
g23558,333,351
g23559,89,58
g23560,0,0
g23561,7,13
g23562,782,1063
g23563,1088,1000
g23564,29,26
g23565,498,578
g23566,329,368
g23567,25,21
g23568,306,409
g23569,534,684
g23570,422,873
g23571,6,1
g23572,275,394
g23573,1,0
g23574,29,53
g23575,111,133
g23576,2,0
g23577,700,941
g23578,2616,3406
g23579,686,776
g23580,539,691
g23581,243,296
g23582,567,751
g23583,508,714
g23584,956,908
g23585,2377,2959
g23586,395,488
g23587,329,372
g23588,1498,1758
g23589,748,860
g23590,800,895
g23591,10,13
g23592,4,3
g23593,0,0
g23594,152,175
g23595,15,23
g23596,0,1
g23597,23,40
g23598,34,52
g23599,355,390
g23600,3,2
g23601,456,579
g23602,23,13
g23603,404,411
g23604,47,66
g23605,15,25
g23606,2,0
g23607,0,0
g23608,0,2
g23609,3,2
g23610,3,2
g23611,2,1
g23612,768,972
g23613,623,778
g23614,317,308
g23615,140,111
g23616,258,416
g23617,231,236
g23618,1044,1246
g23619,626,759
g23620,64,68
g23621,627,513
g23622,77,47
g23623,45,80
g23624,2978,3765
g23625,650,787
g23626,635,649
g23627,7507,9254
g23628,4,0
g23629,680,787
g23630,173,224
g23631,344,339
g23632,16,21
g23633,96,103
g23634,190,448
g23635,31,50
g23636,13,15
g23637,213,279
g23638,2423,3286
g23639,142,166
g23640,219,257
g23641,1,0
g23642,591,913
g23643,1127,1417
g23644,1671,2198
g23645,331,407
g23646,255,338
g23647,6,7
g23648,186,281
g23649,214,243
g23650,263,294
g23651,667,647
g23652,47,39
g23653,1,0
g23654,0,0
g23655,1505,2121
g23656,398,520
g23657,18,15
g23658,163,196
g23659,641,766
g23660,1684,2031
g23661,453,875
g23662,1179,1668
g23663,782,863
g23664,4,6
g23665,837,998
g23666,266,374
g23667,79,112
g23668,805,795
g23669,1,1
g23670,0,0
g23671,158,386
g23672,29,62
g23673,1,1
g23674,657,703
g23675,238,191
g23676,555,618
g23677,5,5
g23678,582,697
g23679,15,8
g23680,299,291
g23681,713,864
g23682,595,594
g23683,13,13
g23684,1,2
g23685,17,13
g23686,438,565
g23687,221,256
g23688,13,13
g23689,1,1
g23690,231,303
g23691,3,4
g23692,2078,2180
g23693,571,649
g23694,433,501
g23695,366,356
g23696,1356,1259
g23697,152,152
g23698,253,220
g23699,77,75
g23700,326,182
g23701,52,18
g23702,3185,2793
g23703,117,119
g23704,161,120
g23705,11,73
g23706,0,1
g23707,3,0
g23708,0,0
g23709,3,3
g23710,0,1
g23711,0,0
g23712,1,0
g23713,2,1
g23714,1,5
g23715,398,786
g23716,10,25
g23717,1350,1803
g23718,293,380
g23719,60,68
g23720,8,16
g23721,428,458
g23722,232,282
g23723,0,0
g23724,39,70
g23725,196,181
g23726,371,374
g23727,624,763
g23728,2,0
g23729,5,1
g23730,505,620
g23731,1,0
g23732,10,8
g23733,145,181
g23734,543,674
g23735,595,872
g23736,855,1055
g23737,12,39
g23738,0,0
g23739,108,119
g23740,272,414
g23741,1,1
g23742,427,666
g23743,378,511
g23744,265,348
g23745,658,1180
g23746,728,689
g23747,5,7
g23748,620,872
g23749,44,59
g23750,0,8
g23751,437,572
g23752,303,432
g23753,6,4
g23754,1,3
g23755,262,329
g23756,291,351
g23757,570,748
g23758,606,681
g23759,278,270
g23760,1,10
g23761,0,1
g23762,127,140
g23763,915,1592
g23764,154,174
g23765,2963,2833
g23766,75,66
g23767,5,4
g23768,284,358
g23769,799,952
g23770,0,0
g23771,372,839
g23772,21,28
g23773,16,5
g23774,0,1
g23775,5607,5221
g23776,0,0
g23777,0,0
g23778,1165,1150
g23779,170,202
g23780,59,88
g23781,185,222
g23782,88,93
g23783,140,162
g23784,0,2
g23785,0,1
g23786,0,0
g23787,730,572
g23788,811,949
g23789,1845,2431
g23790,10,11
g23791,411,545
g23792,4,7
g23793,0,0
g23794,229,273
g23795,28,139
g23796,188,292
g23797,263,361
g23798,0,0
g23799,2,0
g23800,1,1
g23801,0,0
g23802,0,0
g23803,4,6
g23804,12,10
g23805,38,27
g23806,2,0
g23807,0,0
g23808,1,0
g23809,1,0
g23810,1571,1837
g23811,354,442
g23812,362,416
g23813,112,105
g23814,39,20
g23815,7,3
g23816,177,305
g23817,400,612
g23818,116,174
g23819,49,73
g23820,561,572
g23821,187,174
g23822,2,3
g23823,47,47
g23824,245,319
g23825,161,155
g23826,256,265
g23827,23,40
g23828,0,1
g23829,5,1
g23830,849,1313
g23831,315,344
g23832,25,28
g23833,826,972
g23834,9,12
g23835,0,1
g23836,205,196
g23837,4,6
g23838,74,90
g23839,1029,1185
g23840,32,58
g23841,406,404
g23842,83,119
g23843,132,103
g23844,3,7
g23845,217,338
g23846,490,441
g23847,16,15
g23848,354,367
g23849,627,670
g23850,169,163
g23851,23,18
g23852,1245,1281
g23853,4,7
g23854,740,815
g23855,13,14
g23856,100,163
g23857,68,42
g23858,830,758
g23859,0,0
g23860,1,1
g23861,168,202
g23862,119,129
g23863,799,858
g23864,431,296
g23865,53,34
g23866,181,157
g23867,45,29
g23868,549,704
g23869,258,291
g23870,556,744
g23871,648,813
g23872,12,12
g23873,3,1
g23874,309,398
g23875,0,0
g23876,871,772
g23877,0,1
g23878,723,576
g23879,135,123
g23880,178,225
g23881,238,279
g23882,1512,1853
g23883,614,630
g23884,469,514
g23885,811,1078
g23886,312,402
g23887,409,511
g23888,379,489
g23889,0,2
g23890,420,525
g23891,4,7
g23892,1878,2312
g23893,2348,2320
g23894,70,81
g23895,334,362
g23896,1906,1834
g23897,6,4
g23898,1221,1018
g23899,2,6
g23900,1089,872
g23901,2,0
g23902,8,19
g23903,8,8
g23904,19,40
g23905,899,1042
g23906,115,156
g23907,17,10
g23908,215,216
g23909,142,154
g23910,1283,1426
g23911,483,631
g23912,1068,1158
g23913,1998,2396
g23914,4,7
g23915,470,465
g23916,15,21
g23917,0,0
g23918,0,0
g23919,226,242
g23920,15,39
g23921,148,170
g23922,9,7
g23923,0,0
g23924,355,432
g23925,734,637
g23926,19,27
g23927,3696,3897
g23928,10,7
g23929,955,1082
g23930,310,315
g23931,371,484
g23932,300,294
g23933,268,347
g23934,0,0
g23935,1826,2551
g23936,258,328
g23937,10,38
g23938,404,493
g23939,100,127
g23940,1174,1296
g23941,49,44
g23942,307,372
g23943,0,0
g23944,9,15
g23945,1,1
g23946,258,291
g23947,1002,1302
g23948,13,17
g23949,184,243
g23950,0,0
g23951,0,0
g23952,612,715
g23953,1558,1859
g23954,52,58
g23955,76,69
g23956,228,238
g23957,35,33
g23958,131,150
g23959,1931,2034
g23960,328,464
g23961,4,0
g23962,266,400
g23963,2,0
g23964,298,385
g23965,8,2
g23966,56,70
g23967,40,50
g23968,392,610
g23969,3,15
g23970,105,152
g23971,109,180
g23972,170,169
g23973,376,595
g23974,0,2
g23975,218,272
g23976,0,0
g23977,174,185
g23978,260,256
g23979,489,616
g23980,41,51
g23981,448,575
g23982,2,3
g23983,12,10
g23984,124,202
g23985,61,95
g23986,558,731
g23987,124,125
g23988,102,70
g23989,8,2
g23990,197,192
g23991,3,0
g23992,316,474
g23993,1458,1755
g23994,125,187
g23995,15,14
g23996,101,158
g23997,5,2
g23998,2508,2414
g23999,645,1034
g24000,26,28
g24001,183,260
g24002,0,2
g24003,0,2
g24004,4,6
g24005,6,14
g24006,34,37
g24007,148,161
g24008,1068,1291
g24009,104,145
g24010,876,1026
g24011,105,105
g24012,412,465
g24013,377,655
g24014,2,2
g24015,471,431
g24016,322,348
g24017,5,10
g24018,35,41
g24019,563,679
g24020,2297,3057
g24021,32,68
g24022,4,9
g24023,16,14
g24024,17,18
g24025,370,444
g24026,158,267
g24027,15,43
g24028,0,0
g24029,0,0
g24030,265,375
g24031,687,749
g24032,1074,1309
g24033,239,594
g24034,379,467
g24035,9,14
g24036,448,544
g24037,2,0
g24038,1,0
g24039,569,617
g24040,185,128
g24041,120,128
g24042,5,4
g24043,1004,1242
g24044,2,1
g24045,350,349
g24046,302,400
g24047,167,195
g24048,14,14
g24049,20,22
g24050,363,359
g24051,436,487
g24052,1152,1019
g24053,471,401
g24054,831,895
g24055,200,201
g24056,180,276
g24057,1,0
g24058,138,146
g24059,44,90
g24060,3,1
g24061,133,170
g24062,706,834
g24063,2261,2258
g24064,106,147
g24065,522,721
g24066,89,118
g24067,104,147
g24068,5,4
g24069,11,22
g24070,97,89
g24071,73,71
g24072,608,855
g24073,9,8
g24074,282,327
g24075,88,75
g24076,11,16
g24077,406,487
g24078,652,692
g24079,457,409
g24080,122,255
g24081,3236,4363
g24082,11,17
g24083,4334,9833
g24084,500,563
g24085,475,572
g24086,200,402
g24087,392,533
g24088,0,0
g24089,0,0
g24090,0,0
g24091,0,0
g24092,0,0
g24093,0,0
g24094,0,0
g24095,0,0
g24096,0,0
g24097,0,0
g24098,0,0
g24099,0,0
g24100,0,0
g24101,0,0
g24102,0,0
g24103,0,0
g24104,0,0
g24105,0,0
g24106,0,0
g24107,0,0
g24108,0,0
g24109,0,0
g24110,0,0
g24111,0,0
g24112,0,0
g24113,0,0
g24114,0,0
g24115,0,0
g24116,0,0
g24117,0,0
g24118,0,0
g24119,0,0
g24120,1,1
g24121,486,606
g24122,1,1
g24123,195,236
g24124,3,1
g24125,75,86
g24126,8504,10201
g24127,850,949
g24128,375,498
g24129,66,93
g24130,375,432
g24131,1,0
g24132,565,608
g24133,1797,1912
g24134,166,152
g24135,146,210
g24136,436,514
g24137,17,19
g24138,2,2
g24139,576,542
g24140,508,659
g24141,55,77
g24142,40,58
g24143,232,495
g24144,413,513
g24145,1072,1157
g24146,432,566
g24147,167,221
g24148,723,981
g24149,859,1161
g24150,64,70
g24151,881,1060
g24152,0,0
g24153,93,164
g24154,132,123
g24155,81,172
g24156,26,43
g24157,175,169
g24158,15,7
g24159,107,115
g24160,274,308
g24161,261,281
g24162,1321,1493
g24163,2,2
g24164,917,1298
g24165,202,284
g24166,1402,1472
g24167,15,22
g24168,2667,3838
g24169,36,58
g24170,5230,6000
g24171,0,3
g24172,0,0
g24173,1,2
g24174,82,78
g24175,3,2
g24176,0,0
g24177,0,0
g24178,187,263
g24179,415,458
g24180,503,619
g24181,339,365
g24182,61,74
g24183,517,636
g24184,397,821
g24185,9,12
g24186,16,14
g24187,42,39
g24188,125,115
g24189,7,13
g24190,1219,1529
g24191,613,760
g24192,4,1
g24193,0,0
g24194,0,0
g24195,0,2
g24196,0,0
g24197,0,0
g24198,5,4
g24199,2,2
g24200,0,0
g24201,1,0
g24202,915,1034
g24203,407,505
g24204,146,166
g24205,1820,1600
g24206,90,122
g24207,83,142
g24208,0,0
g24209,0,0
g24210,31,28
g24211,38,54
g24212,2,7
g24213,510,401
g24214,15,6
g24215,115,259
g24216,0,0
g24217,136,143
g24218,241,278
g24219,452,414
g24220,126,149
g24221,819,871
g24222,417,484
g24223,528,582
g24224,574,615
g24225,267,371
g24226,6,5
g24227,599,777
g24228,3858,4300
g24229,1,1
g24230,61,49
g24231,0,0
g24232,221,246
g24233,373,400
g24234,21,15
g24235,2,3
g24236,366,588
g24237,7,11
g24238,87,131
g24239,470,572
g24240,135,161
g24241,446,546
g24242,1003,1096
g24243,35,50
g24244,130,141
g24245,4,7
g24246,0,0
g24247,356,451
g24248,0,0
g24249,2625,3919
g24250,752,833
g24251,87,112
g24252,0,0
g24253,2,3
g24254,193,302
g24255,1,0
g24256,2,0
g24257,0,0
g24258,0,0
g24259,0,0
g24260,0,0
g24261,0,0
g24262,0,0
g24263,0,0
g24264,0,0
g24265,0,0
g24266,0,0
g24267,0,0
g24268,0,0
g24269,0,0
g24270,0,0
g24271,0,0
g24272,0,0
g24273,0,0
g24274,0,0
g24275,0,0
g24276,565,706
g24277,3,7
g24278,0,1
g24279,0,0
g24280,0,0
g24281,0,0
g24282,0,0
g24283,0,0
g24284,1,0
g24285,0,0
g24286,0,0
g24287,0,0
g24288,0,0
g24289,0,0
g24290,0,0
g24291,1,1
g24292,0,0
g24293,2,3
g24294,157,184
g24295,1423,1662
g24296,434,493
g24297,3111,3572
g24298,272,361
g24299,26,39
g24300,256,268
g24301,843,1159
g24302,459,676
g24303,155,271
g24304,154,161
g24305,0,1
g24306,60,63
g24307,47,59
g24308,673,772
g24309,970,1066
g24310,4073,4514
g24311,849,809
g24312,375,394
g24313,165,173
g24314,1,4
g24315,0,1
g24316,10,15
g24317,0,0
g24318,12,6
g24319,140,219
g24320,1123,860
g24321,365,423
g24322,1464,1620
g24323,72,113
g24324,250,254
g24325,923,1065
