,mut_E16.5_f4,mut_E16.5_f5
g01694,0,0
g01695,10,8
g01696,9,5
g01697,408,354
g01698,41,31
g01699,1,1
g01700,0,1
g01701,426,377
g01702,0,0
g01703,244,210
g01704,699,565
g01705,369,296
g01706,2,1
g01707,2027,2140
g01708,14,17
g01709,0,2
g01710,11,5
g01711,0,0
g01712,155,135
g01713,772,646
g01714,20,32
g01715,0,1
g01716,950,665
g01717,136,112
g01718,13,11
g01719,1275,1293
g01720,0,1
g01721,384,293
g01722,1066,772
g01723,10,11
g01724,71,75
g01725,4,1
g01726,107,75
g01727,184,154
g01728,222,212
g01729,1321,1020
g01730,4641,3606
g01731,4,2
g01732,0,0
g01733,115,108
g01734,134,128
g01735,2534,1855
g01736,0,0
g01737,513,425
g01738,1,0
g01739,1165,904
g01740,1079,907
g01741,94,52
g01742,98,41
g01743,16,33
g01744,691,498
g01745,6,1
g01746,0,5
g01747,58,116
g01748,0,0
g01749,2418,1728
g01750,151,133
g01751,116,61
g01752,145,71
g01753,3,2
g01754,2,0
g01755,0,1
g01756,0,0
g01757,87,85
g01758,5,3
g01759,170,165
g01760,535,450
g01761,1,1
g01762,706,583
g01763,0,0
g01764,1,1
g01765,94,88
g01766,15,19
g01767,326,302
g01768,5,4
g01769,38,45
g01770,0,0
g01771,5,1
g01772,234,205
g01773,419,297
g01774,32,26
g01775,54,62
g01776,1006,732
g01777,3,1
g01778,208,159
g01779,43,41
g01780,7500,6158
g01781,1096,884
g01782,3,2
g01783,0,1
g01784,298,259
g01785,1635,1461
g01786,18,7
g01787,40,89
g01788,116,70
g01789,269,184
g01790,0,0
g01791,1,1
g01792,0,0
g01793,2,3
g01794,741,600
g01795,1564,1316
g01796,4762,3884
g01797,42,51
g01798,620,403
g01799,1,0
g01800,261,228
g01801,495,367
g01802,1959,1331
g01803,2061,1557
g01804,0,0
g01805,11,13
g01806,816,609
g01807,1375,1017
g01808,492,410
g01809,73,75
g01810,875,615
g01811,518,401
g01812,250,230
g01813,303,337
g01814,245,149
g01815,8418,7260
g01816,20,31
g01817,231,186
g01818,3,5
g01819,218,218
g01820,684,464
g01821,67,47
g01822,1,1
g01823,0,0
g01824,64,55
g01825,2223,1503
g01826,7,3
g01827,791,689
g01828,89,82
g01829,7,3
g01830,654,498
g01831,5,3
g01832,424,422
g01833,99,67
g01834,313,277
g01835,0,2
g01836,1290,997
g01837,3033,2256
g01838,518,346
g01839,176,156
g01840,430,388
g01841,0,0
g01842,58,39
g01843,3,2
g01844,69,79
g01845,0,0
g01846,131,96
g01847,0,1
g01848,1184,1005
g01849,14,10
g01850,17,44
g01851,396,333
g01852,53,48
g01853,883,705
g01854,1134,715
g01855,563,457
g01856,1935,1764
g01857,401,350
g01858,1200,961
g01859,7,10
g01860,2009,1763
g01861,4,0
g01862,370,422
g01863,312,275
g01864,270,261
g01865,886,840
g01866,468,451
g01867,2,4
g01868,1,2
g01869,0,1
g01870,452,355
g01871,123,89
g01872,994,756
g01873,69,47
g01874,472,352
g01875,46,28
g01876,102,109
g01877,24,37
g01878,100,62
g01879,7,7
g01880,0,0
g01881,1954,1608
g01882,3034,2448
g01883,85,59
g01884,80,48
g01885,725,660
g01886,1,1
g01887,37,36
g01888,108,112
g01889,1124,890
g01890,0,0
g01891,0,1
g01892,5,4
g01893,576,606
g01894,445,336
g01895,60,44
g01896,983,830
g01897,1480,1286
g01898,1039,837
g01899,27,27
g01900,18,16
g01901,81,83
g01902,84,74
g01903,0,0
g01904,388,328
g01905,0,0
g01906,474,368
g01907,226,262
g01908,190,157
g01909,407,338
g01910,0,0
g01911,0,0
g01912,0,0
g01913,691,619
g01914,5,2
g01915,8,5
g01916,30,17
g01917,1,0
g01918,184,141
g01919,20,25
g01920,495,415
g01921,1438,1195
g01922,38,34
g01923,0,2
g01924,1,0
g01925,0,0
g01926,588,463
g01927,420,531
g01928,21,30
g01929,0,2
g01930,87,98
g01931,0,0
g01932,966,888
g01933,1077,1009
g01934,46,60
g01935,54,60
g01936,10,10
g01937,0,0
g01938,30,20
g01939,712,677
g01940,22,10
g01941,960,835
g01942,97,73
g01943,301,261
g01944,248,157
g01945,9,7
g01946,0,1
g01947,1,1
g01948,222,172
g01949,0,0
g01950,0,2
g01951,359,357
g01952,19,25
g01953,32,22
g01954,1231,1057
g01955,1741,1277
g01956,106,52
g01957,17,10
g01958,126,86
g01959,770,599
g01960,1185,982
g01961,107,82
g01962,2,0
g01963,4,0
g01964,13317,10924
g01965,6188,5078
g01966,27352,21827
g01967,139,125
g01968,0,0
g01969,194,180
g01970,2801,2212
g01971,3,3
g01972,1286,1188
g01973,192,146
g01974,8,5
g01975,532,454
g01976,49,41
g01977,1386,1170
g01978,1758,1452
g01979,1062,776
g01980,2,1
g01981,10,8
g01982,15,13
g01983,4,5
g01984,5,5
g01985,3,3
g01986,23,33
g01987,4,1
g01988,15,5
g01989,0,1
g01990,12,4
g01991,3,6
g01992,1,1
g01993,2,2
g01994,2,3
g01995,3,4
g01996,2,1
g01997,2,0
g01998,1,1
g01999,1,2
g02000,0,3
g02001,1,4
g02002,114,87
g02003,3,1
g02004,72,76
g02005,32,42
g02006,153,118
g02007,3226,2392
g02008,1,1
g02009,38,22
g02010,257,241
g02011,377,288
g02012,673,495
g02013,471,381
g02014,1316,1027
g02015,2623,2037
g02016,2232,1830
g02017,1237,898
g02018,496,428
g02019,0,0
g02020,0,0
g02021,1618,1374
g02022,492,344
g02023,0,0
g02024,2670,2435
g02025,4,3
g02026,4,9
g02027,0,0
g02028,0,0
g02029,0,0
g02030,0,0
g02031,0,0
g02032,0,0
g02033,0,0
g02034,0,0
g02035,699,526
g02036,0,0
g02037,0,0
g02038,0,0
g02039,1,0
g02040,327,264
g02041,942,799
g02042,0,1
g02043,2,3
g02044,154,128
g02045,8,3
g02046,0,0
g02047,52,34
g02048,215,146
g02049,1098,715
g02050,20,21
g02051,5984,4661
g02052,16,15
g02053,502,412
g02054,167,98
g02055,876,805
g02056,285,261
g02057,189,172
g02058,19,28
g02059,512,424
g02060,7,2
g02061,188,170
g02062,4832,4288
g02063,933,893
g02064,5,5
g02065,0,3
g02066,0,0
g02067,1,2
g02068,424,350
g02069,363,328
g02070,572,556
g02071,17,7
g02072,591,508
g02073,975,779
g02074,68,49
g02075,2198,1440
g02076,1382,1141
g02077,1022,661
g02078,297,248
g02079,723,615
g02080,410,334
g02081,758,595
g02082,1096,840
g02083,317,261
g02084,2654,2410
g02085,1093,936
g02086,1436,1092
g02087,393,312
g02088,49,35
g02089,151,122
g02090,1001,700
g02091,1026,824
g02092,535,467
g02093,2072,1473
g02094,28,29
g02095,4244,3570
g02096,65,116
g02097,424,296
g02098,23,15
g02099,162,225
g02100,325,247
g02101,7,14
g02102,404,296
g02103,553,463
g02104,972,715
g02105,972,715
g02106,2079,1434
g02107,1,1
g02108,2,3
g02109,584,475
g02110,322,266
g02111,900,693
g02112,129,99
g02113,81,62
g02114,523,493
g02115,2063,1528
g02116,757,615
g02117,2423,1900
g02118,735,594
g02119,88,71
g02120,2762,2093
g02121,713,597
g02122,469,373
g02123,333,339
g02124,10,7
g02125,253,150
g02126,618,468
g02127,17,18
g02128,27,19
g02129,12,9
g02130,709,472
g02131,13,8
g02132,639,544
g02133,1347,945
g02134,464,325
g02135,127,119
g02136,4,19
g02137,552,493
g02138,1418,1167
g02139,2929,1892
g02140,46,46
g02141,2180,1566
g02142,1022,814
g02143,388,292
g02144,41423,32636
g02145,12,19
g02146,4562,3461
g02147,621,515
g02148,83,38
g02149,31,25
g02150,39,75
g02151,163,121
g02152,70,51
g02153,569,452
g02154,705,556
g02155,29,15
g02156,616,412
g02157,912,790
g02158,528,389
g02159,83,96
g02160,2,1
g02161,695,521
g02162,202,143
g02163,110,80
g02164,587,535
g02165,913,658
g02166,22,19
g02167,21,25
g02168,647,585
g02169,26,31
g02170,1593,1202
g02171,43,25
g02172,231,166
g02173,1237,1041
g02174,3712,2907
g02175,261,210
g02176,69,39
g02177,25,19
g02178,176,161
g02179,162,104
g02180,6,2
g02181,0,0
g02182,10,7
g02183,5,4
g02184,0,0
g02185,0,0
g02186,2,5
g02187,0,0
g02188,0,3
g02189,4,6
g02190,109,75
g02191,11,13
g02192,91,63
g02193,102,103
g02194,0,0
g02195,38,35
g02196,0,0
g02197,0,0
g02198,75,51
g02199,137,96
g02200,396,299
g02201,679,539
g02202,414,349
g02203,0,1
g02204,2327,1352
g02205,97,55
g02206,307,247
g02207,64,45
g02208,445,454
g02209,1628,953
g02210,1232,1012
g02211,694,535
g02212,46,44
g02213,355,286
g02214,2673,2099
g02215,0,2
g02216,249,207
g02217,34,35
g02218,495,463
g02219,7,14
g02220,0,0
g02221,390,312
g02222,15,7
g02223,757,623
g02224,89,80
g02225,621,472
g02226,242,212
g02227,0,0
g02228,0,0
g02229,0,2
g02230,722,639
g02231,663,615
g02232,63,33
g02233,2278,1734
g02234,2426,1389
g02235,297,246
g02236,91,90
g02237,0,0
g02238,1240,1180
g02239,1,2
g02240,0,0
g02241,0,0
g02242,25,27
g02243,8988,7972
g02244,40,22
g02245,205,157
g02246,22,27
g02247,0,0
g02248,1,0
g02249,0,0
g02250,4,1
g02251,0,0
g02252,1158,1149
g02253,13,16
g02254,0,2
g02255,35,38
g02256,241,215
g02257,19,12
g02258,205,164
g02259,287,178
g02260,80,82
g02261,541,436
g02262,25,14
g02263,323,228
g02264,8689,6189
g02265,1,1
g02266,2,4
g02267,616,522
g02268,1068,877
g02269,12,5
g02270,8,13
g02271,1019,947
g02272,2,1
g02273,0,0
g02274,801,560
g02275,101,92
g02276,514,454
g02277,32,55
g02278,0,0
g02279,1103,935
g02280,855,616
g02281,2538,2175
g02282,853,707
g02283,4871,3669
g02284,33,26
g02285,0,0
g02286,2,21
g02287,0,0
g02288,0,0
g02289,0,0
g02290,447,377
g02291,0,0
g02292,19,13
g02293,732,640
g02294,1,4
g02295,438,484
g02296,5,2
g02297,1219,1118
g02298,2640,1262
g02299,0,1
g02300,84,86
g02301,495,393
g02302,264,205
g02303,103,100
g02304,0,1
g02305,2,4
g02306,8,13
g02307,1479,1153
g02308,0,0
g02309,0,0
g02310,634,576
g02311,381,289
g02312,195,198
g02313,269,207
g02314,205,159
g02315,0,0
g02316,883,589
g02317,113,90
g02318,621,400
g02319,402,297
g02320,76,51
g02321,1,3
g02322,78,58
g02323,2,0
g02324,519,385
g02325,258,223
g02326,1807,1485
g02327,4,0
g02328,1791,1472
g02329,0,0
g02330,1723,1184
g02331,0,0
g02332,0,0
g02333,12648,9944
g02334,8360,6740
g02335,0,0
g02336,47,35
g02337,3,3
g02338,0,0
g02339,0,1
g02340,0,0
g02341,2,0
g02342,2147,1844
g02343,132,129
g02344,337,252
g02345,59,57
g02346,1150,1126
g02347,0,0
g02348,0,0
g02349,2,3
g02350,1778,1770
g02351,0,0
g02352,0,0
g02353,0,0
g02354,0,0
g02355,0,0
g02356,0,0
g02357,894,742
g02358,343,329
g02359,288,211
g02360,0,0
g02361,11,29
g02362,0,0
g02363,18,15
g02364,501,365
g02365,5,4
g02366,1,2
g02367,8,14
g02368,0,0
g02369,0,0
g02370,0,0
g02371,0,0
g02372,0,0
g02373,504,390
g02374,25,19
g02375,148,127
g02376,440,299
g02377,1,0
g02378,6,16
g02379,41,87
g02380,27,19
g02381,55,65
g02382,48,40
g02383,230,158
g02384,17,9
g02385,24,24
g02386,2853,2157
g02387,163,109
g02388,13,60
g02389,0,2
g02390,940,797
g02391,13,6
g02392,303,315
g02393,0,0
g02394,689,504
g02395,463,434
g02396,0,1
g02397,1956,1438
g02398,67,51
g02399,1336,1299
g02400,5,12
g02401,95,96
g02402,0,0
g02403,1,1
g02404,653,556
g02405,97,85
g02406,0,0
g02407,0,0
g02408,0,0
g02409,0,1
g02410,5,36
g02411,0,0
g02412,2168,1806
g02413,2,14
g02414,0,1
g02415,24,24
g02416,315,366
g02417,0,0
g02418,607,378
g02419,7,6
g02420,484,365
g02421,229,167
g02422,2327,1782
g02423,215,175
g02424,52,46
g02425,4,8
g02426,12,6
g02427,14,21
g02428,1,1
g02429,617,467
g02430,119,93
g02431,31,32
g02432,6,4
g02433,2026,1632
g02434,63,44
g02435,0,0
g02436,4,7
g02437,345,248
g02438,13,14
g02439,0,0
g02440,2,1
g02441,39,33
g02442,0,0
g02443,1,2
g02444,1219,1024
g02445,3623,2990
g02446,548,492
g02447,506,419
g02448,0,1
g02449,311,230
g02450,0,0
g02451,3049,2397
g02452,1813,1166
g02453,851,657
g02454,68,73
g02455,927,808
g02456,586,577
g02457,913,885
g02458,0,1
g02459,227,195
g02460,1,0
g02461,0,0
g02462,0,0
g02463,0,0
g02464,0,0
g02465,0,0
g02466,0,0
g02467,0,0
g02468,1,1
g02469,477,328
g02470,0,0
g02471,0,0
g02472,0,0
g02473,2675,2184
g02474,0,4
g02475,147,117
g02476,8,9
g02477,301,238
g02478,60,56
g02479,330,251
g02480,44,26
g02481,52,39
g02482,177,150
g02483,72,71
g02484,19,14
g02485,0,0
g02486,2,0
g02487,4,3
g02488,453,403
g02489,28,26
g02490,644,488
g02491,1511,1238
g02492,0,1
g02493,29,48
g02494,1326,1207
g02495,596,455
g02496,628,523
g02497,1519,1156
g02498,0,0
g02499,52,48
g02500,327,310
g02501,0,0
g02502,9,10
g02503,331,271
g02504,0,0
g02505,95,87
g02506,0,1
g02507,141,118
g02508,2,4
g02509,2095,1713
g02510,1798,1405
g02511,0,1
g02512,23,30
g02513,0,0
g02514,0,0
g02515,102,82
g02516,1117,914
g02517,67,61
g02518,3233,2536
g02519,0,0
g02520,198,169
g02521,28,29
g02522,272,220
g02523,55,37
g02524,168,135
g02525,7,3
g02526,240,158
g02527,2996,2502
g02528,1049,882
g02529,24,20
g02530,61,92
g02531,2390,1696
g02532,200,178
g02533,19,12
g02534,884,666
g02535,1036,730
g02536,92,55
g02537,637,436
g02538,63,144
g02539,2205,1596
g02540,389,306
g02541,241,180
g02542,1567,1099
g02543,85,73
g02544,1493,1049
g02545,0,0
g02546,0,0
g02547,645,556
g02548,208,137
g02549,2360,2284
g02550,1413,928
g02551,5,3
g02552,5936,5223
g02553,1670,1156
g02554,865,652
g02555,11,5
g02556,269,252
g02557,13,7
g02558,0,1
g02559,273,266
g02560,54,40
g02561,368,192
g02562,526,309
g02563,4,9
g02564,3,3
g02565,0,0
g02566,5,2
g02567,0,0
g02568,2726,1502
g02569,0,2
g02570,457,365
g02571,1155,1047
g02572,694,571
g02573,361,280
g02574,16364,12820
g02575,5,5
g02576,1519,1318
g02577,1143,989
g02578,57,43
g02579,254,187
g02580,2,4
g02581,613,498
g02582,7,5
g02583,0,0
g02584,336,267
g02585,11,5
g02586,733,680
g02587,810,647
g02588,4481,3913
g02589,157,133
g02590,615,556
g02591,6,6
g02592,329,259
g02593,843,729
g02594,2593,2096
g02595,1367,980
g02596,154,142
g02597,29,25
g02598,2106,1566
g02599,172,112
g02600,4632,3710
g02601,3304,2826
g02602,1637,1222
g02603,0,1
g02604,3573,3220
g02605,19,26
g02606,188,193
g02607,809,610
g02608,944,725
g02609,481,325
g02610,1031,864
g02611,341,281
g02612,367,316
g02613,356,312
g02614,1212,972
g02615,754,580
g02616,112,84
g02617,106,94
g02618,1249,1252
g02619,66,31
g02620,434,393
g02621,634,445
g02622,0,1
g02623,0,0
g02624,0,0
g02625,0,0
g02626,0,0
g02627,0,0
g02628,0,0
g02629,0,0
g02630,0,0
g02631,0,0
g02632,0,0
g02633,0,0
g02634,0,0
g02635,0,0
g02636,0,0
g02637,0,0
g02638,0,0
g02639,0,0
g02640,0,1
g02641,0,0
g02642,0,0
g02643,0,0
g02644,0,0
g02645,0,0
g02646,0,0
g02647,0,0
g02648,0,0
g02649,0,0
g02650,0,0
g02651,0,0
g02652,0,0
g02653,0,0
g02654,0,0
g02655,0,0
g02656,0,0
g02657,0,0
g02658,0,0
g02659,0,0
g02660,0,0
g02661,0,0
g02662,0,0
g02663,0,0
g02664,0,0
g02665,0,0
g02666,0,0
g02667,0,0
g02668,0,0
g02669,0,0
g02670,0,0
g02671,0,0
g02672,0,0
g02673,0,0
g02674,0,0
g02675,0,0
g02676,0,0
g02677,0,0
g02678,0,0
g02679,0,0
g02680,0,0
g02681,0,0
g02682,10,12
g02683,91,49
g02684,2,9
g02685,0,1
g02686,0,0
g02687,2,2
g02688,4,0
g02689,135,121
g02690,226,168
g02691,970,803
g02692,847,596
g02693,528,434
g02694,129,134
g02695,27,26
g02696,112,99
g02697,3569,2766
g02698,591,525
g02699,89,68
g02700,435,374
g02701,11,27
g02702,480,459
g02703,1349,1085
g02704,2423,1962
g02705,989,838
g02706,17,11
g02707,10,7
g02708,137,112
g02709,327,199
g02710,827,516
g02711,643,507
g02712,77,85
g02713,1082,842
g02714,21,26
g02715,0,0
g02716,13,10
g02717,0,0
g02718,35,19
g02719,111,83
g02720,428,287
g02721,3,3
g02722,402,290
g02723,1698,1477
g02724,1116,822
g02725,238,191
g02726,13,8
g02727,17,17
g02728,4,2
g02729,2353,1624
g02730,1,2
g02731,728,696
g02732,1319,1110
g02733,150,138
g02734,0,1
g02735,1683,1263
g02736,146,137
g02737,607,478
g02738,11,8
g02739,1476,1252
g02740,38,45
g02741,418,366
g02742,12,9
g02743,4131,3429
g02744,190,158
g02745,198,154
g02746,1774,1329
g02747,581,522
g02748,1794,1496
g02749,395,344
g02750,1,2
g02751,3,4
g02752,554,388
g02753,674,514
g02754,113,88
g02755,1636,1257
g02756,1632,1167
g02757,146,145
g02758,1131,1005
g02759,620,541
g02760,33,23
g02761,9,8
g02762,1994,1483
g02763,326,264
g02764,110,87
g02765,1172,930
g02766,7,12
g02767,24,14
g02768,793,704
g02769,78,43
g02770,548,435
g02771,3801,3155
g02772,467,459
g02773,418,347
g02774,949,746
g02775,3102,2250
g02776,177,130
g02777,17,9
g02778,95,84
g02779,602,493
g02780,102,118
g02781,576,536
g02782,9,3
g02783,1,1
g02784,5,2
g02785,24,21
g02786,0,0
g02787,0,0
g02788,189,270
g02789,0,0
g02790,1,2
g02791,1477,990
g02792,0,0
g02793,2161,1661
g02794,0,5
g02795,238,235
g02796,10,5
g02797,451,256
g02798,50,30
g02799,9,6
g02800,72,65
g02801,20,7
g02802,6,2
g02803,4,2
g02804,202,174
g02805,423,389
g02806,277,202
g02807,14,11
g02808,11330,9691
g02809,1467,1024
g02810,95,70
g02811,0,0
g02812,0,0
g02813,10,18
g02814,13,13
g02815,1,0
g02816,1699,1395
g02817,153,127
g02818,29,35
g02819,39,34
g02820,327,199
g02821,211,190
g02822,912,780
g02823,508,350
g02824,210,172
g02825,321,212
g02826,174,160
g02827,0,0
g02828,892,701
g02829,27,25
g02830,0,0
g02831,0,0
g02832,229,197
g02833,1583,1348
g02834,2365,1817
g02835,872,784
g02836,882,592
g02837,924,771
g02838,1545,1132
g02839,2407,1837
g02840,1501,1187
g02841,1095,861
g02842,1290,969
g02843,1,1
g02844,1,0
g02845,2252,1801
g02846,128,99
g02847,0,0
g02848,600,459
g02849,64,59
g02850,298,214
g02851,363,300
g02852,125,118
g02853,2265,1893
g02854,21,13
g02855,0,3
g02856,3214,2589
g02857,3445,3083
g02858,979,903
g02859,101,73
g02860,4,4
g02861,2,3
g02862,362,337
g02863,674,572
g02864,624,497
g02865,67,88
g02866,367,298
g02867,2,1
g02868,515,520
g02869,2,1
g02870,1,2
g02871,0,0
g02872,6,10
g02873,151,131
g02874,163,135
g02875,0,1
g02876,36,35
g02877,0,1
g02878,0,0
g02879,0,0
g02880,0,0
g02881,873,777
g02882,558,471
g02883,2206,1561
g02884,252,238
g02885,1103,896
g02886,137,101
g02887,420,322
g02888,34,30
g02889,3,2
g02890,3397,2404
g02891,133,129
g02892,8,5
g02893,10495,8751
g02894,2,0
g02895,30,26
g02896,3186,2579
g02897,3,7
g02898,192,194
g02899,224,164
g02900,96,71
g02901,184,122
g02902,783,565
g02903,540,373
g02904,4,2
g02905,51,229
g02906,13,74
g02907,2,0
g02908,2,2
g02909,195,136
g02910,1478,1150
g02911,221,205
g02912,271,294
g02913,3594,2936
g02914,35,82
g02915,3598,2941
g02916,1,0
g02917,2328,1890
g02918,1,0
g02919,1254,1081
g02920,808,704
g02921,3,3
g02922,812,452
g02923,1420,1116
g02924,0,0
g02925,34,19
g02926,3162,2465
g02927,45,40
g02928,4,6
g02929,136,125
g02930,99,81
g02931,6,3
g02932,20,35
g02933,8,14
g02934,326,277
g02935,0,0
g02936,374,363
g02937,29,28
g02938,369,256
g02939,1002,864
g02940,0,0
g02941,2092,1594
g02942,0,0
g02943,0,9
g02944,1688,1282
g02945,321,258
g02946,36,14
g02947,477,440
g02948,0,1
g02949,551,477
g02950,771,620
g02951,458,375
g02952,2086,1415
g02953,2,24
g02954,1,10
g02955,0,0
g02956,33,53
g02957,10,12
g02958,476,330
g02959,0,0
g02960,237,159
g02961,822,621
g02962,720,624
g02963,76,81
g02964,2,5
g02965,519,430
g02966,508,389
g02967,3,14
g02968,1,0
g02969,175,145
g02970,1274,1025
g02971,622,560
g02972,2,0
g02973,0,0
g02974,1904,1359
g02975,352,319
g02976,161,130
g02977,16,13
g02978,723,592
g02979,1902,1447
g02980,468,442
g02981,1516,919
g02982,37,26
g02983,2,1
g02984,0,1
g02985,132,135
g02986,17,9
g02987,0,0
g02988,0,0
g02989,0,0
g02990,0,1
g02991,0,0
g02992,0,0
g02993,3,0
g02994,1,0
g02995,2,5
g02996,263,196
g02997,10351,7750
g02998,19161,14252
g02999,56,45
g03000,7,7
g03001,1147,755
g03002,153,98
g03003,89,70
g03004,78,55
g03005,8,4
g03006,0,1
g03007,3,2
g03008,0,0
g03009,0,0
g03010,1,4
g03011,0,0
g03012,13,13
g03013,0,0
g03014,0,0
g03015,0,0
g03016,99,81
g03017,829,721
g03018,1099,845
g03019,0,0
g03020,0,0
g03021,1,0
g03022,0,0
g03023,0,0
g03024,0,0
g03025,0,0
g03026,0,0
g03027,0,0
g03028,0,0
g03029,0,0
g03030,0,0
g03031,0,0
g03032,0,0
g03033,0,0
g03034,240,180
g03035,5,4
g03036,893,739
g03037,4,1
g03038,253,278
g03039,646,534
g03040,7,12
g03041,479,372
g03042,0,0
g03043,1487,1228
g03044,100,105
g03045,2001,1656
g03046,247,201
g03047,16,13
g03048,458,437
g03049,7249,6198
g03050,0,0
g03051,5128,4279
g03052,674,507
g03053,1258,896
g03054,494,489
g03055,10,10
g03056,72,29
g03057,43,42
g03058,80,79
g03059,13,7
g03060,2,0
g03061,2,1
g03062,0,0
g03063,0,0
g03064,0,0
g03065,0,0
g03066,43,38
g03067,0,0
g03068,0,0
g03069,3,0
g03070,736,635
g03071,1097,779
g03072,305,224
g03073,6379,5373
g03074,804,709
g03075,625,524
g03076,674,457
g03077,106,99
g03078,147,112
g03079,626,553
g03080,926,742
g03081,456,366
g03082,179,199
g03083,539,481
g03084,617,485
g03085,102,112
g03086,5156,3955
g03087,13,6
g03088,1,2
g03089,1,2
g03090,0,0
g03091,2033,1634
g03092,129,120
g03093,7,6
g03094,2765,2554
g03095,1459,1321
g03096,3,9
g03097,0,0
g03098,3436,2524
g03099,21,17
g03100,5002,3996
g03101,6,16
g03102,212,388
g03103,15,7
g03104,0,1
g03105,15,17
g03106,0,0
g03107,5,7
g03108,2,1
g03109,3580,2725
g03110,1,3
g03111,626,618
g03112,10,6
g03113,3,4
g03114,715,699
g03115,0,0
g03116,136,126
g03117,2,1
g03118,105,108
g03119,70,53
g03120,448,343
g03121,613,441
g03122,2119,1768
g03123,0,0
g03124,1,1
g03125,0,0
g03126,20,26
g03127,6,7
g03128,0,1
g03129,889,652
g03130,1228,1081
g03131,688,615
g03132,0,0
g03133,40,40
g03134,1279,1050
g03135,1296,6399
g03136,250,208
g03137,4733,3856
g03138,87,71
g03139,164,129
g03140,2850,2904
g03141,2,1
g03142,0,1
g03143,0,0
g03144,0,2
g03145,401,301
g03146,1108,1012
g03147,13842,11528
g03148,35482,29872
g03149,1249,969
g03150,2339,1818
g03151,9,8
g03152,0,1
g03153,2,0
g03154,6,64
g03155,1178,851
g03156,776,716
g03157,560,417
g03158,9,8
g03159,336,257
g03160,0,0
g03161,2230,1671
g03162,46,25
g03163,0,0
g03164,583,455
g03165,714,620
g03166,98,94
g03167,5,6
g03168,192,139
g03169,149,117
g03170,475,269
g03171,779,579
g03172,679,565
g03173,842,594
g03174,1,1
g03175,0,0
g03176,0,0
g03177,0,0
g03178,0,0
g03179,0,0
g03180,0,0
g03181,0,0
g03182,0,0
g03183,0,0
g03184,0,0
g03185,0,0
g03186,0,0
g03187,0,0
g03188,0,0
g03189,0,0
g03190,0,2
g03191,0,0
g03192,0,0
g03193,0,0
g03194,0,0
g03195,0,0
g03196,0,0
g03197,0,0
g03198,0,0
g03199,1,2
g03200,0,0
g03201,0,0
g03202,0,0
g03203,147,128
g03204,94,96
g03205,265,282
g03206,0,1
g03207,2595,2041
g03208,278,279
g03209,162,144
g03210,2699,2250
g03211,9,9
g03212,20,22
g03213,465,351
g03214,1503,1099
g03215,23,13
g03216,133,114
g03217,4,4
g03218,29,14
g03219,417,335
g03220,188,170
g03221,366,305
g03222,205,184
g03223,2800,2572
g03224,119,77
g03225,49,46
g03226,0,0
g03227,686,622
g03228,463,348
g03229,185,115
g03230,434,375
g03231,229,184
g03232,16,11
g03233,0,0
g03234,0,0
g03235,0,0
g03236,4091,2833
g03237,47,43
g03238,9,10
g03239,507,376
g03240,170,119
g03241,1237,906
g03242,175,137
g03243,3,4
g03244,409,368
g03245,11,22
g03246,16,18
g03247,832,678
g03248,36,31
g03249,1684,1237
g03250,1724,1305
g03251,26,19
g03252,426,358
g03253,971,705
g03254,836,654
g03255,9,5
g03256,1518,1077
g03257,0,0
g03258,925,770
g03259,2206,1824
g03260,264,213
g03261,1,1
g03262,326,296
g03263,637,619
g03264,465,371
g03265,0,0
g03266,209,183
g03267,596,508
g03268,471,353
g03269,32,23
g03270,663,580
g03271,568,308
g03272,8,16
g03273,2608,2404
g03274,2,0
g03275,529,447
g03276,77,79
g03277,0,0
g03278,37,30
g03279,0,1
g03280,6,19
g03281,1940,1694
g03282,546,451
g03283,2,3
g03284,91,77
g03285,937,774
g03286,528,396
g03287,168,123
g03288,1517,1088
g03289,129,97
g03290,1183,930
g03291,537,413
g03292,353,328
g03293,67,58
g03294,152,130
g03295,39,40
g03296,322,273
g03297,3727,3068
g03298,68,53
g03299,146,147
g03300,9,9
g03301,1128,1152
g03302,1119,1150
g03303,177,158
g03304,23,25
g03305,491,389
g03306,19,13
g03307,30,12
g03308,5,7
g03309,340,266
g03310,204,185
g03311,133,102
g03312,111,101
g03313,497,365
g03314,12,10
g03315,340,283
g03316,7,0
g03317,0,0
g03318,1694,1790
g03319,307,278
g03320,244,220
g03321,75,35
g03322,47,41
g03323,72,48
g03324,665,551
g03325,100,70
g03326,21,17
g03327,2,2
g03328,2360,1770
g03329,2,9
